N,block,rN,err
52,20,6.65437,0.0402399
52,21,6.66422,0.0396105
52,22,6.66177,0.0379285
52,23,6.66371,0.0363656
52,24,6.67238,0.0359429
52,25,6.67781,0.0349565
52,26,6.66897,0.034779
52,27,6.67689,0.0344374
52,28,6.67301,0.0334542
52,29,6.67378,0.0323289
52,30,6.67327,0.0312728
52,31,6.66474,0.0314562
52,32,6.68028,0.0342175
52,33,6.67171,0.0342828
52,34,6.67693,0.0336947
52,35,6.67761,0.0327524
52,36,6.6821,0.03217
52,37,6.68268,0.0313174
52,38,6.66948,0.033237
52,39,6.67409,0.0327214
52,40,6.67804,0.0321577
52,41,6.68771,0.0328383
52,42,6.69476,0.0328316
52,43,6.69073,0.0323291
52,44,6.69136,0.0316087
52,45,6.69662,0.0313576
52,46,6.70015,0.030886
52,47,6.70493,0.0306107
52,48,6.70367,0.0300057
52,49,6.71325,0.0309189
52,50,6.7069,0.0309635
52,51,6.71066,0.0305933
52,52,6.70648,0.0302993
52,53,6.70445,0.029802
52,54,6.70785,0.0294513
52,55,6.71696,0.030323
52,56,6.72168,0.0301571
52,57,6.73189,0.0313447
52,58,6.72285,0.0321087
52,59,6.71557,0.0323972
52,60,6.71445,0.0318814
52,61,6.71986,0.0318255
52,62,6.7244,0.0316438
52,63,6.72446,0.0311455
52,64,6.72989,0.0311392
52,65,6.73116,0.0306901
52,66,6.72892,0.0303113
52,67,6.72711,0.029917
52,68,6.72763,0.0294849
52,69,6.72718,0.0290641
52,70,6.72694,0.0286529
52,71,6.73084,0.0285203
52,72,6.72808,0.028262
52,73,6.72468,0.0280839
52,74,6.72686,0.0277924
52,75,6.72937,0.0275389
52,76,6.73159,0.0272696
52,77,6.735,0.0271328
52,78,6.73578,0.0267984
52,79,6.73418,0.02651
52,80,6.7334,0.0261922
52,81,6.73119,0.0259653
52,82,6.73309,0.0257208
52,83,6.73003,0.0255961
52,84,6.73222,0.0253875
52,85,6.73187,0.025093
52,86,6.73383,0.0248801
52,87,6.73454,0.0246062
52,88,6.73422,0.0243303
52,89,6.73217,0.0241458
52,90,6.73304,0.023895
52,91,6.7295,0.0238976
52,92,6.73309,0.0239095
52,93,6.73257,0.0236595
52,94,6.73267,0.0234093
52,95,6.73129,0.0232049
52,96,6.73205,0.0229768
52,97,6.73112,0.0227603
52,98,6.73138,0.0225307
52,99,6.73271,0.0223442
53,0,6.43236,0
53,1,6.68168,0.249314
53,2,6.72966,0.151727
53,3,6.65263,0.132077
53,4,6.64798,0.102411
53,5,6.63406,0.0847701
53,6,6.69327,0.0929446
53,7,6.7166,0.0838056
53,8,6.72025,0.0739998
53,9,6.71477,0.0664142
53,10,6.73426,0.0631575
53,11,6.71153,0.0619733
53,12,6.71258,0.0570168
53,13,6.72141,0.0535208
53,14,6.73525,0.0517105
53,15,6.72783,0.0489368
53,16,6.71919,0.0467717
53,17,6.72074,0.044124
53,18,6.73042,0.0428436
53,19,6.72572,0.0409162
53,20,6.72288,0.0390225
53,21,6.731,0.0380832
53,22,6.72846,0.0364782
53,23,6.73403,0.0353659
53,24,6.74182,0.034805
53,25,6.74689,0.0338223
53,26,6.73872,0.0335574
53,27,6.7469,0.0333556
53,28,6.74332,0.0323824
53,29,6.74311,0.0312851
53,30,6.74302,0.0302592
53,31,6.73342,0.0308309
53,32,6.74844,0.0334433
53,33,6.74071,0.033354
53,34,6.74544,0.032731
53,35,6.74558,0.0318091
53,36,6.74917,0.0311453
53,37,6.74696,0.0303955
53,38,6.73622,0.0314909
53,39,6.74056,0.0309981
53,40,6.7427,0.0303083
53,41,6.75009,0.0304867
53,42,6.75697,0.0305536
53,43,6.75538,0.0298933
53,44,6.75585,0.0292253
53,45,6.76017,0.0289078
53,46,6.76413,0.028561
53,47,6.76914,0.0284056
53,48,6.76831,0.0278321
53,49,6.77808,0.0289662
53,50,6.77455,0.028611
53,51,6.7781,0.0282789
53,52,6.77396,0.0280473
53,53,6.77206,0.0275883
53,54,6.77585,0.0273453
53,55,6.78284,0.027749
53,56,6.78781,0.0277069
53,57,6.79769,0.0289617
53,58,6.78785,0.0301209
53,59,6.78239,0.0301125
53,60,6.78161,0.0296251
53,61,6.78758,0.0297482
53,62,6.79167,0.0295574
53,63,6.79161,0.0290919
53,64,6.79723,0.0291879
53,65,6.79865,0.0287769
53,66,6.79575,0.0284912
53,67,6.7946,0.0280927
53,68,6.79486,0.0276837
53,69,6.794,0.0272989
53,70,6.79309,0.026927
53,71,6.79701,0.0268379
53,72,6.79507,0.0265389
53,73,6.79227,0.0263267
53,74,6.79204,0.0259743
53,75,6.79462,0.0257602
53,76,6.79851,0.0257183
53,77,6.80107,0.0255152
53,78,6.80167,0.0251974
53,79,6.80027,0.02492
53,80,6.8006,0.0246127
53,81,6.79848,0.0244029
53,82,6.79976,0.024141
53,83,6.79576,0.0241857
53,84,6.79901,0.0241196
53,85,6.80041,0.0238788
53,86,6.80264,0.0237078
53,87,6.80319,0.0234433
53,88,6.80305,0.0231789
53,89,6.8016,0.0229658
53,90,6.80275,0.0227412
53,91,6.79926,0.0227627
53,92,6.8029,0.0228093
53,93,6.80193,0.0225863
53,94,6.80178,0.0223478
53,95,6.7996,0.0222207
53,96,6.79972,0.0219907
53,97,6.79775,0.0218547
53,98,6.79835,0.0216413
53,99,6.80027,0.0215099
54,0,6.62324,0
54,1,6.83626,0.213018
54,2,6.83169,0.123071
54,3,6.73149,0.132715
54,4,6.71819,0.103658
54,5,6.71485,0.084702
54,6,6.76901,0.0897674
54,7,6.78206,0.0788281
54,8,6.78757,0.069738
54,9,6.78288,0.0625519
54,10,6.79379,0.0576231
54,11,6.77907,0.0546246
54,12,6.78619,0.05075
54,13,6.79702,0.0482178
54,14,6.80156,0.0451172
54,15,6.79167,0.0433469
54,16,6.78097,0.0420992
54,17,6.77964,0.0397141
54,18,6.79364,0.0400924
54,19,6.78502,0.0390003
54,20,6.782,0.0372196
54,21,6.79094,0.0365973
54,22,6.79137,0.0349726
54,23,6.79639,0.0338569
54,24,6.80491,0.0335741
54,25,6.81011,0.0326732
54,26,6.80097,0.032742
54,27,6.80996,0.0328091
54,28,6.80656,0.03184
54,29,6.80426,0.0308462
54,30,6.80401,0.0298356
54,31,6.79427,0.030483
54,32,6.80755,0.0323906
54,33,6.79858,0.0326787
54,34,6.80426,0.0322362
54,35,6.80579,0.0313653
54,36,6.80854,0.030629
54,37,6.80724,0.0298405
54,38,6.79587,0.0312087
54,39,6.79947,0.0306313
54,40,6.80054,0.0298938
54,41,6.8106,0.0308599
54,42,6.81632,0.030672
54,43,6.81412,0.0300477
54,44,6.81348,0.0293794
54,45,6.81735,0.0289942
54,46,6.82057,0.0285519
54,47,6.82354,0.0281088
54,48,6.82431,0.0275398
54,49,6.83356,0.0285249
54,50,6.83125,0.0280548
54,51,6.8342,0.0276668
54,52,6.83103,0.0273233
54,53,6.82969,0.0268462
54,54,6.83303,0.0265647
54,55,6.84085,0.0272305
54,56,6.84639,0.0273173
54,57,6.85623,0.0285898
54,58,6.8469,0.0296091
54,59,6.84137,0.0296334
54,60,6.84092,0.029147
54,61,6.84651,0.0292123
54,62,6.84924,0.0288745
54,63,6.85009,0.0284323
54,64,6.85519,0.0284524
54,65,6.85687,0.0280684
54,66,6.8539,0.027805
54,67,6.85336,0.0273983
54,68,6.85269,0.0270066
54,69,6.85246,0.026619
54,70,6.85144,0.0262613
54,71,6.85618,0.0263234
54,72,6.85332,0.0261164
54,73,6.85069,0.0258957
54,74,6.84941,0.0255798
54,75,6.85091,0.025285
54,76,6.85402,0.0251473
54,77,6.85613,0.0249126
54,78,6.85722,0.0246195
54,79,6.8553,0.0243857
54,80,6.855,0.0240847
54,81,6.85425,0.0238008
54,82,6.8555,0.0235456
54,83,6.85125,0.0236495
54,84,6.85506,0.0236787
54,85,6.85715,0.023495
54,86,6.85939,0.0233306
54,87,6.85958,0.0230648
54,88,6.85962,0.0228042
54,89,6.85828,0.0225891
54,90,6.85878,0.0223452
54,91,6.85597,0.02228
54,92,6.85937,0.0223004
54,93,6.85878,0.0220697
54,94,6.85862,0.0218367
54,95,6.85665,0.0216974
54,96,6.85678,0.0214729
54,97,6.85473,0.0213512
54,98,6.85531,0.0211425
54,99,6.85633,0.0209547
55,0,6.81117,0
55,1,7.00086,0.189684
55,2,6.99769,0.10956
55,3,6.89309,0.130165
55,4,6.87125,0.103163
55,5,6.83951,0.0900165
55,6,6.9035,0.0994121
55,7,6.89278,0.086758
55,8,6.88813,0.0766547
55,9,6.87979,0.0690669
55,10,6.88694,0.0628808
55,11,6.86592,0.0611303
55,12,6.87062,0.0564277
55,13,6.88898,0.0553771
55,14,6.89513,0.0519183
55,15,6.88846,0.0490207
55,16,6.87495,0.0479898
55,17,6.87323,0.0452777
55,18,6.88532,0.0445025
55,19,6.8699,0.0449475
55,20,6.86083,0.0437061
55,21,6.86651,0.0420579
55,22,6.86302,0.0403391
55,23,6.86504,0.0386749
55,24,6.87587,0.038644
55,25,6.87967,0.0373217
55,26,6.8699,0.0372182
55,27,6.87679,0.0365203
55,28,6.8715,0.035633
55,29,6.86927,0.0344971
55,30,6.86894,0.0333674
55,31,6.8583,0.0340132
55,32,6.87564,0.0372471
55,33,6.86749,0.0370429
55,34,6.87213,0.0362669
55,35,6.87465,0.0353353
55,36,6.87735,0.0344731
55,37,6.8751,0.033629
55,38,6.86381,0.0346471
55,39,6.86645,0.0338726
55,40,6.86848,0.0330986
55,41,6.87963,0.0341724
55,42,6.88516,0.0338231
55,43,6.88261,0.0331438
55,44,6.88158,0.0324153
55,45,6.88739,0.0322316
55,46,6.88941,0.031603
55,47,6.89284,0.0311266
55,48,6.8931,0.0304859
55,49,6.90304,0.0314788
55,50,6.90052,0.0309582
55,51,6.90228,0.0304081
55,52,6.89864,0.0300496
55,53,6.8962,0.0295892
55,54,6.89947,0.0292302
55,55,6.90724,0.0297356
55,56,6.9145,0.0300972
55,57,6.92317,0.0308194
55,58,6.91401,0.0316464
55,59,6.90981,0.0313969
55,60,6.91016,0.03088
55,61,6.91628,0.0309874
55,62,6.92124,0.0308925
55,63,6.92102,0.0304068
55,64,6.92547,0.0302638
55,65,6.92522,0.0298027
55,66,6.92259,0.0294723
55,67,6.91999,0.0291524
55,68,6.91954,0.0287302
55,69,6.91952,0.0283168
55,70,6.91863,0.0279295
55,71,6.92457,0.028174
55,72,6.92128,0.0279799
55,73,6.91811,0.0277803
55,74,6.91567,0.0275163
55,75,6.91661,0.0271681
55,76,6.92008,0.0270367
55,77,6.92167,0.0267351
55,78,6.92228,0.0264016
55,79,6.92017,0.0261547
55,80,6.91928,0.0258452
55,81,6.91845,0.0255414
55,82,6.91954,0.0252552
55,83,6.91608,0.0251917
55,84,6.91991,0.025186
55,85,6.92036,0.0248955
55,86,6.92187,0.0246538
55,87,6.92201,0.0243725
55,88,6.92187,0.0240975
55,89,6.91982,0.0239162
55,90,6.91951,0.023654
55,91,6.91644,0.0235954
55,92,6.91951,0.0235408
55,93,6.919,0.0232946
55,94,6.91909,0.0230483
55,95,6.91706,0.0228967
55,96,6.91756,0.0226649
55,97,6.91563,0.0225148
55,98,6.91644,0.0223009
55,99,6.9174,0.0220974
56,0,6.95108,0
56,1,7.06582,0.114736
56,2,7.09491,0.0723519
56,3,6.95311,0.150753
56,4,6.9395,0.117563
56,5,6.91162,0.0999561
56,6,6.97412,0.105081
56,7,6.94427,0.0957735
56,8,6.94484,0.0844662
56,9,6.94257,0.075583
56,10,6.94342,0.0683727
56,11,6.92758,0.0643934
56,12,6.93009,0.0592862
56,13,6.9493,0.0581533
56,14,6.95558,0.0545008
56,15,6.956,0.0509826
56,16,6.93996,0.0505061
56,17,6.93941,0.0476207
56,18,6.9439,0.0452677
56,19,6.93344,0.044199
56,20,6.92024,0.0440663
56,21,6.92438,0.0422186
56,22,6.92095,0.0404864
56,23,6.92486,0.0389597
56,24,6.93818,0.0396709
56,25,6.94495,0.0387118
56,26,6.9365,0.0381982
56,27,6.94393,0.0375514
56,28,6.9395,0.036503
56,29,6.93762,0.0353154
56,30,6.935,0.0342574
56,31,6.92426,0.0348652
56,32,6.94088,0.0376582
56,33,6.93318,0.0373361
56,34,6.93563,0.0363359
56,35,6.93634,0.0353193
56,36,6.93686,0.0343554
56,37,6.9351,0.0334853
56,38,6.92586,0.0338978
56,39,6.92925,0.0332124
56,40,6.93085,0.0324319
56,41,6.94104,0.0332504
56,42,6.94548,0.0327698
56,43,6.9438,0.0320605
56,44,6.94276,0.0313573
56,45,6.94897,0.0312905
56,46,6.95185,0.0307526
56,47,6.95455,0.0302262
56,48,6.9558,0.0296292
56,49,6.96667,0.0309984
56,50,6.96492,0.0304349
56,51,6.96543,0.0298483
56,52,6.96015,0.0297517
56,53,6.95895,0.0292203
56,54,6.96188,0.0288333
56,55,6.97011,0.029484
56,56,6.97895,0.0302826
56,57,6.98917,0.0314631
56,58,6.97955,0.0323871
56,59,6.97502,0.0321645
56,60,6.97653,0.0316693
56,61,6.9824,0.0317026
56,62,6.98838,0.0317623
56,63,6.98714,0.0312866
56,64,6.99233,0.031235
56,65,6.99212,0.0307587
56,66,6.98907,0.0304499
56,67,6.98651,0.0301076
56,68,6.98552,0.0296846
56,69,6.98499,0.0292621
56,70,6.98526,0.0288483
56,71,6.99273,0.0294094
56,72,6.98868,0.0292847
56,73,6.9841,0.0292479
56,74,6.9829,0.0288802
56,75,6.98374,0.0285102
56,76,6.98733,0.0283653
56,77,6.98998,0.0281244
56,78,6.99084,0.0277795
56,79,6.98894,0.027496
56,80,6.98724,0.0272072
56,81,6.98613,0.0268964
56,82,6.98756,0.026609
56,83,6.9844,0.0264798
56,84,6.98791,0.0264001
56,85,6.98838,0.0260956
56,86,6.98909,0.0258037
56,87,6.9899,0.0255216
56,88,6.98987,0.0252332
56,89,6.98771,0.0250444
56,90,6.98714,0.0247741
56,91,6.98425,0.0246735
56,92,6.98697,0.0245574
56,93,6.98624,0.0243057
56,94,6.98655,0.0240506
56,95,6.98428,0.0239067
56,96,6.98596,0.023718
56,97,6.98313,0.0236438
56,98,6.9842,0.0234282
56,99,6.98496,0.0232052
57,0,6.99046,0
57,1,7.0651,0.0746357
57,2,7.15666,0.101201
57,3,7.00534,0.167387
57,4,6.99581,0.130007
57,5,6.97001,0.10924
57,6,7.02254,0.106221
57,7,6.99197,0.0969375
57,8,6.9892,0.0855357
57,9,6.98999,0.0765095
57,10,6.99424,0.069336
57,11,6.98089,0.0646882
57,12,6.98763,0.059885
57,13,7.0072,0.0587963
57,14,7.00923,0.0547742
57,15,7.01234,0.0513305
57,16,6.99438,0.0514521
57,17,6.99634,0.0485491
57,18,6.99967,0.0460434
57,19,6.99186,0.0443739
57,20,6.98069,0.0436593
57,21,6.98631,0.0420044
57,22,6.98289,0.040282
57,23,6.98773,0.0388694
57,24,6.99824,0.0387375
57,25,7.0062,0.0380588
57,26,6.99959,0.0372134
57,27,7.00602,0.0364305
57,28,7.00373,0.0352264
57,29,6.99958,0.0342838
57,30,6.99703,0.033257
57,31,6.98342,0.0349597
57,32,7.00171,0.0385031
57,33,6.9917,0.0386713
57,34,6.99652,0.0378592
57,35,6.99451,0.0368476
57,36,6.99406,0.0358407
57,37,6.99204,0.0349433
57,38,6.98262,0.035316
57,39,6.98703,0.0347036
57,40,6.98921,0.0339167
57,41,6.99951,0.0346667
57,42,7.00443,0.0342061
57,43,7.00035,0.0336679
57,44,7.00074,0.0329135
57,45,7.00646,0.0326947
57,46,7.00733,0.0320032
57,47,7.01259,0.0317685
57,48,7.01364,0.031131
57,49,7.0264,0.0330642
57,50,7.02279,0.0326096
57,51,7.02215,0.0319828
57,52,7.01694,0.0318029
57,53,7.01609,0.03122
57,54,7.02002,0.030898
57,55,7.0278,0.031322
57,56,7.03659,0.0319992
57,57,7.04469,0.0324687
57,58,7.03515,0.0333067
57,59,7.03003,0.0331462
57,60,7.03093,0.032611
57,61,7.03679,0.0326106
57,62,7.04199,0.0325081
57,63,7.03982,0.0320701
57,64,7.04487,0.0319744
57,65,7.04259,0.0315684
57,66,7.03987,0.031213
57,67,7.03774,0.0308242
57,68,7.03717,0.0303794
57,69,7.03728,0.0299425
57,70,7.03676,0.0295223
57,71,7.04436,0.0300838
57,72,7.03983,0.0300125
57,73,7.03667,0.0297718
57,74,7.03579,0.0293853
57,75,7.0349,0.0290097
57,76,7.03967,0.0290256
57,77,7.04278,0.0288184
57,78,7.04452,0.0285045
57,79,7.04433,0.0281466
57,80,7.04355,0.0278078
57,81,7.04347,0.0274667
57,82,7.04565,0.0272212
57,83,7.04282,0.027043
57,84,7.04628,0.0269453
57,85,7.04621,0.0266302
57,86,7.04641,0.0263231
57,87,7.0474,0.026041
57,88,7.04758,0.0257474
57,89,7.04601,0.0255083
57,90,7.04622,0.0252273
57,91,7.04396,0.0250534
57,92,7.04618,0.0248816
57,93,7.0455,0.0246248
57,94,7.04521,0.0243659
57,95,7.04305,0.0242076
57,96,7.04371,0.0239659
57,97,7.04085,0.0238913
57,98,7.04241,0.0236999
57,99,7.04325,0.0234768
58,0,7.05062,0
58,1,7.12421,0.0735886
58,2,7.20264,0.089199
58,3,7.0603,0.155694
58,4,7.05801,0.120622
58,5,7.04272,0.0996666
58,6,7.09096,0.0970648
58,7,7.06075,0.0893231
58,8,7.06176,0.078782
58,9,7.05359,0.070936
58,10,7.05487,0.0641768
58,11,7.03197,0.0629006
58,12,7.03417,0.0579017
58,13,7.05692,0.058237
58,14,7.06176,0.0544308
58,15,7.07717,0.0531983
58,16,7.05649,0.0540833
58,17,7.06396,0.0515348
58,18,7.0635,0.0487492
58,19,7.05883,0.0464827
58,20,7.05108,0.044888
58,21,7.05856,0.0434481
58,22,7.05278,0.0419171
58,23,7.06161,0.0410925
58,24,7.0689,0.0400836
58,25,7.07763,0.0394886
58,26,7.07065,0.0386346
58,27,7.07752,0.0378581
58,28,7.0743,0.0366708
58,29,7.06943,0.0357602
58,30,7.06843,0.0346021
58,31,7.05504,0.0360777
58,32,7.07073,0.0383256
58,33,7.06026,0.0386288
58,34,7.06363,0.0376603
58,35,7.06323,0.0366014
58,36,7.06121,0.0356558
58,37,7.05948,0.034748
58,38,7.05027,0.0350746
58,39,7.0519,0.0342252
58,40,7.05603,0.0336336
58,41,7.06652,0.0344611
58,42,7.07081,0.0339216
58,43,7.06866,0.033211
58,44,7.06921,0.0324692
58,45,7.0758,0.0324317
58,46,7.07627,0.0317376
58,47,7.08042,0.0313456
58,48,7.08088,0.0307027
58,49,7.09347,0.0326112
58,50,7.09185,0.0320066
58,51,7.09242,0.0313903
58,52,7.08624,0.0314075
58,53,7.08282,0.0310089
58,54,7.08726,0.0307619
58,55,7.09503,0.0311889
58,56,7.10192,0.0314021
58,57,7.11081,0.0321123
58,58,7.10006,0.0333451
58,59,7.09438,0.0332721
58,60,7.09618,0.0327715
58,61,7.10121,0.0326282
58,62,7.10654,0.0325467
58,63,7.10406,0.0321299
58,64,7.11009,0.0322005
58,65,7.10867,0.0317404
58,66,7.10561,0.0314131
58,67,7.10511,0.0309517
58,68,7.10379,0.0305282
58,69,7.10355,0.0300899
58,70,7.10428,0.0296721
58,71,7.11139,0.030108
58,72,7.10723,0.0299827
58,73,7.10382,0.0297708
58,74,7.10377,0.0293712
58,75,7.1019,0.0290425
58,76,7.1075,0.0292044
58,77,7.11096,0.029035
58,78,7.1135,0.0287768
58,79,7.11299,0.0284193
58,80,7.11215,0.0280788
58,81,7.11158,0.0277401
58,82,7.11368,0.0274843
58,83,7.11044,0.0273482
58,84,7.11386,0.0272404
58,85,7.11402,0.0269222
58,86,7.11358,0.0266146
58,87,7.11415,0.0263167
58,88,7.11439,0.0260204
58,89,7.11339,0.025749
58,90,7.11324,0.0254648
58,91,7.11062,0.0253231
58,92,7.11242,0.0251139
58,93,7.11186,0.0248515
58,94,7.11239,0.0245942
58,95,7.11075,0.0243923
58,96,7.11157,0.0241538
58,97,7.10884,0.024062
58,98,7.10952,0.0238275
58,99,7.11039,0.023604
59,0,7.01171,0
59,1,7.13135,0.119642
59,2,7.2231,0.114846
59,3,7.08459,0.160561
59,4,7.08623,0.124381
59,5,7.07828,0.101867
59,6,7.12146,0.0963183
59,7,7.09917,0.086343
59,8,7.09084,0.0766014
59,9,7.08269,0.0689975
59,10,7.08256,0.0624107
59,11,7.0624,0.0604346
59,12,7.07113,0.0562726
59,13,7.09386,0.0568404
59,14,7.09879,0.0531448
59,15,7.11651,0.052775
59,16,7.0939,0.0544843
59,17,7.1015,0.0519269
59,18,7.10652,0.0493737
59,19,7.10712,0.0468439
59,20,7.0988,0.0453267
59,21,7.10955,0.0445332
59,22,7.10301,0.043052
59,23,7.11361,0.0425593
59,24,7.12306,0.041902
59,25,7.13031,0.0409054
59,26,7.12273,0.040085
59,27,7.12838,0.0390387
59,28,7.1264,0.0377207
59,29,7.11907,0.037171
59,30,7.11866,0.0359543
59,31,7.10882,0.0361755
59,32,7.12245,0.0376172
59,33,7.11512,0.0372234
59,34,7.11642,0.0361677
59,35,7.11523,0.0351689
59,36,7.11496,0.0342062
59,37,7.11427,0.033301
59,38,7.10418,0.0339686
59,39,7.10672,0.0332055
59,40,7.11083,0.0326454
59,41,7.11979,0.0330965
59,42,7.12433,0.0326341
59,43,7.12232,0.031947
59,44,7.12389,0.0312686
59,45,7.12898,0.0310005
59,46,7.12868,0.0303352
59,47,7.13238,0.0299257
59,48,7.13338,0.0293258
59,49,7.14524,0.0310857
59,50,7.14487,0.0304725
59,51,7.14643,0.0299217
59,52,7.14238,0.0296302
59,53,7.13799,0.0294062
59,54,7.14012,0.0289454
59,55,7.1483,0.0295767
59,56,7.15377,0.0295638
59,57,7.16378,0.0307252
59,58,7.15188,0.0324593
59,59,7.1462,0.0324142
59,60,7.14821,0.0319413
59,61,7.15235,0.0316937
59,62,7.15732,0.0315801
59,63,7.15397,0.0312631
59,64,7.16161,0.0317122
59,65,7.16115,0.0312314
59,66,7.15727,0.0310053
59,67,7.15538,0.0306043
59,68,7.15398,0.03019
59,69,7.15336,0.0297621
59,70,7.15423,0.0293526
59,71,7.16155,0.0298541
59,72,7.15699,0.0297936
59,73,7.15307,0.0296482
59,74,7.15262,0.0292537
59,75,7.15147,0.028889
59,76,7.15696,0.0290342
59,77,7.16107,0.0289525
59,78,7.16406,0.0287405
59,79,7.16255,0.0284193
59,80,7.1604,0.0281485
59,81,7.15914,0.0278315
59,82,7.16181,0.0276231
59,83,7.15994,0.027356
59,84,7.16301,0.0272053
59,85,7.16356,0.0268928
59,86,7.16279,0.0265929
59,87,7.16351,0.0262988
59,88,7.16401,0.0260065
59,89,7.16329,0.0257262
59,90,7.16293,0.0254443
59,91,7.16136,0.0252153
59,92,7.16395,0.025077
59,93,7.16358,0.0248116
59,94,7.1647,0.0245742
59,95,7.16317,0.0243644
59,96,7.16395,0.0241244
59,97,7.16129,0.0240249
59,98,7.16151,0.023782
59,99,7.16201,0.0235484
60,0,7.14473,0
60,1,7.23496,0.0902334
60,2,7.3048,0.0871283
60,3,7.15031,0.16632
60,4,7.15431,0.128893
60,5,7.14562,0.105598
60,6,7.18856,0.0990373
60,7,7.16558,0.0887922
60,8,7.15406,0.0791503
60,9,7.14109,0.0719737
60,10,7.13852,0.0651532
60,11,7.11973,0.0623752
60,12,7.12544,0.0576607
60,13,7.14342,0.0563283
60,14,7.148,0.0526389
60,15,7.17149,0.0545531
60,16,7.15294,0.0544957
60,17,7.15291,0.0513791
60,18,7.15809,0.0488752
60,19,7.15692,0.0463819
60,20,7.14747,0.04512
60,21,7.16037,0.0449142
60,22,7.15738,0.0430212
60,23,7.17003,0.0430872
60,24,7.18064,0.0426693
60,25,7.18988,0.0420228
60,26,7.18123,0.0413508
60,27,7.18504,0.0400284
60,28,7.1818,0.0387588
60,29,7.17432,0.0381852
60,30,7.17622,0.0369816
60,31,7.16694,0.0369889
60,32,7.17933,0.0379309
60,33,7.17067,0.0378045
60,34,7.17337,0.0368083
60,35,7.17395,0.0357758
60,36,7.17442,0.0347986
60,37,7.1735,0.033883
60,38,7.16338,0.0345183
60,39,7.16674,0.0338116
60,40,7.17197,0.0333891
60,41,7.18178,0.0340294
60,42,7.18624,0.0335259
60,43,7.18328,0.0328889
60,44,7.18527,0.0322114
60,45,7.18981,0.0318292
60,46,7.1889,0.031158
60,47,7.19027,0.0305328
60,48,7.19097,0.0299114
60,49,7.20438,0.0322299
60,50,7.20528,0.0316044
60,51,7.20687,0.0310314
60,52,7.20287,0.0307014
60,53,7.19748,0.0306056
60,54,7.1987,0.0300687
60,55,7.20586,0.0303817
60,56,7.21128,0.0303332
60,57,7.22126,0.0314314
60,58,7.21071,0.0326453
60,59,7.20549,0.0325193
60,60,7.2077,0.0320587
60,61,7.21131,0.0317433
60,62,7.21759,0.0318597
60,63,7.21265,0.0317451
60,64,7.21861,0.0318163
60,65,7.21906,0.0313338
60,66,7.21505,0.0311224
60,67,7.21276,0.0307463
60,68,7.21142,0.030327
60,69,7.21123,0.0298913
60,70,7.21264,0.0295008
60,71,7.21919,0.0298177
60,72,7.21474,0.0297418
60,73,7.2124,0.0294297
60,74,7.21188,0.0290394
60,75,7.21274,0.0286677
60,76,7.21858,0.0288887
60,77,7.22269,0.0288103
60,78,7.22558,0.02859
60,79,7.22351,0.0283062
60,80,7.22047,0.0281189
60,81,7.2187,0.0278306
60,82,7.22221,0.0277162
60,83,7.2198,0.0274894
60,84,7.22304,0.0273565
60,85,7.22385,0.0270485
60,86,7.22264,0.0267628
60,87,7.22364,0.0264759
60,88,7.22374,0.0261769
60,89,7.22239,0.0259196
60,90,7.22302,0.025641
60,91,7.22164,0.0253986
60,92,7.22424,0.0252591
60,93,7.22392,0.0249911
60,94,7.225,0.0247503
60,95,7.22391,0.0245154
60,96,7.22457,0.0242702
60,97,7.22281,0.0240855
60,98,7.22326,0.0238452
60,99,7.22396,0.0236159
61,0,7.20643,0
61,1,7.30868,0.102246
61,2,7.36091,0.0788198
61,3,7.20586,0.164765
61,4,7.20382,0.127643
61,5,7.19065,0.105048
61,6,7.2384,0.100809
61,7,7.21112,0.0914661
61,8,7.20444,0.080942
61,9,7.18695,0.0744781
61,10,7.18892,0.0673967
61,11,7.16816,0.0649312
61,12,7.17502,0.0601206
61,13,7.19069,0.0578244
61,14,7.1931,0.0538854
61,15,7.21899,0.0566632
61,16,7.20416,0.0552521
61,17,7.20184,0.052144
61,18,7.20532,0.0494458
61,19,7.20557,0.0469091
61,20,7.19434,0.0460104
61,21,7.20875,0.0461734
61,22,7.20628,0.044189
61,23,7.21885,0.0441341
61,24,7.22982,0.0437307
61,25,7.24096,0.0434672
61,26,7.23274,0.0426266
61,27,7.23553,0.0411706
61,28,7.23252,0.0398393
61,29,7.2232,0.0395999
61,30,7.22348,0.0383022
61,31,7.21455,0.0381449
61,32,7.22805,0.0393571
61,33,7.22016,0.0389887
61,34,7.22295,0.0379616
61,35,7.22434,0.0369181
61,36,7.22359,0.0359144
61,37,7.22716,0.0351384
61,38,7.21449,0.0364933
61,39,7.21576,0.0355919
61,40,7.22018,0.0349927
61,41,7.23118,0.0358791
61,42,7.23497,0.0352389
61,43,7.2308,0.0346804
61,44,7.23297,0.0339705
61,45,7.24018,0.0339969
61,46,7.23949,0.033273
61,47,7.24081,0.0325994
61,48,7.24101,0.0319277
61,49,7.25472,0.0341554
61,50,7.25483,0.0334792
61,51,7.2575,0.0329374
61,52,7.25446,0.032453
61,53,7.24805,0.0324848
61,54,7.2484,0.0318907
61,55,7.25386,0.031789
61,56,7.25847,0.0315637
61,57,7.2695,0.0329184
61,58,7.25932,0.0339175
61,59,7.25545,0.033572
61,60,7.25789,0.0331074
61,61,7.26072,0.0326917
61,62,7.26675,0.0327294
61,63,7.26124,0.0326825
61,64,7.26612,0.032543
