N,block,rN,err
78,27,7.97717,0.08814
78,28,7.98622,0.0855259
78,29,7.98256,0.0827068
78,30,7.98058,0.080019
78,31,7.96254,0.0795491
78,32,7.95184,0.0778404
78,33,7.93384,0.0776322
78,34,7.91657,0.0773333
78,35,7.93758,0.0780347
78,36,7.93543,0.0759267
78,37,7.93178,0.0739916
78,38,7.90987,0.075327
78,39,7.90234,0.0738051
78,40,7.89625,0.0722393
78,41,7.88728,0.0710665
78,42,7.87016,0.0714745
78,43,7.86366,0.0701331
78,44,7.8531,0.0693652
78,45,7.84274,0.0686271
78,46,7.83669,0.0674234
78,47,7.83173,0.0661895
78,48,7.82967,0.0648576
78,49,7.8375,0.0640277
78,50,7.83784,0.0627606
78,51,7.84477,0.061931
78,52,7.85594,0.0617697
78,53,7.85797,0.0606489
78,54,7.86305,0.0597525
78,55,7.87141,0.0592681
78,56,7.87086,0.0582216
78,57,7.86199,0.0578931
78,58,7.86455,0.0569612
78,59,7.86333,0.0560171
78,60,7.86864,0.0553471
78,61,7.87576,0.0549103
78,62,7.87475,0.0540412
78,63,7.8758,0.0532006
78,64,7.8759,0.0523759
78,65,7.87438,0.0515987
78,66,7.87492,0.0508257
78,67,7.876,0.0500841
78,68,7.8708,0.0496252
78,69,7.88036,0.0498353
78,70,7.87742,0.0492159
78,71,7.88297,0.0488433
78,72,7.87488,0.0488441
78,73,7.8717,0.0482841
78,74,7.86188,0.0486375
78,75,7.86005,0.0480284
78,76,7.85705,0.0474949
78,77,7.85483,0.0469348
78,78,7.85084,0.0465087
78,79,7.85783,0.0464537
78,80,7.85787,0.0458766
78,81,7.86154,0.0454618
78,82,7.86032,0.0449271
78,83,7.85639,0.0445632
78,84,7.85506,0.0440559
78,85,7.85284,0.043597
78,86,7.85787,0.0433854
78,87,7.84933,0.0437311
78,88,7.85033,0.0432485
78,89,7.85213,0.042803
78,90,7.85742,0.0426601
78,91,7.85432,0.0423082
78,92,7.8525,0.0418903
78,93,7.85301,0.0414454
78,94,7.85536,0.0410743
78,95,7.85351,0.0406862
78,96,7.84891,0.0405264
78,97,7.84506,0.0402956
78,98,7.84078,0.0401157
78,99,7.84247,0.0397486
79,0,8.43636,0
79,1,8.38197,0.0543954
79,2,8.27066,0.115658
79,3,8.24449,0.0858656
79,4,8.16879,0.100767
79,5,8.28399,0.14156
79,6,8.19631,0.148328
79,7,8.20944,0.129126
79,8,8.16518,0.122177
79,9,8.1666,0.109288
79,10,8.25814,0.134734
79,11,8.19241,0.139458
79,12,8.17777,0.129115
79,13,8.18559,0.119793
79,14,8.19251,0.111735
79,15,8.16386,0.108373
79,16,8.1345,0.105947
79,17,8.1384,0.0999639
79,18,8.12627,0.0953321
79,19,8.13174,0.0906054
79,20,8.12767,0.0862787
79,21,8.14692,0.0844851
79,22,8.13071,0.0823392
79,23,8.08992,0.0887622
79,24,8.05791,0.0909556
79,25,8.01904,0.0956425
79,26,8.03211,0.0929553
79,27,8.028,0.0896682
79,28,8.03465,0.086776
79,29,8.03467,0.0838335
79,30,8.03289,0.0811037
79,31,8.0121,0.0812325
79,32,8.00094,0.0795195
79,33,7.98431,0.0789187
79,34,7.96703,0.078553
79,35,7.98871,0.0793582
79,36,7.98482,0.0772816
79,37,7.98242,0.0752588
79,38,7.9598,0.0767134
79,39,7.95135,0.0752474
79,40,7.94682,0.0735286
79,41,7.93232,0.0732067
79,42,7.91477,0.0736075
79,43,7.91068,0.0720313
79,44,7.90062,0.0711268
79,45,7.88843,0.0706239
79,46,7.88379,0.0692606
79,47,7.87917,0.0679596
79,48,7.87822,0.0665651
79,49,7.88611,0.0656961
79,50,7.88628,0.0643953
79,51,7.89145,0.0633554
79,52,7.90356,0.0633178
79,53,7.90479,0.0621465
79,54,7.90836,0.0611101
79,55,7.91689,0.060612
79,56,7.91711,0.0595395
79,57,7.90934,0.0590173
79,58,7.91229,0.0580832
79,59,7.91203,0.0571075
79,60,7.91691,0.0563749
79,61,7.92432,0.0559502
79,62,7.92428,0.055055
79,63,7.924,0.0541887
79,64,7.92459,0.0533518
79,65,7.92337,0.0525514
79,66,7.92343,0.0517611
79,67,7.92327,0.0509945
79,68,7.91878,0.0504509
79,69,7.92847,0.0506611
79,70,7.92597,0.0500051
79,71,7.93232,0.0497129
79,72,7.92252,0.0499973
79,73,7.91898,0.0494436
79,74,7.90847,0.0498989
79,75,7.90735,0.0492507
79,76,7.90429,0.0487031
79,77,7.90235,0.0481137
79,78,7.89809,0.0476914
79,79,7.90495,0.0475882
79,80,7.90434,0.047001
79,81,7.90675,0.0464867
79,82,7.90609,0.0459279
79,83,7.90308,0.0454776
79,84,7.90046,0.0450156
79,85,7.89868,0.0445246
79,86,7.9027,0.0441929
79,87,7.89649,0.0441268
79,88,7.89756,0.0436412
79,89,7.89992,0.0432179
79,90,7.90635,0.0432221
79,91,7.90401,0.042814
79,92,7.90252,0.0423774
79,93,7.90284,0.0419254
79,94,7.90541,0.0415607
79,95,7.9032,0.0411848
79,96,7.89935,0.0409393
79,97,7.89501,0.0407508
79,98,7.88994,0.0406542
79,99,7.89141,0.0402724
80,0,8.46205,0
80,1,8.44008,0.0219672
80,2,8.3378,0.103066
80,3,8.28863,0.0879136
80,4,8.22259,0.0948591
80,5,8.35296,0.151638
80,6,8.26808,0.153718
80,7,8.27838,0.133522
80,8,8.2294,0.127536
80,9,8.23335,0.114141
80,10,8.32183,0.135974
80,11,8.26178,0.137891
80,12,8.2455,0.127882
80,13,8.25416,0.118712
80,14,8.24796,0.110689
80,15,8.22074,0.107058
80,16,8.18412,0.107023
80,17,8.18752,0.100959
80,18,8.17479,0.096342
80,19,8.18449,0.091911
80,20,8.17702,0.0877433
80,21,8.20052,0.0868996
80,22,8.18454,0.0845608
80,23,8.14477,0.0902014
80,24,8.11382,0.091886
80,25,8.07762,0.0954155
80,26,8.09182,0.0929051
80,27,8.0898,0.0895485
80,28,8.09386,0.086501
80,29,8.09405,0.0835681
80,30,8.09067,0.0808982
80,31,8.07792,0.0793614
80,32,8.06832,0.0775147
80,33,8.05282,0.0767815
80,34,8.03681,0.0762556
80,35,8.05527,0.0763713
80,36,8.04939,0.0745105
80,37,8.04348,0.0727639
80,38,8.02204,0.0740462
80,39,8.01258,0.0727885
80,40,8.00823,0.0711239
80,41,7.99192,0.0713015
80,42,7.97315,0.0721083
80,43,7.96921,0.0705607
80,44,7.95842,0.0698136
80,45,7.94865,0.0689737
80,46,7.94163,0.0678547
80,47,7.93595,0.0666682
80,48,7.93184,0.0654229
80,49,7.9391,0.0645113
80,50,7.93939,0.0632343
80,51,7.94534,0.0622915
80,52,7.95682,0.0621734
80,53,7.9583,0.0610291
80,54,7.96286,0.0600827
80,55,7.97361,0.059971
80,56,7.97435,0.0589142
80,57,7.9654,0.0585771
80,58,7.96987,0.0577487
80,59,7.9691,0.0567834
80,60,7.97289,0.0559734
80,61,7.98057,0.0555968
80,62,7.9804,0.0547075
80,63,7.98048,0.0538459
80,64,7.98183,0.0530283
80,65,7.98243,0.052222
80,66,7.9801,0.0514892
80,67,7.98012,0.0507263
80,68,7.97757,0.0500507
80,69,7.98743,0.0503057
80,70,7.98459,0.0496734
80,71,7.99094,0.0493892
80,72,7.98095,0.0497225
80,73,7.97711,0.0491959
80,74,7.96737,0.0495027
80,75,7.9667,0.0488516
80,76,7.96371,0.048306
80,77,7.96156,0.0477309
80,78,7.95614,0.0474332
80,79,7.96248,0.047263
80,80,7.96192,0.0466792
80,81,7.96445,0.0461756
80,82,7.96278,0.0456462
80,83,7.95981,0.0451971
80,84,7.95609,0.0448173
80,85,7.95353,0.0443668
80,86,7.95842,0.0441255
80,87,7.95179,0.044122
80,88,7.95263,0.0436316
80,89,7.95475,0.0431959
80,90,7.96155,0.0432564
80,91,7.95878,0.0428731
80,92,7.95766,0.0424243
80,93,7.95854,0.0419797
80,94,7.96077,0.0415955
80,95,7.95835,0.0412308
80,96,7.95378,0.0410592
80,97,7.94964,0.0408482
80,98,7.94484,0.0407177
80,99,7.94589,0.0403221
81,0,8.58889,0
81,1,8.50967,0.0792225
81,2,8.41353,0.10647
81,3,8.36437,0.0899117
81,4,8.27762,0.111252
81,5,8.40922,0.159912
81,6,8.32356,0.160009
81,7,8.32037,0.138609
81,8,8.26564,0.133932
81,9,8.27114,0.119918
81,10,8.35796,0.138936
81,11,8.2996,0.139614
81,12,8.2905,0.128748
81,13,8.29118,0.1192
81,14,8.29003,0.110975
81,15,8.26479,0.106833
81,16,8.2291,0.106509
81,17,8.23534,0.100611
81,18,8.22493,0.0957365
81,19,8.23782,0.0917341
81,20,8.2265,0.0879881
81,21,8.24887,0.0868252
81,22,8.2336,0.0843584
81,23,8.19804,0.0882511
81,24,8.16531,0.090753
81,25,8.13691,0.0917017
81,26,8.14938,0.0891174
81,27,8.15217,0.0859208
81,28,8.15291,0.0829084
81,29,8.153,0.0800972
81,30,8.14865,0.0775924
81,31,8.13412,0.076521
81,32,8.12642,0.0745648
81,33,8.11611,0.073069
81,34,8.09926,0.0729238
81,35,8.11323,0.0722325
81,36,8.10459,0.0707823
81,37,8.09773,0.0692358
81,38,8.07542,0.0710302
81,39,8.07004,0.0694401
81,40,8.06547,0.0678798
81,41,8.05002,0.068021
81,42,8.03495,0.0681087
81,43,8.03085,0.066669
81,44,8.0213,0.0658666
81,45,8.01247,0.0650214
81,46,8.00248,0.0644013
81,47,7.99833,0.0631819
81,48,7.99341,0.0620747
81,49,8.00129,0.0613292
81,50,7.99967,0.0601365
81,51,8.0041,0.0591349
81,52,8.01712,0.0594506
81,53,8.01803,0.0583463
81,54,8.02248,0.0574487
81,55,8.03316,0.0574149
81,56,8.0334,0.0563992
81,57,8.02365,0.0562692
81,58,8.02781,0.0554629
81,59,8.02734,0.0545327
81,60,8.02991,0.0536925
81,61,8.03617,0.0531895
81,62,8.03766,0.0523594
81,63,8.0368,0.0515419
81,64,8.0386,0.0507748
81,65,8.03886,0.0500003
81,66,8.03659,0.0493008
81,67,8.03566,0.0485792
81,68,8.03274,0.0479589
81,69,8.04361,0.0485023
81,70,8.04119,0.0478757
81,71,8.04652,0.0475062
81,72,8.03631,0.0479498
81,73,8.03195,0.047498
81,74,8.02261,0.0477828
81,75,8.02292,0.0471509
81,76,8.01934,0.0466715
81,77,8.01725,0.0461169
81,78,8.01115,0.0459358
81,79,8.01625,0.0456445
81,80,8.01491,0.0450976
81,81,8.01644,0.0445708
81,82,8.0135,0.0441291
81,83,8.01084,0.0436812
81,84,8.00715,0.0433217
81,85,8.00422,0.0429156
81,86,8.01147,0.0430343
81,87,8.00478,0.0430642
81,88,8.0052,0.0425796
81,89,8.00688,0.0421375
81,90,8.01417,0.0423052
81,91,8.01179,0.0419109
81,92,8.0103,0.0414845
81,93,8.01008,0.0410413
81,94,8.01236,0.0406705
81,95,8.00947,0.0403477
81,96,8.004,0.0403031
81,97,7.9998,0.0401103
81,98,7.99391,0.040137
81,99,7.99425,0.039735
82,0,8.691,0
82,1,8.57229,0.11871
82,2,8.45539,0.135513
82,3,8.42163,0.101594
82,4,8.33562,0.116579
82,5,8.48801,0.179671
82,6,8.40253,0.174253
82,7,8.39125,0.151329
82,8,8.32635,0.148402
82,9,8.33249,0.132877
82,10,8.41026,0.143156
82,11,8.35261,0.142833
82,12,8.34271,0.13176
82,13,8.34616,0.122034
82,14,8.33992,0.113779
82,15,8.3138,0.109588
82,16,8.28081,0.1081
82,17,8.29254,0.10259
82,18,8.28589,0.097268
82,19,8.30161,0.0936051
82,20,8.29415,0.0893482
82,21,8.3176,0.0883598
82,22,8.30472,0.0854075
82,23,8.26908,0.0891997
82,24,8.23638,0.0915925
82,25,8.20758,0.092593
82,26,8.21652,0.0895451
82,27,8.21694,0.0862888
82,28,8.21578,0.0832682
82,29,8.21428,0.0804588
82,30,8.20585,0.0782751
82,31,8.18856,0.0777373
82,32,8.17963,0.0758723
82,33,8.16677,0.0747206
82,34,8.15036,0.0743877
82,35,8.16279,0.0733533
82,36,8.1522,0.0721251
82,37,8.14737,0.0703678
82,38,8.12502,0.0720893
82,39,8.1191,0.070513
82,40,8.11404,0.0689576
82,41,8.09852,0.0690616
82,42,8.08342,0.0691074
82,43,8.0809,0.0675655
82,44,8.07307,0.0665093
82,45,8.06185,0.0660085
82,46,8.05185,0.0653585
82,47,8.04834,0.0640784
82,48,8.04356,0.0629386
82,49,8.05252,0.0623141
82,50,8.05158,0.0610873
82,51,8.05666,0.0601158
82,52,8.06972,0.0603999
82,53,8.07102,0.0592851
82,54,8.07505,0.0583367
82,55,8.08525,0.0581862
82,56,8.08648,0.0571696
82,57,8.07693,0.0569823
82,58,8.08026,0.0561071
82,59,8.08066,0.0551655
82,60,8.08264,0.0542897
82,61,8.08835,0.0537122
82,62,8.08982,0.0528731
82,63,8.09119,0.0520583
82,64,8.09224,0.051262
82,65,8.09272,0.0504816
82,66,8.09047,0.0497733
82,67,8.08925,0.0490512
82,68,8.08729,0.0483745
82,69,8.09856,0.0489918
82,70,8.09485,0.0484389
82,71,8.09866,0.0479134
82,72,8.08872,0.0482885
82,73,8.08385,0.0478791
82,74,8.07522,0.048019
82,75,8.0777,0.0474478
82,76,8.07464,0.0469272
82,77,8.07275,0.0463601
82,78,8.06533,0.0463676
82,79,8.07088,0.0461197
82,80,8.07025,0.0455512
82,81,8.07235,0.0450414
82,82,8.06734,0.0447767
82,83,8.06515,0.0442945
82,84,8.06216,0.0438726
82,85,8.05981,0.0434229
82,86,8.06663,0.0434596
82,87,8.0612,0.0433042
82,88,8.06133,0.042815
82,89,8.06465,0.0424665
82,90,8.07168,0.0425819
82,91,8.06904,0.0421993
82,92,8.06834,0.0417489
82,93,8.06813,0.0413029
82,94,8.06999,0.0409083
82,95,8.06815,0.040522
82,96,8.06254,0.0404914
82,97,8.05705,0.0404508
82,98,8.05175,0.0403897
82,99,8.05264,0.0399936
83,0,8.74528,0
83,1,8.60884,0.136438
83,2,8.52557,0.114621
83,3,8.49361,0.0871231
83,4,8.39573,0.118891
83,5,8.54653,0.179338
83,6,8.45707,0.175999
83,7,8.43379,0.154188
83,8,8.37694,0.147386
83,9,8.38702,0.132212
83,10,8.466,0.143317
83,11,8.40046,0.146329
83,12,8.38986,0.13502
83,13,8.39861,0.12531
83,14,8.39232,0.116826
83,15,8.36476,0.112704
83,16,8.33902,0.10895
83,17,8.35527,0.103996
83,18,8.35284,0.0984003
83,19,8.36575,0.09424
83,20,8.36323,0.0896756
83,21,8.3817,0.087475
83,22,8.36793,0.0847128
83,23,8.33409,0.0878806
83,24,8.29806,0.0916702
83,25,8.26852,0.0928944
83,26,8.27634,0.0897283
83,27,8.27353,0.08651
83,28,8.27266,0.0834781
83,29,8.27169,0.0806533
83,30,8.26337,0.0784508
83,31,8.24361,0.0784872
83,32,8.23314,0.0767898
83,33,8.22026,0.0756009
83,34,8.20354,0.07529
83,35,8.21416,0.0739357
83,36,8.2081,0.0721647
83,37,8.2044,0.0703371
83,38,8.18223,0.0720104
83,39,8.17439,0.0706228
83,40,8.16618,0.0693667
83,41,8.15082,0.0694156
83,42,8.13871,0.068855
83,43,8.13741,0.0672845
83,44,8.13016,0.0661711
83,45,8.12046,0.0654388
83,46,8.11052,0.0647986
83,47,8.10583,0.0636072
83,48,8.09951,0.0626154
83,49,8.11023,0.0622794
83,50,8.11006,0.0610463
83,51,8.11473,0.0600431
83,52,8.12823,0.0604257
83,53,8.12953,0.0593104
83,54,8.13273,0.0583102
83,55,8.14526,0.0586135
83,56,8.143,0.0576202
83,57,8.13546,0.0571176
83,58,8.13867,0.0562325
83,59,8.14073,0.0553258
83,60,8.14226,0.0544327
83,61,8.14966,0.0540576
83,62,8.15202,0.0532448
83,63,8.15298,0.052415
83,64,8.15451,0.051625
83,65,8.15582,0.0508536
83,66,8.15285,0.0501766
83,67,8.15073,0.0494786
83,68,8.14811,0.0488271
83,69,8.15746,0.0490244
83,70,8.15279,0.0485539
83,71,8.15701,0.0480601
83,72,8.14515,0.0488561
83,73,8.13951,0.0485211
83,74,8.13114,0.0485961
83,75,8.13315,0.0479946
83,76,8.12953,0.0475054
83,77,8.12806,0.0469155
83,78,8.1199,0.0470303
83,79,8.12547,0.046771
83,80,8.12556,0.0461901
83,81,8.12978,0.0458178
83,82,8.12413,0.0456141
83,83,8.12101,0.0451757
83,84,8.11746,0.0447821
83,85,8.11347,0.0444372
83,86,8.11984,0.0443827
83,87,8.11451,0.0441979
83,88,8.11459,0.0436986
83,89,8.11731,0.043296
83,90,8.12337,0.0432436
83,91,8.12128,0.0428218
83,92,8.12072,0.0423626
83,93,8.12004,0.041915
83,94,8.12247,0.0415425
83,95,8.12123,0.0411264
83,96,8.11529,0.0411306
83,97,8.1099,0.0410639
83,98,8.10478,0.0409692
83,99,8.10654,0.0405957
84,0,8.79648,0
84,1,8.61035,0.186132
84,2,8.58336,0.110801
84,3,8.5413,0.0889231
84,4,8.44797,0.115995
84,5,8.59935,0.178565
84,6,8.50644,0.177224
84,7,8.4773,0.156222
84,8,8.42366,0.147849
84,9,8.43814,0.133031
84,10,8.51473,0.142636
84,11,8.45548,0.143055
84,12,8.44777,0.131817
84,13,8.44873,0.122042
84,14,8.45334,0.113709
84,15,8.4272,0.109532
84,16,8.39864,0.106775
84,17,8.41747,0.102414
84,18,8.41588,0.0968872
84,19,8.4243,0.0922998
84,20,8.41975,0.0879127
84,21,8.43987,0.0862035
84,22,8.42575,0.0835711
84,23,8.39251,0.0866466
84,24,8.35503,0.0911672
84,25,8.32161,0.0937488
84,26,8.3283,0.0904578
84,27,8.32157,0.087427
84,28,8.3246,0.0844126
84,29,8.32229,0.0815831
84,30,8.31411,0.0793302
84,31,8.29598,0.0789211
84,32,8.28694,0.0770246
84,33,8.27393,0.0758485
84,34,8.25683,0.0756098
84,35,8.26917,0.0745093
84,36,8.26306,0.0727248
84,37,8.26135,0.0708057
84,38,8.24066,0.0720047
84,39,8.23185,0.0707319
84,40,8.2269,0.0691621
84,41,8.21217,0.069085
84,42,8.20032,0.0684929
84,43,8.19551,0.0670903
84,44,8.19074,0.0657559
84,45,8.18434,0.064628
84,46,8.17499,0.0639263
84,47,8.16768,0.0630056
84,48,8.16315,0.0618725
84,49,8.1723,0.0613094
84,50,8.17198,0.0600961
84,51,8.1737,0.0589542
84,52,8.18735,0.05942
84,53,8.18771,0.0583104
84,54,8.1903,0.0572989
84,55,8.2018,0.0574293
84,56,8.20006,0.0564397
84,57,8.19109,0.0561786
84,58,8.19412,0.0553015
84,59,8.19687,0.0544414
84,60,8.19875,0.0535745
84,61,8.2066,0.0532847
84,62,8.20805,0.0524522
84,63,8.20825,0.0516265
84,64,8.20889,0.05083
84,65,8.21001,0.0500666
84,66,8.20726,0.0493901
84,67,8.20623,0.0486692
84,68,8.20354,0.0480344
84,69,8.21101,0.0479295
84,70,8.20679,0.0474384
84,71,8.21166,0.0470286
84,72,8.20117,0.0475515
84,73,8.1953,0.0472712
84,74,8.18708,0.0473543
84,75,8.18787,0.0467336
84,76,8.18444,0.0462496
84,77,8.18194,0.0457211
84,78,8.17267,0.0460824
84,79,8.17803,0.0458181
84,80,8.17716,0.0452573
84,81,8.18129,0.0448923
84,82,8.17377,0.044982
84,83,8.17089,0.0445364
84,84,8.16819,0.0440919
84,85,8.1629,0.0438958
84,86,8.16906,0.0438238
84,87,8.16375,0.0436472
84,88,8.16283,0.0431639
84,89,8.16722,0.0429068
84,90,8.17144,0.0426419
84,91,8.16929,0.0422306
84,92,8.17003,0.0417805
84,93,8.16915,0.0413431
84,94,8.17178,0.0409902
84,95,8.1692,0.0406431
84,96,8.16373,0.0405912
84,97,8.15798,0.0405852
84,98,8.15237,0.0405625
84,99,8.15382,0.0401809
85,0,8.77137,0
85,1,8.60968,0.161687
85,2,8.60098,0.0937542
85,3,8.58547,0.0680855
85,4,8.50429,0.0968088
85,5,8.66153,0.175993
85,6,8.56186,0.179048
85,7,8.53541,0.157301
85,8,8.46966,0.153516
85,9,8.48198,0.13786
85,10,8.56388,0.149189
85,11,8.4989,0.150898
85,12,8.48649,0.139359
85,13,8.49048,0.129083
85,14,8.49388,0.120218
85,15,8.46307,0.116598
85,16,8.43395,0.113329
85,17,8.45727,0.109362
85,18,8.45978,0.103477
85,19,8.47306,0.0990612
85,20,8.46367,0.0946926
85,21,8.48331,0.0923961
85,22,8.47301,0.0888864
85,23,8.43936,0.0915123
85,24,8.39979,0.0962813
85,25,8.36711,0.0981085
85,26,8.37641,0.0948616
85,27,8.36962,0.0916622
85,28,8.37181,0.088472
85,29,8.36669,0.0856255
85,30,8.35492,0.0836485
85,31,8.33595,0.0831838
85,32,8.33021,0.0808282
85,33,8.31586,0.0797168
85,34,8.30198,0.0786399
85,35,8.3133,0.0772569
85,36,8.30713,0.0753921
85,37,8.30431,0.0734355
85,38,8.28344,0.0745103
85,39,8.27419,0.0732109
85,40,8.27177,0.071444
85,41,8.25631,0.0714149
85,42,8.24485,0.07067
85,43,8.24233,0.0690912
85,44,8.24068,0.0675586
85,45,8.23826,0.0661177
85,46,8.22701,0.0656665
85,47,8.22043,0.0646205
85,48,8.21684,0.0633896
85,49,8.22499,0.0626411
85,50,8.22468,0.0614013
85,51,8.22741,0.0602709
85,52,8.23831,0.0601186
85,53,8.23807,0.0589953
85,54,8.24249,0.0580811
85,55,8.25495,0.0583814
85,56,8.25194,0.057427
85,57,8.2434,0.0570716
85,58,8.24624,0.056168
85,59,8.25032,0.0553743
85,60,8.25176,0.054478
85,61,8.2587,0.0540393
85,62,8.26161,0.0532541
85,63,8.26271,0.0524269
85,64,8.26297,0.0516147
85,65,8.26519,0.0508752
85,66,8.26067,0.0503134
85,67,8.25974,0.0495768
85,68,8.25674,0.0489452
85,69,8.26356,0.0487208
85,70,8.25944,0.0482062
85,71,8.26579,0.0479542
85,72,8.2565,0.0481966
85,73,8.25078,0.0478835
85,74,8.24271,0.047925
85,75,8.24378,0.0473023
85,76,8.23851,0.0469798
85,77,8.23522,0.0464903
85,78,8.22496,0.0470297
85,79,8.2307,0.046791
85,80,8.22967,0.0462212
85,81,8.23453,0.0459123
85,82,8.22802,0.0458214
85,83,8.22445,0.0454132
85,84,8.22141,0.0449787
85,85,8.2173,0.0446415
85,86,8.22346,0.0445534
85,87,8.21896,0.0442737
85,88,8.21769,0.0437918
85,89,8.22181,0.0434977
85,90,8.2261,0.0432304
85,91,8.22345,0.0428401
85,92,8.22427,0.0423848
85,93,8.22426,0.0419315
85,94,8.22795,0.0416511
85,95,8.22526,0.0413024
85,96,8.21947,0.0412827
85,97,8.21346,0.0412989
85,98,8.20894,0.0411291
85,99,8.2102,0.0407353
86,0,8.71529,0
86,1,8.60319,0.112094
86,2,8.61484,0.0657577
86,3,8.61847,0.0466392
86,4,8.57248,0.0584891
86,5,8.72548,0.160283
86,6,8.63235,0.164385
86,7,8.60447,0.145066
86,8,8.52999,0.148038
86,9,8.55214,0.134248
86,10,8.62768,0.143015
86,11,8.56381,0.145341
86,12,8.54759,0.134675
86,13,8.55379,0.124839
86,14,8.55286,0.116223
86,15,8.52109,0.113263
86,16,8.49391,0.109808
86,17,8.51616,0.105892
86,18,8.51865,0.100195
86,19,8.52219,0.0951192
86,20,8.51203,0.0910457
86,21,8.52898,0.0884473
86,22,8.51996,0.0849942
86,23,8.48693,0.0878231
86,24,8.44807,0.0927661
86,25,8.41636,0.0945999
86,26,8.42455,0.0913962
86,27,8.42131,0.088131
86,28,8.42379,0.0850738
86,29,8.41843,0.0823639
86,30,8.40686,0.080498
86,31,8.38788,0.0802214
86,32,8.38257,0.0779335
86,33,8.36897,0.0768196
86,34,8.35441,0.0759999
86,35,8.36622,0.0747964
86,36,8.35849,0.0731559
86,37,8.35606,0.0712463
86,38,8.33389,0.0728503
86,39,8.32616,0.0714252
86,40,8.32248,0.0697583
86,41,8.3055,0.0701641
86,42,8.29547,0.0692424
86,43,8.29318,0.0676892
86,44,8.29046,0.0662239
86,45,8.28762,0.0648304
86,46,8.27602,0.0644887
86,47,8.2672,0.0637432
86,48,8.26552,0.0624515
86,49,8.27583,0.0620518
86,50,8.2776,0.0608488
86,51,8.2805,0.0597376
86,52,8.2909,0.0595148
86,53,8.29075,0.0584025
86,54,8.29493,0.0574832
86,55,8.30592,0.0575061
86,56,8.30246,0.056594
86,57,8.29253,0.0564891
86,58,8.29466,0.0555644
86,59,8.29752,0.0547048
86,60,8.30114,0.0539227
86,61,8.30771,0.0534508
86,62,8.30915,0.0526153
86,63,8.31044,0.0518028
86,64,8.312,0.0510232
86,65,8.31357,0.0502689
86,66,8.30765,0.0498661
86,67,8.30647,0.0491415
86,68,8.3036,0.0485087
86,69,8.31078,0.0483472
86,70,8.30708,0.0478047
86,71,8.31429,0.0476833
86,72,8.30384,0.0481717
86,73,8.29793,0.0478822
86,74,8.29041,0.0478354
86,75,8.29243,0.0472453
86,76,8.29038,0.046673
86,77,8.28783,0.0461412
86,78,8.2761,0.0470399
86,79,8.28211,0.0468362
86,80,8.28146,0.0462591
86,81,8.28641,0.0459594
86,82,8.28017,0.0458302
86,83,8.27557,0.0455138
86,84,8.27316,0.0450399
86,85,8.2685,0.0447562
86,86,8.27445,0.0446372
86,87,8.26916,0.0444427
86,88,8.26839,0.0439473
86,89,8.27232,0.0436338
86,90,8.27684,0.0433875
86,91,8.27415,0.0429977
86,92,8.27648,0.0425968
86,93,8.27635,0.0421414
86,94,8.27912,0.0417872
86,95,8.27567,0.0414929
86,96,8.27003,0.0414491
86,97,8.26392,0.0414761
86,98,8.25935,0.0413082
86,99,8.26134,0.0409415
87,0,8.77154,0
87,1,8.61961,0.151926
87,2,8.64978,0.0927571
87,3,8.65053,0.0655935
87,4,8.61784,0.0604156
87,5,8.78052,0.169988
87,6,8.71205,0.159146
87,7,8.67629,0.142388
87,8,8.59664,0.148706
87,9,8.62662,0.136343
87,10,8.69896,0.142979
87,11,8.63672,0.144604
87,12,8.61659,0.13453
87,13,8.61983,0.124593
87,14,8.61787,0.116006
87,15,8.58718,0.112771
87,16,8.55734,0.110051
87,17,8.58043,0.106294
87,18,8.58285,0.100573
87,19,8.58641,0.0954783
87,20,8.57467,0.0915733
87,21,8.5907,0.0887713
87,22,8.58461,0.0850423
87,23,8.55299,0.0873453
87,24,8.51833,0.0906648
87,25,8.48648,0.0927512
87,26,8.49642,0.0898025
87,27,8.49298,0.0866043
87,28,8.4995,0.0838189
87,29,8.49631,0.0810397
87,30,8.48132,0.079803
87,31,8.46269,0.0794828
87,32,8.45814,0.0771704
87,33,8.4433,0.0763236
87,34,8.42768,0.0757386
87,35,8.43626,0.0741033
87,36,8.42692,0.0726762
87,37,8.42294,0.0708497
87,38,8.40181,0.0721703
87,39,8.39317,0.0708721
87,40,8.39257,0.0691245
87,41,8.37491,0.0697303
87,42,8.36278,0.069162
87,43,8.35923,0.0676651
87,44,8.35472,0.0662978
87,45,8.35077,0.0649611
87,46,8.34215,0.0641453
87,47,8.33218,0.0635816
87,48,8.32953,0.0623268
87,49,8.3393,0.0618436
87,50,8.34243,0.0606998
87,51,8.34354,0.0595314
87,52,8.35368,0.0592714
87,53,8.35492,0.0581767
87,54,8.35858,0.0572263
87,55,8.37111,0.0575752
87,56,8.36821,0.0566303
87,57,8.35573,0.0570277
87,58,8.35707,0.0560688
87,59,8.35903,0.0551613
87,60,8.3634,0.0544251
87,61,8.37035,0.0539898
87,62,8.37211,0.053155
87,63,8.37358,0.0523386
87,64,8.37576,0.0515729
87,65,8.3766,0.0507925
87,66,8.37142,0.0502958
87,67,8.36977,0.0495783
87,68,8.36637,0.0489728
87,69,8.3728,0.0486945
87,70,8.37085,0.0480433
87,71,8.37698,0.0477665
87,72,8.36597,0.0483779
87,73,8.35789,0.048399
87,74,8.34939,0.0484986
87,75,8.35135,0.0478961
