#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         323    -3.80465    -3.80863 0.000635529
         324    -3.80448    -3.80862 0.000633696
         325    -3.80462    -3.80861 0.000631866
         326     -3.8046     -3.8086 0.000630047
         327    -3.80473    -3.80858 0.000628231
         328    -3.80471    -3.80857 0.000626427
         329    -3.80545    -3.80856 0.000624595
         330    -3.80513    -3.80855 0.000622789
         331    -3.80542    -3.80854 0.000620979
         332     -3.8051    -3.80853 0.000619195
         333     -3.8054    -3.80852 0.000617407
         334    -3.80511    -3.80851 0.000615643
         335    -3.80513     -3.8085 0.000613889
         336    -3.80471    -3.80849 0.000612165
         337    -3.80476    -3.80848 0.000610449
         338    -3.80453    -3.80847 0.000608754
         339    -3.80402    -3.80846   0.0006071
         340    -3.80368    -3.80844 0.000605477
         341    -3.80366    -3.80843 0.000603864
         342    -3.80397    -3.80841 0.000602239
         343    -3.80444     -3.8084 0.000600594
         344    -3.80464    -3.80839 0.000598948
         345    -3.80471    -3.80838 0.000597307
         346    -3.80479    -3.80837 0.000595671
         347     -3.8052    -3.80836 0.000594025
         348    -3.80517    -3.80835 0.000592389
         349    -3.80515    -3.80834 0.000590763
         350    -3.80544    -3.80834 0.000589133
         351    -3.80574    -3.80833 0.000587501
         352    -3.80605    -3.80832 0.000585868
         353    -3.80651    -3.80832 0.000584231
         354    -3.80712    -3.80831  0.00058259
         355    -3.80744    -3.80831 0.000580954
         356    -3.80805    -3.80831 0.000579323
         357    -3.80805    -3.80831   0.0005777
         358    -3.80835    -3.80831 0.000576087
         359    -3.80878    -3.80831 0.000574484
         360     -3.8089    -3.80831  0.00057289
         361    -3.80901    -3.80831 0.000571306
         362    -3.80895    -3.80832 0.000569731
         363    -3.80918    -3.80832 0.000568166
         364    -3.80924    -3.80832 0.000566611
         365    -3.80898    -3.80832 0.000565062
         366    -3.80915    -3.80832 0.000563522
         367    -3.80961    -3.80833 0.000561998
         368    -3.81019    -3.80833 0.000560493
         369    -3.80969    -3.80834 0.000558987
         370    -3.80948    -3.80834 0.000557484
         371    -3.80939    -3.80834 0.000555989
         372    -3.80929    -3.80835   0.0005545
         373    -3.80962    -3.80835 0.000553024
         374    -3.80902    -3.80835 0.000551548
         375    -3.80916    -3.80835 0.000550082
         376    -3.80899    -3.80835 0.000548621
         377    -3.80864    -3.80836 0.000547167
         378    -3.80813    -3.80835 0.000545719
         379    -3.80806    -3.80835  0.00054428
         380    -3.80813    -3.80835 0.000542848
         381     -3.8085    -3.80835 0.000541423
         382    -3.80839    -3.80835 0.000540006
         383    -3.80798    -3.80835 0.000538597
         384    -3.80786    -3.80835 0.000537196
         385    -3.80774    -3.80835 0.000535803
         386     -3.8073    -3.80835 0.000534422
         387    -3.80701    -3.80834 0.000533052
         388    -3.80701    -3.80834 0.000531689
         389    -3.80656    -3.80834 0.000530342
         390    -3.80579    -3.80833 0.000529022
         391    -3.80608    -3.80832   0.0005277
         392    -3.80605    -3.80832 0.000526386
         393    -3.80602    -3.80831 0.000525079
         394    -3.80597    -3.80831  0.00052378
         395    -3.80607     -3.8083 0.000522485
         396      -3.806    -3.80829 0.000521198
         397    -3.80608    -3.80829 0.000519915
         398    -3.80539    -3.80828  0.00051866
         399    -3.80514    -3.80827 0.000517419
         400    -3.80444    -3.80826 0.000516215
         401    -3.80448    -3.80825 0.000515014
         402    -3.80421    -3.80824 0.000513831
         403    -3.80379    -3.80823 0.000512674
         404    -3.80337    -3.80822 0.000511547
         405    -3.80326    -3.80821  0.00051043
         406    -3.80345     -3.8082 0.000509308
         407    -3.80351    -3.80819 0.000508187
         408    -3.80312    -3.80817 0.000507093
         409    -3.80261    -3.80816 0.000506035
         410    -3.80257    -3.80815 0.000504985
         411    -3.80256    -3.80813 0.000503939
         412    -3.80228    -3.80812 0.000502917
         413    -3.80203     -3.8081 0.000501915
         414    -3.80228    -3.80809   0.0005009
         415    -3.80197    -3.80808  0.00049991
         416    -3.80215    -3.80806 0.000498912
         417    -3.80252    -3.80805 0.000497892
         418    -3.80278    -3.80803 0.000496861
         419    -3.80337    -3.80802 0.000495799
         420     -3.8037    -3.80801 0.000494726
         421    -3.80406      -3.808  0.00049364
         422    -3.80458      -3.808 0.000492536
         423    -3.80497    -3.80799 0.000491424
         424    -3.80521    -3.80798 0.000490309
         425     -3.8053    -3.80798 0.000489196
         426    -3.80568    -3.80797 0.000488077
         427    -3.80589    -3.80797 0.000486958
         428    -3.80608    -3.80796 0.000485841
         429    -3.80639    -3.80796 0.000484722
         430    -3.80636    -3.80795 0.000483609
         431     -3.8069    -3.80795 0.000482493
         432     -3.8065    -3.80795 0.000481388
         433    -3.80682    -3.80795 0.000480283
         434    -3.80681    -3.80794 0.000479184
         435    -3.80691    -3.80794 0.000478088
         436    -3.80683    -3.80794 0.000476998
         437    -3.80688    -3.80794 0.000475913
         438     -3.8069    -3.80793 0.000474832
         439    -3.80691    -3.80793 0.000473756
         440    -3.80691    -3.80793 0.000472685
         441    -3.80615    -3.80792 0.000471631
         442    -3.80614    -3.80792 0.000470581
         443    -3.80583    -3.80792 0.000469542
         444    -3.80567    -3.80791 0.000468512
         445    -3.80568    -3.80791 0.000467486
         446    -3.80525     -3.8079 0.000466476
         447    -3.80513    -3.80789 0.000465473
         448    -3.80458    -3.80789 0.000464493
         449    -3.80449    -3.80788  0.00046352
         450    -3.80412    -3.80787 0.000462565
         451    -3.80362    -3.80786 0.000461635
         452    -3.80314    -3.80785 0.000460732
         453    -3.80282    -3.80784 0.000459849
         454    -3.80282    -3.80783 0.000458969
         455    -3.80269    -3.80782 0.000458099
         456    -3.80271    -3.80781 0.000457231
         457     -3.8026    -3.80779 0.000456372
         458    -3.80265    -3.80778 0.000455514
         459     -3.8024    -3.80777 0.000454672
         460    -3.80186    -3.80776 0.000453865
         461    -3.80209    -3.80775 0.000453047
         462    -3.80232    -3.80773 0.000452219
         463     -3.8021    -3.80772 0.000451406
         464    -3.80234    -3.80771 0.000450582
         465    -3.80259     -3.8077 0.000449748
         466    -3.80254    -3.80769 0.000448919
         467    -3.80235    -3.80768 0.000448103
         468    -3.80233    -3.80767 0.000447291
         469    -3.80261    -3.80765 0.000446467
         470    -3.80336    -3.80765 0.000445611
         471    -3.80306    -3.80764 0.000444772
         472    -3.80337    -3.80763 0.000443921
         473    -3.80324    -3.80762  0.00044308
         474    -3.80327    -3.80761  0.00044224
         475     -3.8033     -3.8076 0.000441402
         476    -3.80303    -3.80759 0.000440579
         477    -3.80322    -3.80758 0.000439751
         478    -3.80355    -3.80757 0.000438911
         479    -3.80387    -3.80756 0.000438063
         480    -3.80358    -3.80756 0.000437229
         481    -3.80373    -3.80755 0.000436392
         482    -3.80416    -3.80754 0.000435544
         483    -3.80441    -3.80753  0.00043469
         484    -3.80434    -3.80753 0.000433842
         485    -3.80469    -3.80752 0.000432987
         486     -3.8044    -3.80752 0.000432144
         487    -3.80454    -3.80751   0.0004313
         488    -3.80435     -3.8075 0.000430465
         489    -3.80367     -3.8075 0.000429656
         490    -3.80327    -3.80749 0.000428865
         491    -3.80344    -3.80748 0.000428071
         492    -3.80314    -3.80747 0.000427292
         493    -3.80296    -3.80746 0.000426523
         494    -3.80322    -3.80745 0.000425746
         495    -3.80286    -3.80744 0.000424987
         496    -3.80233    -3.80743 0.000424255
         497    -3.80284    -3.80742 0.000423502
         498     -3.8032    -3.80741 0.000422736
         499    -3.80279    -3.80741 0.000421991
         500    -3.80314     -3.8074 0.000421233
         501    -3.80257    -3.80739 0.000420502
         502    -3.80245    -3.80738  0.00041978
         503    -3.80204    -3.80737 0.000419079
         504    -3.80192    -3.80736 0.000418387
         505    -3.80167    -3.80734  0.00041771
         506    -3.80157    -3.80733  0.00041704
         507    -3.80148    -3.80732 0.000416377
         508     -3.8014    -3.80731 0.000415721
         509    -3.80134     -3.8073 0.000415069
         510    -3.80069    -3.80729 0.000414457
         511    -3.80082    -3.80727 0.000413839
         512    -3.80081    -3.80726 0.000413223
         513    -3.80083    -3.80725 0.000412608
         514    -3.80072    -3.80724 0.000412001
         515    -3.80064    -3.80722   0.0004114
         516    -3.80058    -3.80721 0.000410804
         517    -3.80025     -3.8072  0.00041023
         518     -3.8007    -3.80718  0.00040963
         519    -3.80132    -3.80717 0.000408996
         520    -3.80136    -3.80716 0.000408362
         521    -3.80127    -3.80715 0.000407735
         522    -3.80165    -3.80714  0.00040709
         523     -3.8022    -3.80713 0.000406422
         524      -3.802    -3.80712 0.000405764
         525    -3.80181    -3.80711 0.000405117
         526    -3.80177     -3.8071 0.000404474
         527    -3.80128    -3.80709 0.000403857
         528    -3.80155    -3.80708 0.000403229
         529    -3.80182    -3.80707 0.000402589
         530    -3.80178    -3.80706 0.000401953
         531    -3.80158    -3.80705 0.000401329
         532    -3.80153    -3.80704 0.000400708
         533    -3.80163    -3.80703 0.000400085
         534    -3.80188    -3.80702 0.000399452
         535    -3.80137    -3.80701 0.000398845
         536    -3.80162      -3.807 0.000398227
         537    -3.80173    -3.80699 0.000397606
         538    -3.80169    -3.80698 0.000396989
         539    -3.80196    -3.80697 0.000396361
         540     -3.8024    -3.80696 0.000395718
         541    -3.80255    -3.80695  0.00039507
         542    -3.80287    -3.80694 0.000394413
         543     -3.8029    -3.80694 0.000393757
         544    -3.80309    -3.80693 0.000393097
         545      -3.803    -3.80692 0.000392442
         546    -3.80414    -3.80692 0.000391756
         547    -3.80363    -3.80691 0.000391086
         548    -3.80389    -3.80691 0.000390411
         549    -3.80432     -3.8069 0.000389728
         550    -3.80475     -3.8069 0.000389039
         551    -3.80519    -3.80689 0.000388346
         552    -3.80534    -3.80689 0.000387652
         553    -3.80579    -3.80689 0.000386956
         554    -3.80579    -3.80689 0.000386263
         555    -3.80639    -3.80689 0.000385568
         556    -3.80713    -3.80689 0.000384875
         557    -3.80727    -3.80689 0.000384185
         558    -3.80801    -3.80689 0.000383501
         559    -3.80828    -3.80689 0.000382823
         560    -3.80839    -3.80689 0.000382149
         561    -3.80803     -3.8069 0.000381473
         562    -3.80781     -3.8069 0.000380798
         563    -3.80787     -3.8069 0.000380125
         564    -3.80823     -3.8069 0.000379459
         565    -3.80872    -3.80691 0.000378801
         566    -3.80859    -3.80691 0.000378143
         567    -3.80874    -3.80691  0.00037749
         568    -3.80888    -3.80692 0.000376841
         569      -3.809    -3.80692 0.000376197
         570    -3.80956    -3.80692 0.000375565
         571    -3.80996    -3.80693 0.000374945
         572     -3.8105    -3.80693 0.000374342
         573    -3.81026    -3.80694 0.000373734
