#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         382    -0.35527   -0.345393 0.000931275
         383   -0.355359   -0.345419 0.000929207
         384   -0.355443   -0.345445 0.000927154
         385    -0.35552   -0.345472 0.000925115
         386   -0.355593   -0.345498  0.00092309
         387   -0.355664   -0.345524 0.000921078
         388    -0.35573    -0.34555  0.00091908
         389   -0.355791   -0.345577 0.000917094
         390   -0.355852   -0.345603 0.000915121
         391   -0.355912   -0.345629  0.00091316
         392   -0.355962   -0.345656 0.000911211
         393   -0.356011   -0.345682 0.000909273
         394   -0.356061   -0.345708 0.000907347
         395   -0.356104   -0.345735 0.000905432
         396   -0.356142   -0.345761 0.000903526
         397   -0.356184   -0.345787 0.000901632
         398   -0.356221   -0.345813 0.000899748
         399   -0.356253    -0.34584 0.000897873
         400   -0.356286   -0.345866 0.000896008
         401   -0.356314   -0.345892 0.000894152
         402    -0.35634   -0.345918 0.000892306
         403   -0.356367   -0.345944 0.000890468
         404   -0.356392    -0.34597 0.000888639
         405    -0.35641   -0.345995 0.000886819
         406   -0.356432   -0.346021 0.000885007
         407   -0.356445   -0.346047 0.000883203
         408   -0.356459   -0.346072 0.000881407
         409   -0.356473   -0.346098 0.000879619
         410   -0.356482   -0.346123 0.000877838
         411   -0.356498   -0.346148 0.000876065
         412   -0.356508   -0.346173   0.0008743
         413   -0.356522   -0.346198 0.000872542
         414   -0.356535   -0.346223 0.000870791
         415   -0.356545   -0.346248 0.000869048
         416   -0.356554   -0.346273 0.000867312
         417   -0.356565   -0.346298 0.000865583
         418   -0.356573   -0.346322 0.000863861
         419    -0.35658   -0.346347 0.000862146
         420   -0.356588   -0.346371 0.000860438
         421   -0.356596   -0.346395 0.000858737
         422   -0.356601    -0.34642 0.000857043
         423   -0.356607   -0.346444 0.000855355
         424    -0.35661   -0.346468 0.000853674
         425   -0.356609   -0.346492 0.000851998
         426   -0.356616   -0.346515  0.00085033
         427   -0.356611   -0.346539 0.000848667
         428   -0.356605   -0.346562  0.00084701
         429   -0.356596   -0.346586 0.000845359
         430   -0.356587   -0.346609 0.000843713
         431   -0.356581   -0.346632 0.000842072
         432   -0.356569   -0.346655 0.000840437
         433   -0.356554   -0.346678 0.000838807
         434    -0.35654   -0.346701 0.000837182
         435   -0.356511   -0.346723 0.000835561
         436   -0.356484   -0.346746 0.000833944
         437   -0.356452   -0.346768 0.000832332
         438   -0.356415    -0.34679 0.000830723
         439   -0.356372   -0.346812 0.000829117
         440   -0.356319   -0.346833 0.000827514
         441   -0.356267   -0.346855 0.000825914
         442   -0.356201   -0.346876 0.000824316
         443   -0.356132   -0.346897  0.00082272
         444   -0.356043   -0.346917 0.000821125
         445   -0.355946   -0.346938 0.000819531
         446   -0.355842   -0.346958 0.000817936
         447   -0.355723   -0.346977 0.000816341
         448   -0.355591   -0.346997 0.000814746
         449   -0.355452   -0.347015 0.000813149
         450   -0.355293   -0.347034  0.00081155
         451   -0.355115   -0.347052 0.000809948
         452   -0.354917   -0.347069 0.000808343
         453   -0.354704   -0.347086 0.000806734
         454    -0.35447   -0.347102 0.000805121
         455   -0.354214   -0.347118 0.000803504
         456   -0.353938   -0.347133 0.000801881
         457    -0.35364   -0.347147 0.000800252
         458    -0.35332   -0.347161 0.000798619
         459   -0.352971   -0.347173 0.000796979
         460   -0.352599   -0.347185 0.000795334
         461   -0.352193   -0.347196 0.000793683
         462   -0.351768   -0.347206 0.000792026
         463   -0.351312   -0.347215 0.000790365
         464    -0.35083   -0.347222   0.0007887
         465   -0.350318   -0.347229 0.000787032
         466   -0.349779   -0.347235 0.000785363
         467   -0.349206   -0.347239 0.000783692
         468   -0.348609   -0.347242 0.000782023
         469   -0.347987   -0.347243 0.000780357
         470   -0.347339   -0.347243 0.000778697
         471   -0.346659   -0.347242 0.000777045
         472   -0.345956    -0.34724 0.000775403
         473   -0.345221   -0.347235 0.000773776
         474   -0.344471   -0.347229 0.000772165
         475   -0.343698   -0.347222 0.000770575
         476   -0.342907   -0.347213  0.00076901
         477     -0.3421   -0.347202 0.000767472
         478   -0.341277    -0.34719 0.000765967
         479   -0.340443   -0.347176 0.000764497
         480   -0.339608    -0.34716 0.000763067
         481   -0.338769   -0.347143  0.00076168
         482   -0.337932   -0.347123 0.000760339
         483   -0.337104   -0.347103 0.000759048
         484   -0.336287    -0.34708 0.000757809
         485   -0.335484   -0.347056 0.000756623
         486   -0.334702   -0.347031 0.000755493
         487   -0.333949   -0.347004 0.000754419
         488   -0.333223   -0.346976 0.000753402
         489   -0.332534   -0.346946  0.00075244
         490    -0.33189   -0.346916 0.000751531
         491   -0.331288   -0.346884 0.000750674
         492   -0.330738   -0.346851 0.000749866
         493   -0.330235   -0.346817 0.000749102
         494   -0.329793   -0.346783 0.000748377
         495   -0.329412   -0.346748 0.000747688
         496   -0.329098   -0.346712 0.000747027
         497   -0.328842   -0.346676 0.000746388
         498   -0.328657    -0.34664 0.000745766
         499   -0.328543   -0.346604 0.000745153
         500   -0.328491   -0.346568 0.000744543
         501   -0.328507   -0.346531 0.000743929
         502   -0.328591   -0.346496 0.000743305
         503   -0.328739    -0.34646 0.000742665
         504    -0.32895   -0.346426 0.000742004
         505   -0.329224   -0.346392 0.000741316
         506   -0.329553   -0.346358 0.000740597
         507   -0.329937   -0.346326 0.000739844
         508   -0.330375   -0.346295 0.000739054
         509   -0.330855   -0.346264 0.000738224
         510   -0.331377   -0.346235 0.000737354
         511   -0.331934   -0.346207 0.000736442
         512   -0.332528    -0.34618 0.000735488
         513   -0.333148   -0.346155 0.000734493
         514   -0.333792   -0.346131 0.000733457
         515   -0.334456   -0.346108 0.000732383
         516   -0.335132   -0.346087 0.000731273
