#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         416      2.5973     2.59723 3.93613e-05
         417      2.5973     2.59723 3.92673e-05
         418      2.5973     2.59723 3.91738e-05
         419      2.5973     2.59723 3.90807e-05
         420      2.5973     2.59723  3.8988e-05
         421      2.5973     2.59723 3.88958e-05
         422      2.5973     2.59723  3.8804e-05
         423      2.5973     2.59723 3.87126e-05
         424      2.5973     2.59723 3.86217e-05
         425     2.59731     2.59723 3.85312e-05
         426      2.5973     2.59723 3.84411e-05
         427     2.59731     2.59723 3.83515e-05
         428     2.59731     2.59723 3.82623e-05
         429     2.59732     2.59723 3.81737e-05
         430     2.59732     2.59723 3.80854e-05
         431     2.59732     2.59723 3.79976e-05
         432     2.59732     2.59723 3.79103e-05
         433     2.59733     2.59723 3.78233e-05
         434     2.59733     2.59723 3.77368e-05
         435     2.59734     2.59723 3.76508e-05
         436     2.59734     2.59723 3.75653e-05
         437     2.59735     2.59723 3.74802e-05
         438     2.59735     2.59723 3.73956e-05
         439     2.59736     2.59723 3.73115e-05
         440     2.59737     2.59723 3.72279e-05
         441     2.59737     2.59723 3.71447e-05
         442     2.59738     2.59723 3.70621e-05
         443     2.59738     2.59723 3.69799e-05
         444      2.5974     2.59724 3.68983e-05
         445     2.59741     2.59724 3.68175e-05
         446     2.59742     2.59724 3.67372e-05
         447     2.59743     2.59724 3.66575e-05
         448     2.59744     2.59724 3.65786e-05
         449     2.59745     2.59724 3.65002e-05
         450     2.59746     2.59724 3.64225e-05
         451     2.59748     2.59724 3.63457e-05
         452      2.5975     2.59724 3.62698e-05
         453     2.59752     2.59724 3.61949e-05
         454     2.59754     2.59724 3.61211e-05
         455     2.59756     2.59724 3.60485e-05
         456     2.59758     2.59724 3.59772e-05
         457      2.5976     2.59724 3.59071e-05
         458     2.59762     2.59724 3.58384e-05
         459     2.59765     2.59724 3.57714e-05
         460     2.59768     2.59725  3.5706e-05
         461     2.59771     2.59725 3.56428e-05
         462     2.59774     2.59725 3.55815e-05
         463     2.59777     2.59725 3.55224e-05
         464      2.5978     2.59725 3.54654e-05
         465     2.59783     2.59725 3.54108e-05
         466     2.59786     2.59725 3.53586e-05
         467     2.59789     2.59725 3.53091e-05
         468     2.59792     2.59725 3.52622e-05
         469     2.59794     2.59726 3.52176e-05
         470     2.59797     2.59726  3.5175e-05
         471     2.59799     2.59726  3.5135e-05
         472     2.59802     2.59726 3.50972e-05
         473     2.59805     2.59726 3.50622e-05
         474     2.59807     2.59726 3.50292e-05
         475     2.59809     2.59727 3.49983e-05
         476     2.59811     2.59727 3.49692e-05
         477     2.59812     2.59727 3.49416e-05
         478     2.59814     2.59727 3.49156e-05
         479     2.59815     2.59727  3.4891e-05
         480     2.59816     2.59728 3.48668e-05
         481     2.59816     2.59728  3.4843e-05
         482     2.59816     2.59728  3.4819e-05
         483     2.59816     2.59728 3.47942e-05
         484     2.59814     2.59728 3.47681e-05
         485     2.59813     2.59728 3.47404e-05
         486     2.59811     2.59729 3.47107e-05
         487     2.59809     2.59729 3.46784e-05
         488     2.59806     2.59729 3.46434e-05
         489     2.59803     2.59729 3.46053e-05
         490     2.59798     2.59729 3.45635e-05
         491     2.59794     2.59729 3.45182e-05
         492     2.59789     2.59729 3.44691e-05
         493     2.59784      2.5973 3.44169e-05
         494     2.59778      2.5973 3.43613e-05
         495     2.59772      2.5973 3.43026e-05
         496     2.59765      2.5973  3.4241e-05
         497     2.59759      2.5973 3.41772e-05
         498     2.59752      2.5973 3.41115e-05
         499     2.59745      2.5973 3.40445e-05
         500     2.59738      2.5973 3.39768e-05
         501     2.59732      2.5973  3.3909e-05
         502     2.59725      2.5973 3.38416e-05
         503     2.59718      2.5973 3.37752e-05
         504     2.59712      2.5973 3.37101e-05
         505     2.59705      2.5973 3.36468e-05
         506       2.597      2.5973 3.35856e-05
         507     2.59694      2.5973 3.35267e-05
         508     2.59689      2.5973 3.34704e-05
         509     2.59684      2.5973 3.34167e-05
         510      2.5968     2.59729 3.33654e-05
         511     2.59676     2.59729 3.33163e-05
         512     2.59673     2.59729 3.32696e-05
         513      2.5967     2.59729 3.32248e-05
         514     2.59668     2.59729 3.31817e-05
         515     2.59665     2.59729 3.31403e-05
         516     2.59664     2.59729 3.30999e-05
         517     2.59663     2.59729 3.30602e-05
         518     2.59663     2.59728  3.3021e-05
         519     2.59662     2.59728  3.2982e-05
         520     2.59663     2.59728 3.29427e-05
         521     2.59663     2.59728 3.29033e-05
         522     2.59664     2.59728 3.28631e-05
         523     2.59665     2.59728 3.28224e-05
         524     2.59666     2.59728 3.27808e-05
         525     2.59668     2.59728 3.27379e-05
         526     2.59671     2.59728 3.26936e-05
         527     2.59673     2.59727 3.26478e-05
         528     2.59676     2.59727 3.26004e-05
         529     2.59679     2.59727 3.25515e-05
         530     2.59682     2.59727 3.25013e-05
         531     2.59685     2.59727 3.24499e-05
         532     2.59688     2.59727 3.23972e-05
         533     2.59691     2.59727 3.23434e-05
         534     2.59695     2.59727 3.22884e-05
         535     2.59698     2.59727 3.22324e-05
         536     2.59702     2.59727 3.21755e-05
         537     2.59706     2.59727  3.2118e-05
         538      2.5971     2.59727 3.20598e-05
         539     2.59713     2.59727 3.20014e-05
         540     2.59717     2.59727 3.19426e-05
         541     2.59721     2.59727 3.18837e-05
         542     2.59725     2.59727 3.18249e-05
         543     2.59728     2.59727 3.17663e-05
         544     2.59732     2.59727  3.1708e-05
         545     2.59736     2.59727 3.16503e-05
         546      2.5974     2.59727 3.15933e-05
         547     2.59744     2.59727 3.15372e-05
         548     2.59749     2.59727 3.14821e-05
         549     2.59753     2.59727 3.14283e-05
         550     2.59756     2.59727 3.13757e-05
         551      2.5976     2.59727 3.13246e-05
         552     2.59764     2.59727 3.12752e-05
         553     2.59768     2.59727 3.12276e-05
         554     2.59772     2.59727 3.11818e-05
         555     2.59775     2.59727 3.11377e-05
         556     2.59779     2.59727 3.10956e-05
         557     2.59783     2.59727 3.10558e-05
         558     2.59787     2.59728 3.10184e-05
         559      2.5979     2.59728 3.09833e-05
         560     2.59794     2.59728 3.09506e-05
