#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662   -0.361621   -0.365106 0.000826392
         663   -0.362356   -0.365102 0.000825156
         664    -0.36313   -0.365099 0.000823919
         665   -0.363941   -0.365097 0.000822682
         666   -0.364782   -0.365097 0.000821447
         667   -0.365646   -0.365098 0.000820216
         668   -0.366521     -0.3651 0.000818991
         669   -0.367408   -0.365103 0.000817774
         670   -0.368294   -0.365108 0.000816567
         671   -0.369181   -0.365114 0.000815373
         672   -0.370063   -0.365122 0.000814192
         673   -0.370918    -0.36513 0.000813028
         674    -0.37176    -0.36514 0.000811881
         675   -0.372575   -0.365151 0.000810753
         676   -0.373355   -0.365163 0.000809645
         677   -0.374096   -0.365176 0.000808556
         678   -0.374798   -0.365191 0.000807488
         679   -0.375452   -0.365206 0.000806441
         680   -0.376055   -0.365222 0.000805412
         681   -0.376603   -0.365238 0.000804403
         682   -0.377093   -0.365256 0.000803411
         683   -0.377521   -0.365274 0.000802436
         684   -0.377882   -0.365292 0.000801474
         685   -0.378177   -0.365311 0.000800525
         686   -0.378401    -0.36533 0.000799585
         687   -0.378558   -0.365349 0.000798653
         688   -0.378629   -0.365369 0.000797726
         689   -0.378626   -0.365388   0.0007968
         690   -0.378545   -0.365407 0.000795873
         691    -0.37838   -0.365426 0.000794943
         692   -0.378137   -0.365444 0.000794006
         693    -0.37781   -0.365462 0.000793061
         694   -0.377395   -0.365479 0.000792105
         695   -0.376888   -0.365495 0.000791135
         696   -0.376295   -0.365511 0.000790151
         697   -0.375616   -0.365525  0.00078915
         698   -0.374851   -0.365539 0.000788132
         699   -0.373996   -0.365551 0.000787098
         700   -0.373048   -0.365562 0.000786046
         701   -0.372005   -0.365571 0.000784979
         702    -0.37088   -0.365578 0.000783897
         703   -0.369665   -0.365584 0.000782803
         704    -0.36837   -0.365588 0.000781701
         705   -0.366984    -0.36559 0.000780595
         706   -0.365514    -0.36559  0.00077949
         707   -0.363957   -0.365588  0.00077839
         708   -0.362325   -0.365583 0.000777305
         709   -0.360619   -0.365576  0.00077624
         710   -0.358834   -0.365567 0.000775205
         711   -0.356979   -0.365555 0.000774208
         712    -0.35506    -0.36554 0.000773261
         713   -0.353077   -0.365522 0.000772374
         714   -0.351045   -0.365502 0.000771559
         715   -0.348954   -0.365479 0.000770827
         716   -0.346817   -0.365453 0.000770191
         717   -0.344646   -0.365424 0.000769663
         718   -0.342443   -0.365392 0.000769256
         719    -0.34022   -0.365357 0.000768983
         720   -0.337973   -0.365319 0.000768854
         721   -0.335726   -0.365278 0.000768883
         722   -0.333488   -0.365234 0.000769078
         723   -0.331256   -0.365187 0.000769448
         724   -0.329051   -0.365137 0.000770003
         725   -0.326878   -0.365084 0.000770747
         726   -0.324755   -0.365028 0.000771684
         727   -0.322692    -0.36497 0.000772817
         728   -0.320699   -0.364909 0.000774144
         729   -0.318789   -0.364846 0.000775663
         730    -0.31698   -0.364781 0.000777367
         731   -0.315282   -0.364713 0.000779247
         732   -0.313705   -0.364643 0.000781292
         733   -0.312264   -0.364572 0.000783487
         734   -0.310973   -0.364499 0.000785816
         735   -0.309841   -0.364424 0.000788257
         736   -0.308883   -0.364349  0.00079079
         737   -0.308103   -0.364273 0.000793391
         738   -0.307516   -0.364196 0.000796035
         739   -0.307132   -0.364118 0.000798694
         740   -0.306953   -0.364041 0.000801342
         741   -0.306984   -0.363964 0.000803951
         742   -0.307238   -0.363888 0.000806495
         743   -0.307706   -0.363812 0.000808946
         744   -0.308391   -0.363738 0.000811281
         745   -0.309298   -0.363665 0.000813477
         746   -0.310417   -0.363593 0.000815512
         747   -0.311748   -0.363524 0.000817368
         748   -0.313274   -0.363457 0.000819031
         749   -0.314998   -0.363392 0.000820489
         750   -0.316906    -0.36333 0.000821733
         751   -0.318997   -0.363271 0.000822756
         752   -0.321247   -0.363215 0.000823558
         753   -0.323645   -0.363162 0.000824139
         754   -0.326177   -0.363113 0.000824504
         755    -0.32883   -0.363068 0.000824662
         756   -0.331586   -0.363026 0.000824622
         757   -0.334421   -0.362989 0.000824398
         758   -0.337326   -0.362955 0.000824005
         759   -0.340292   -0.362925  0.00082346
         760   -0.343302   -0.362899 0.000822781
         761   -0.346328   -0.362877 0.000821988
         762   -0.349367    -0.36286 0.000821101
         763   -0.352402   -0.362846 0.000820139
         764   -0.355425   -0.362836 0.000819123
         765   -0.358412    -0.36283 0.000818073
         766   -0.361346   -0.362828 0.000817007
         767   -0.364239    -0.36283 0.000815944
         768   -0.367057   -0.362836   0.0008149
         769   -0.369802   -0.362845 0.000813891
         770   -0.372466   -0.362857  0.00081293
         771    -0.37504   -0.362873 0.000812029
         772   -0.377512   -0.362892 0.000811198
         773   -0.379876   -0.362914 0.000810446
         774   -0.382131   -0.362939  0.00080978
         775   -0.384268   -0.362966 0.000809202
         776   -0.386282   -0.362996 0.000808717
         777    -0.38817   -0.363029 0.000808325
         778   -0.389933   -0.363063 0.000808025
         779   -0.391561     -0.3631 0.000807816
         780    -0.39305   -0.363138 0.000807692
         781   -0.394397   -0.363178 0.000807649
         782   -0.395602    -0.36322  0.00080768
         783   -0.396669   -0.363263 0.000807777
         784   -0.397589   -0.363306 0.000807933
         785   -0.398363   -0.363351 0.000808137
         786   -0.398988   -0.363396 0.000808379
         787   -0.399459   -0.363442  0.00080865
         788   -0.399779   -0.363488 0.000808937
         789   -0.399938   -0.363534  0.00080923
         790   -0.399945   -0.363581 0.000809517
         791   -0.399786   -0.363626 0.000809787
         792   -0.399466   -0.363672 0.000810028
         793   -0.398982   -0.363716 0.000810229
         794   -0.398331    -0.36376 0.000810381
         795   -0.397512   -0.363802 0.000810473
         796   -0.396524   -0.363843 0.000810496
         797   -0.395361   -0.363883 0.000810444
         798   -0.394032   -0.363921 0.000810308
         799   -0.392527   -0.363956 0.000810085
         800   -0.390852    -0.36399 0.000809769
         801   -0.389005   -0.364021  0.00080936
         802   -0.386988    -0.36405 0.000808858
         803   -0.384801   -0.364076 0.000808263
         804   -0.382454   -0.364099 0.000807581
         805   -0.379946   -0.364118 0.000806818
         806   -0.377285   -0.364135 0.000805982
         807   -0.374484   -0.364147 0.000805085
         808   -0.371548   -0.364157 0.000804141
         809   -0.368493   -0.364162 0.000803165
         810    -0.36534   -0.364163 0.000802175
         811   -0.362095   -0.364161  0.00080119
         812   -0.358778   -0.364154  0.00080023
         813   -0.355415   -0.364143 0.000799318
         814   -0.352019   -0.364129 0.000798475
         815   -0.348618    -0.36411 0.000797722
         816   -0.345237   -0.364086  0.00079708
         817   -0.341899   -0.364059 0.000796567
         818   -0.338638   -0.364028 0.000796199
         819   -0.335473   -0.363993  0.00079599
         820   -0.332426   -0.363955 0.000795949
         821   -0.329527   -0.363913 0.000796084
         822   -0.326795   -0.363868 0.000796395
         823   -0.324253    -0.36382  0.00079688
         824    -0.32191   -0.363769 0.000797535
         825   -0.319787   -0.363715 0.000798348
         826   -0.317888    -0.36366 0.000799307
         827   -0.316225   -0.363603 0.000800396
         828   -0.314793   -0.363544 0.000801597
         829   -0.313601   -0.363483 0.000802891
         830   -0.312641   -0.363422 0.000804257
         831   -0.311906    -0.36336 0.000805675
         832   -0.311379   -0.363298 0.000807125
         833   -0.311047   -0.363235  0.00080859
         834   -0.310905   -0.363172 0.000810051
         835   -0.310935    -0.36311 0.000811493
         836    -0.31112   -0.363047 0.000812902
         837   -0.311439   -0.362986 0.000814266
         838   -0.311883   -0.362925 0.000815574
         839   -0.312425   -0.362865  0.00081682
         840   -0.313063   -0.362805 0.000817997
         841    -0.31378   -0.362747 0.000819099
         842   -0.314561    -0.36269 0.000820123
         843   -0.315403   -0.362634 0.000821066
         844   -0.316286   -0.362579 0.000821927
         845   -0.317204   -0.362525 0.000822707
         846   -0.318157   -0.362473 0.000823404
         847   -0.319129   -0.362422 0.000824021
         848   -0.320117   -0.362372 0.000824558
         849   -0.321128   -0.362323 0.000825016
         850   -0.322144   -0.362276 0.000825399
         851   -0.323169    -0.36223 0.000825707
         852   -0.324199   -0.362185 0.000825944
         853    -0.32524   -0.362142  0.00082611
         854   -0.326285     -0.3621 0.000826209
         855   -0.327337   -0.362059 0.000826243
         856   -0.328384    -0.36202 0.000826213
         857   -0.329435   -0.361982 0.000826124
         858   -0.330489   -0.361945 0.000825976
         859   -0.331537    -0.36191 0.000825773
         860   -0.332591   -0.361876 0.000825516
         861   -0.333642   -0.361843 0.000825208
         862   -0.334692   -0.361811 0.000824852
         863    -0.33574   -0.361781 0.000824449
         864   -0.336784   -0.361752 0.000824002
         865   -0.337821   -0.361725 0.000823514
         866   -0.338856   -0.361698 0.000822986
         867   -0.339883   -0.361673 0.000822421
         868   -0.340901   -0.361649 0.000821822
         869   -0.341912   -0.361626  0.00082119
         870   -0.342914   -0.361605 0.000820528
         871   -0.343903   -0.361585 0.000819838
         872   -0.344883   -0.361565 0.000819121
         873   -0.345852   -0.361547 0.000818381
         874   -0.346807    -0.36153 0.000817618
         875   -0.347751   -0.361515 0.000816835
         876   -0.348673     -0.3615 0.000816034
         877   -0.349586   -0.361487 0.000815217
         878   -0.350481   -0.361474 0.000814385
         879   -0.351355   -0.361462  0.00081354
         880   -0.352213   -0.361452 0.000812683
         881   -0.353051   -0.361442 0.000811816
         882   -0.353869   -0.361434 0.000810941
         883   -0.354669   -0.361426 0.000810059
         884   -0.355445   -0.361419 0.000809171
         885   -0.356192   -0.361413 0.000808278
         886   -0.356919   -0.361408 0.000807382
         887   -0.357617   -0.361404 0.000806483
         888   -0.358288   -0.361401 0.000805583
         889   -0.358931   -0.361398 0.000804681
         890   -0.359547   -0.361396  0.00080378
         891   -0.360132   -0.361394 0.000802879
         892   -0.360683   -0.361394 0.000801979
         893   -0.361201   -0.361393 0.000801081
         894   -0.361687   -0.361394 0.000800185
         895   -0.362136   -0.361395 0.000799291
         896   -0.362549   -0.361396   0.0007984
         897   -0.362922   -0.361397 0.000797512
         898   -0.363259     -0.3614 0.000796627
         899   -0.363558   -0.361402 0.000795744
         900   -0.363815   -0.361405 0.000794865
         901   -0.364033   -0.361408 0.000793988
         902   -0.364213   -0.361411 0.000793114
         903    -0.36435   -0.361414 0.000792242
         904   -0.364446   -0.361417 0.000791373
         905     -0.3645   -0.361421 0.000790506
         906   -0.364508   -0.361424  0.00078964
         907   -0.364477   -0.361427 0.000788777
         908   -0.364405   -0.361431 0.000787915
         909   -0.364283   -0.361434 0.000787055
         910   -0.364125   -0.361437 0.000786195
         911   -0.363926    -0.36144 0.000785337
         912   -0.363691   -0.361442  0.00078448
         913   -0.363413   -0.361444 0.000783623
         914   -0.363099   -0.361446 0.000782768
         915   -0.362753   -0.361447 0.000781914
         916   -0.362367   -0.361448 0.000781061
         917   -0.361943   -0.361449 0.000780209
         918   -0.361488   -0.361449  0.00077936
         919   -0.361007   -0.361449 0.000778512
         920     -0.3605   -0.361448 0.000777666
         921   -0.359967   -0.361446 0.000776823
         922   -0.359412   -0.361444 0.000775984
         923   -0.358838   -0.361441 0.000775148
         924   -0.358241   -0.361437 0.000774317
         925   -0.357629   -0.361433 0.000773491
         926    -0.35701   -0.361429 0.000772671
         927   -0.356381   -0.361423 0.000771856
         928   -0.355745   -0.361417 0.000771049
         929   -0.355114    -0.36141 0.000770249
         930   -0.354485   -0.361403 0.000769456
         931   -0.353861   -0.361395 0.000768673
         932    -0.35324   -0.361386 0.000767898
         933   -0.352635   -0.361376 0.000767132
         934   -0.352036   -0.361366 0.000766376
         935   -0.351459   -0.361356 0.000765629
         936   -0.350901   -0.361345 0.000764893
         937   -0.350366   -0.361333 0.000764166
         938   -0.349854   -0.361321 0.000763449
         939   -0.349367   -0.361308 0.000762743
         940   -0.348912   -0.361295 0.000762045
         941    -0.34848   -0.361281 0.000761357
         942   -0.348085   -0.361267 0.000760678
         943   -0.347719   -0.361253 0.000760007
         944   -0.347382   -0.361238 0.000759344
         945   -0.347075   -0.361223 0.000758688
         946   -0.346805   -0.361208 0.000758039
         947   -0.346565   -0.361192 0.000757396
         948   -0.346356   -0.361177 0.000756759
         949   -0.346176   -0.361161 0.000756127
         950   -0.346024   -0.361145 0.000755499
         951   -0.345905   -0.361129 0.000754874
         952   -0.345806   -0.361113 0.000754253
         953   -0.345742   -0.361097 0.000753634
         954     -0.3457   -0.361081 0.000753016
         955   -0.345681   -0.361065 0.000752401
         956    -0.34568   -0.361048 0.000751786
         957   -0.345697   -0.361032 0.000751171
         958   -0.345731   -0.361016 0.000750557
         959   -0.345789   -0.361001 0.000749942
         960   -0.345851   -0.360985 0.000749327
         961   -0.345916   -0.360969 0.000748711
         962   -0.345996   -0.360954 0.000748095
         963   -0.346087   -0.360938 0.000747477
         964   -0.346185   -0.360923 0.000746859
         965   -0.346295   -0.360908 0.000746238
         966   -0.346398   -0.360893 0.000745617
         967   -0.346507   -0.360878 0.000744994
         968   -0.346618   -0.360863  0.00074437
         969   -0.346726   -0.360848 0.000743745
         970   -0.346839   -0.360834 0.000743119
         971    -0.34695    -0.36082 0.000742491
         972   -0.347058   -0.360806 0.000741862
         973   -0.347165   -0.360792 0.000741232
         974   -0.347271   -0.360778 0.000740601
         975   -0.347374   -0.360764 0.000739969
         976   -0.347476    -0.36075 0.000739336
         977   -0.347576   -0.360737 0.000738702
         978   -0.347674   -0.360723 0.000738068
         979   -0.347768    -0.36071 0.000737432
         980    -0.34786   -0.360697 0.000736796
         981   -0.347952   -0.360684  0.00073616
         982   -0.348042   -0.360671 0.000735523
         983   -0.348128   -0.360658 0.000734885
         984   -0.348212   -0.360646 0.000734247
         985   -0.348292   -0.360633 0.000733609
         986   -0.348364   -0.360621  0.00073297
         987   -0.348436   -0.360608 0.000732332
         988   -0.348494   -0.360596 0.000731693
         989   -0.348549   -0.360584 0.000731055
         990   -0.348595   -0.360572 0.000730417
         991   -0.348627    -0.36056 0.000729779
         992   -0.348647   -0.360548 0.000729142
         993   -0.348652   -0.360536 0.000728506
         994   -0.348643   -0.360524 0.000727872
         995   -0.348616   -0.360512 0.000727238
         996   -0.348569     -0.3605 0.000726607
         997   -0.348502   -0.360488 0.000725978
         998   -0.348406   -0.360476 0.000725351
         999   -0.348293   -0.360464 0.000724728
        1000   -0.348146   -0.360451 0.000724108
        1001    -0.34797   -0.360439 0.000723492
        1002   -0.347761   -0.360426  0.00072288
        1003    -0.34752   -0.360413 0.000722274
        1004    -0.34725     -0.3604 0.000721674
        1005   -0.346945   -0.360387  0.00072108
        1006   -0.346614   -0.360373 0.000720493
        1007   -0.346247   -0.360359 0.000719914
        1008   -0.345849   -0.360345 0.000719344
        1009   -0.345423    -0.36033 0.000718783
        1010   -0.344965   -0.360315 0.000718232
        1011   -0.344485   -0.360299 0.000717692
        1012   -0.343986   -0.360283 0.000717164
        1013   -0.343469   -0.360266 0.000716648
        1014   -0.342939   -0.360249 0.000716145
        1015   -0.342403   -0.360232 0.000715656
        1016   -0.341868   -0.360214 0.000715179
        1017   -0.341335   -0.360195 0.000714717
        1018   -0.340811   -0.360176 0.000714269
        1019   -0.340315   -0.360156 0.000713833
        1020   -0.339842   -0.360137 0.000713411
        1021   -0.339403   -0.360116 0.000713002
        1022   -0.339001   -0.360096 0.000712603
        1023    -0.33865   -0.360075 0.000712215
        1024   -0.338349   -0.360053 0.000711835
        1025    -0.33811   -0.360032 0.000711463
        1026   -0.337941    -0.36001 0.000711095
        1027   -0.337844   -0.359989  0.00071073
        1028   -0.337828   -0.359967 0.000710366
        1029   -0.337893   -0.359946 0.000709999
        1030   -0.338047   -0.359925 0.000709628
        1031    -0.33829   -0.359904  0.00070925
        1032   -0.338628   -0.359883 0.000708862
        1033   -0.339055   -0.359863 0.000708463
        1034   -0.339568   -0.359843 0.000708049
        1035   -0.340173   -0.359824  0.00070762
        1036   -0.340859   -0.359806 0.000707174
        1037    -0.34162   -0.359788 0.000706709
        1038   -0.342467   -0.359772 0.000706226
        1039   -0.343376   -0.359756 0.000705722
        1040   -0.344352   -0.359741 0.000705199
        1041   -0.345386   -0.359727 0.000704656
        1042   -0.346463   -0.359715 0.000704095
        1043    -0.34759   -0.359703 0.000703516
        1044   -0.348746   -0.359692  0.00070292
        1045    -0.34992   -0.359683  0.00070231
        1046   -0.351113   -0.359675 0.000701686
        1047    -0.35232   -0.359668 0.000701051
        1048   -0.353532   -0.359662 0.000700407
        1049   -0.354733   -0.359657 0.000699755
        1050    -0.35592   -0.359654 0.000699098
        1051   -0.357088   -0.359651 0.000698437
        1052   -0.358229    -0.35965 0.000697774
        1053    -0.35933    -0.35965 0.000697111
        1054   -0.360398    -0.35965  0.00069645
        1055   -0.361425   -0.359652 0.000695792
        1056   -0.362396   -0.359655 0.000695138
        1057   -0.363314   -0.359658 0.000694489
        1058    -0.36418   -0.359662 0.000693846
        1059   -0.364986   -0.359667 0.000693209
        1060    -0.36573   -0.359673 0.000692579
        1061   -0.366405    -0.35968 0.000691955
        1062   -0.367014   -0.359686 0.000691338
        1063   -0.367555   -0.359694 0.000690727
        1064   -0.368023   -0.359702 0.000690122
        1065   -0.368422    -0.35971 0.000689523
        1066    -0.36875   -0.359718 0.000688928
        1067   -0.368999   -0.359727 0.000688337
        1068   -0.369178   -0.359736  0.00068775
        1069   -0.369276   -0.359745 0.000687164
        1070   -0.369298   -0.359754  0.00068658
        1071    -0.36925   -0.359763 0.000685996
        1072   -0.369125   -0.359771 0.000685412
        1073   -0.368922    -0.35978 0.000684826
        1074    -0.36865   -0.359788 0.000684238
        1075   -0.368299   -0.359796 0.000683648
        1076   -0.367876   -0.359804 0.000683054
        1077   -0.367377   -0.359811 0.000682456
        1078   -0.366813   -0.359817 0.000681853
        1079   -0.366174   -0.359823 0.000681247
        1080   -0.365464   -0.359828 0.000680636
        1081   -0.364689   -0.359833 0.000680021
        1082   -0.363855   -0.359836 0.000679403
        1083    -0.36296   -0.359839 0.000678782
        1084   -0.362002   -0.359841 0.000678159
        1085   -0.360985   -0.359842 0.000677534
        1086   -0.359914   -0.359842  0.00067691
        1087   -0.358793   -0.359841 0.000676288
        1088   -0.357622   -0.359839  0.00067567
        1089   -0.356408   -0.359836 0.000675057
        1090    -0.35515   -0.359832 0.000674451
        1091   -0.353857   -0.359826 0.000673855
        1092   -0.352538    -0.35982 0.000673271
        1093   -0.351188   -0.359812 0.000672701
        1094   -0.349814   -0.359803 0.000672149
        1095   -0.348425   -0.359792 0.000671615
        1096   -0.347023   -0.359781 0.000671103
        1097   -0.345617   -0.359768 0.000670616
        1098    -0.34421   -0.359754 0.000670155
        1099   -0.342806   -0.359738 0.000669722
        1100   -0.341418   -0.359722 0.000669321
        1101   -0.340053   -0.359704 0.000668951
        1102   -0.338703   -0.359685 0.000668615
        1103   -0.337382   -0.359664 0.000668315
        1104   -0.336095   -0.359643  0.00066805
        1105   -0.334835   -0.359621 0.000667823
        1106   -0.333616   -0.359597 0.000667633
        1107    -0.33244   -0.359573  0.00066748
        1108   -0.331321   -0.359547 0.000667365
        1109   -0.330251   -0.359521 0.000667286
        1110   -0.329236   -0.359493 0.000667242
        1111    -0.32828   -0.359465 0.000667233
        1112   -0.327382   -0.359436 0.000667256
        1113   -0.326547   -0.359407 0.000667311
        1114   -0.325778   -0.359377 0.000667394
        1115   -0.325077   -0.359346 0.000667504
        1116   -0.324441   -0.359315 0.000667638
        1117   -0.323872   -0.359283 0.000667794
        1118   -0.323371   -0.359251 0.000667969
        1119   -0.322941   -0.359218  0.00066816
        1120   -0.322584   -0.359186 0.000668363
        1121   -0.322304   -0.359153 0.000668576
        1122   -0.322091    -0.35912 0.000668796
        1123   -0.321953   -0.359087 0.000669019
        1124   -0.321895   -0.359054 0.000669241
        1125   -0.321912   -0.359021  0.00066946
        1126   -0.322009   -0.358988 0.000669672
        1127   -0.322183   -0.358955 0.000669874
        1128   -0.322447   -0.358923 0.000670061
        1129   -0.322792   -0.358891 0.000670232
        1130   -0.323221   -0.358859 0.000670381
        1131   -0.323733   -0.358828 0.000670508
        1132   -0.324341   -0.358798 0.000670607
        1133   -0.325034   -0.358768 0.000670677
        1134   -0.325814   -0.358739 0.000670715
        1135   -0.326682    -0.35871 0.000670718
        1136   -0.327638   -0.358683 0.000670686
        1137   -0.328681   -0.358657 0.000670615
        1138   -0.329807   -0.358631 0.000670504
        1139   -0.331015   -0.358607 0.000670354
        1140   -0.332295   -0.358584 0.000670163
        1141   -0.333644   -0.358562 0.000669932
        1142   -0.335063   -0.358542 0.000669661
        1143   -0.336545   -0.358522 0.000669352
        1144   -0.338083   -0.358504 0.000669005
        1145   -0.339664   -0.358488 0.000668623
        1146   -0.341282   -0.358473 0.000668208
        1147   -0.342934   -0.358459 0.000667763
        1148   -0.344605   -0.358447 0.000667291
        1149   -0.346286   -0.358437 0.000666794
        1150   -0.347974   -0.358428 0.000666276
        1151   -0.349657    -0.35842 0.000665741
        1152   -0.351318   -0.358414 0.000665191
        1153   -0.352958   -0.358409 0.000664631
        1154   -0.354565   -0.358406 0.000664064
        1155   -0.356129   -0.358404 0.000663492
        1156   -0.357649   -0.358403 0.000662918
        1157    -0.35911   -0.358404 0.000662345
        1158   -0.360511   -0.358406 0.000661776
        1159   -0.361842   -0.358409 0.000661211
        1160   -0.363097   -0.358413 0.000660654
        1161   -0.364268   -0.358418 0.000660104
        1162   -0.365355   -0.358424 0.000659563
        1163   -0.366353    -0.35843 0.000659031
        1164   -0.367252   -0.358438 0.000658508
        1165   -0.368055   -0.358446 0.000657995
        1166   -0.368752   -0.358455  0.00065749
        1167   -0.369344   -0.358464 0.000656993
        1168   -0.369827   -0.358474 0.000656502
        1169   -0.370199   -0.358484 0.000656017
        1170   -0.370453   -0.358494 0.000655536
        1171   -0.370599   -0.358505 0.000655058
        1172   -0.370626   -0.358515 0.000654581
        1173   -0.370533   -0.358525 0.000654103
        1174   -0.370323   -0.358535 0.000653623
        1175   -0.369996   -0.358545 0.000653139
        1176   -0.369547   -0.358555 0.000652651
        1177   -0.368979   -0.358563 0.000652157
        1178   -0.368284   -0.358572 0.000651655
        1179   -0.367469   -0.358579 0.000651146
        1180   -0.366531   -0.358586 0.000650629
        1181   -0.365471   -0.358592 0.000650104
        1182   -0.364286   -0.358597 0.000649572
        1183   -0.362979     -0.3586 0.000649034
        1184   -0.361552   -0.358603  0.00064849
        1185   -0.360003   -0.358604 0.000647944
        1186   -0.358336   -0.358604 0.000647398
        1187   -0.356556   -0.358602 0.000646855
        1188   -0.354662   -0.358599 0.000646319
        1189   -0.352657   -0.358594 0.000645795
        1190   -0.350546   -0.358587 0.000645287
        1191   -0.348334   -0.358578 0.000644803
        1192   -0.346028   -0.358568 0.000644348
        1193    -0.34363   -0.358555 0.000643929
        1194   -0.341148   -0.358541 0.000643555
        1195   -0.338592   -0.358524 0.000643233
        1196   -0.335972   -0.358505 0.000642972
        1197   -0.333294   -0.358484 0.000642779
        1198   -0.330566   -0.358461 0.000642665
        1199   -0.327806   -0.358435 0.000642637
        1200   -0.325023   -0.358407 0.000642705
        1201   -0.322229   -0.358377 0.000642875
        1202   -0.319439   -0.358345 0.000643156
        1203   -0.316661    -0.35831 0.000643554
        1204   -0.313914   -0.358273 0.000644075
        1205   -0.311207   -0.358234 0.000644724
        1206   -0.308554   -0.358193 0.000645504
        1207   -0.305971    -0.35815 0.000646418
        1208   -0.303466   -0.358105 0.000647466
        1209    -0.30105   -0.358057 0.000648648
        1210   -0.298735   -0.358008 0.000649962
        1211   -0.296529   -0.357958 0.000651405
        1212   -0.294442   -0.357905 0.000652972
        1213   -0.292471   -0.357851 0.000654658
        1214   -0.290632   -0.357796 0.000656456
        1215   -0.288925   -0.357739 0.000658358
        1216   -0.287349   -0.357681 0.000660357
        1217    -0.28591   -0.357622 0.000662443
        1218   -0.284598   -0.357562 0.000664606
        1219   -0.283425   -0.357502 0.000666838
        1220   -0.282372    -0.35744 0.000669129
        1221   -0.281448   -0.357378 0.000671469
        1222   -0.280644   -0.357315 0.000673849
        1223   -0.279957   -0.357252  0.00067626
        1224   -0.279385   -0.357188 0.000678693
        1225   -0.278924   -0.357124  0.00068114
        1226   -0.278573    -0.35706 0.000683591
        1227   -0.278339   -0.356996 0.000686038
        1228   -0.278203   -0.356932 0.000688473
        1229   -0.278164   -0.356868  0.00069089
        1230    -0.27823   -0.356804  0.00069328
        1231   -0.278385    -0.35674 0.000695637
        1232   -0.278644   -0.356677 0.000697955
        1233   -0.279006   -0.356614 0.000700226
        1234    -0.27946   -0.356551 0.000702444
        1235   -0.280005   -0.356489 0.000704604
        1236   -0.280644   -0.356428 0.000706701
        1237   -0.281383   -0.356367 0.000708729
        1238    -0.28222   -0.356307 0.000710683
        1239   -0.283148   -0.356248 0.000712558
        1240    -0.28417    -0.35619  0.00071435
        1241   -0.285297   -0.356133 0.000716055
        1242   -0.286521   -0.356077 0.000717669
        1243   -0.287839   -0.356022 0.000719188
        1244   -0.289261   -0.355968  0.00072061
        1245   -0.290782   -0.355916 0.000721931
        1246   -0.292406   -0.355865 0.000723148
        1247   -0.294127   -0.355815 0.000724261
        1248   -0.295941   -0.355768 0.000725268
        1249   -0.297849   -0.355721 0.000726168
        1250   -0.299842   -0.355676 0.000726962
        1251   -0.301919   -0.355633  0.00072765
        1252   -0.304069   -0.355592 0.000728233
        1253   -0.306282   -0.355553 0.000728715
        1254   -0.308555   -0.355515 0.000729097
        1255   -0.310875    -0.35548 0.000729383
        1256    -0.31323   -0.355446 0.000729578
        1257   -0.315613   -0.355415 0.000729685
        1258   -0.317998   -0.355385 0.000729711
        1259   -0.320383   -0.355357 0.000729661
        1260   -0.322748   -0.355331 0.000729541
        1261    -0.32508   -0.355307 0.000729356
        1262    -0.32736   -0.355285 0.000729115
        1263   -0.329576   -0.355265 0.000728821
        1264   -0.331728   -0.355246 0.000728483
        1265   -0.333786   -0.355229 0.000728104
        1266   -0.335744   -0.355214 0.000727692
        1267   -0.337586     -0.3552  0.00072725
        1268   -0.339307   -0.355187 0.000726785
        1269   -0.340898   -0.355176 0.000726299
        1270   -0.342361   -0.355166 0.000725798
        1271   -0.343678   -0.355157 0.000725283
        1272   -0.344852   -0.355149 0.000724758
        1273   -0.345875   -0.355141 0.000724225
        1274   -0.346752   -0.355135 0.000723687
        1275   -0.347476   -0.355129 0.000723144
        1276   -0.348052   -0.355123 0.000722598
        1277   -0.348482   -0.355118 0.000722051
        1278   -0.348768   -0.355113 0.000721503
        1279   -0.348922   -0.355108 0.000720956
        1280   -0.348941   -0.355103 0.000720408
        1281   -0.348834   -0.355099 0.000719863
        1282   -0.348612   -0.355094 0.000719319
        1283   -0.348284   -0.355088 0.000718778
        1284   -0.347854   -0.355083  0.00071824
        1285   -0.347334   -0.355077 0.000717706
        1286   -0.346735    -0.35507 0.000717178
        1287   -0.346062   -0.355063 0.000716655
        1288   -0.345339   -0.355056 0.000716138
        1289   -0.344562   -0.355047 0.000715629
        1290   -0.343749   -0.355039 0.000715127
        1291   -0.342918   -0.355029 0.000714635
        1292   -0.342073   -0.355019 0.000714152
        1293   -0.341225   -0.355009  0.00071368
        1294   -0.340386   -0.354997 0.000713218
        1295   -0.339564   -0.354985 0.000712766
        1296    -0.33877   -0.354973 0.000712326
        1297   -0.338013    -0.35496 0.000711897
        1298   -0.337297   -0.354946 0.000711479
        1299   -0.336631   -0.354932 0.000711071
        1300    -0.33602   -0.354917 0.000710673
        1301   -0.335472   -0.354903 0.000710283
        1302   -0.334983   -0.354887 0.000709903
        1303   -0.334568   -0.354872 0.000709529
        1304   -0.334216   -0.354856 0.000709162
        1305   -0.333934    -0.35484   0.0007088
        1306   -0.333725   -0.354824 0.000708441
        1307   -0.333576   -0.354807 0.000708086
        1308   -0.333493   -0.354791 0.000707732
        1309   -0.333478   -0.354775 0.000707378
        1310   -0.333519   -0.354759 0.000707024
        1311   -0.333616   -0.354742 0.000706669
