#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       14874     3.36072     3.28781 0.000384656
       14875     3.38057     3.28781  0.00038468
       14876     3.37876     3.28782 0.000384703
       14877     3.37107     3.28782 0.000384718
       14878     3.35988     3.28783 0.000384723
       14879     3.33694     3.28783 0.000384711
       14880     3.31896     3.28783 0.000384691
       14881     3.30472     3.28784 0.000384667
       14882     3.30844     3.28784 0.000384643
       14883     3.35612     3.28784 0.000384645
       14884     3.38075     3.28785  0.00038467
       14885     3.36195     3.28785 0.000384676
       14886     3.34442     3.28786 0.000384669
       14887     3.36468     3.28786 0.000384678
       14888     3.37452     3.28787 0.000384696
       14889     3.29425     3.28787  0.00038467
       14890     3.27337     3.28787 0.000384646
       14891     3.36007     3.28787  0.00038465
       14892     3.35208     3.28788 0.000384649
       14893     3.33872     3.28788 0.000384638
       14894       3.369     3.28789 0.000384651
       14895     3.36454     3.28789 0.000384659
       14896     3.22493     3.28789 0.000384657
       14897     3.20891     3.28788 0.000384667
       14898     3.30298     3.28788 0.000384643
       14899     3.30833     3.28788  0.00038462
       14900     3.32329     3.28789 0.000384601
       14901     3.35462     3.28789 0.000384601
       14902     3.36291      3.2879 0.000384609
       14903     3.34932      3.2879 0.000384605
       14904      3.3406      3.2879 0.000384595
       14905      3.3481     3.28791 0.000384591
       14906     3.35524     3.28791 0.000384591
       14907     3.35063     3.28792 0.000384589
       14908     3.33698     3.28792 0.000384577
       14909     3.31159     3.28792 0.000384554
       14910     3.28967     3.28792 0.000384529
       14911      3.2699     3.28792 0.000384505
       14912     3.30428     3.28792 0.000384481
       14913     3.34057     3.28792 0.000384471
       14914     3.36306     3.28793 0.000384478
       14915     3.36775     3.28793  0.00038449
       14916     3.34207     3.28794 0.000384481
       14917     3.30044     3.28794 0.000384456
       14918     3.31592     3.28794 0.000384435
       14919     3.36126     3.28795 0.000384441
       14920     3.35903     3.28795 0.000384444
       14921     3.32644     3.28795 0.000384427
       14922     3.37641     3.28796 0.000384447
       14923     3.41248     3.28797 0.000384512
       14924     3.41788     3.28798 0.000384585
       14925     3.39947     3.28798 0.000384631
       14926      3.3701     3.28799 0.000384645
       14927     3.38422       3.288 0.000384673
       14928     3.42294       3.288 0.000384754
       14929      3.4281     3.28801 0.000384842
       14930     3.40917     3.28802 0.000384902
       14931     3.37732     3.28803 0.000384923
       14932     3.34744     3.28803 0.000384918
       14933     3.35935     3.28804 0.000384921
       14934     3.40147     3.28804 0.000384971
       14935     3.42853     3.28805  0.00038506
       14936     3.43096     3.28806 0.000385153
       14937     3.42093     3.28807  0.00038523
       14938     3.40834     3.28808 0.000385288
       14939     3.39978     3.28809 0.000385335
       14940     3.40454      3.2881 0.000385388
       14941     3.41503      3.2881 0.000385456
       14942     3.41299     3.28811 0.000385521
       14943     3.39639     3.28812 0.000385563
       14944     3.38213     3.28813 0.000385588
       14945     3.37032     3.28813 0.000385602
       14946     3.34138     3.28813 0.000385592
       14947     3.34515     3.28814 0.000385585
       14948       3.407     3.28815 0.000385642
       14949     3.43207     3.28816 0.000385736
       14950     3.42684     3.28817 0.000385822
       14951     3.41644     3.28817 0.000385891
       14952      3.4052     3.28818 0.000385945
       14953     3.38889     3.28819 0.000385978
       14954     3.37723     3.28819 0.000385998
       14955     3.38443      3.2882 0.000386026
       14956      3.3946     3.28821 0.000386066
       14957      3.3294     3.28821  0.00038605
       14958     3.33197     3.28821 0.000386035
       14959     3.40702     3.28822 0.000386091
       14960     3.41373     3.28823 0.000386156
       14961     3.39457     3.28824 0.000386196
       14962     3.36202     3.28824 0.000386201
       14963     3.33794     3.28825  0.00038619
       14964     3.36296     3.28825 0.000386196
       14965     3.35962     3.28826   0.0003862
       14966     3.33919     3.28826 0.000386189
       14967     3.34519     3.28826 0.000386182
       14968     3.36793     3.28827 0.000386193
       14969      3.3889     3.28827 0.000386226
       14970     3.39413     3.28828 0.000386264
       14971     3.37362     3.28829 0.000386281
       14972     3.34195     3.28829 0.000386272
       14973     3.33105     3.28829 0.000386256
       14974     3.30926      3.2883 0.000386233
       14975     3.32393      3.2883 0.000386215
       14976     3.36624      3.2883 0.000386224
       14977     3.37117     3.28831 0.000386238
       14978     3.35121     3.28831 0.000386235
       14979     3.32894     3.28832 0.000386219
       14980     3.32537     3.28832 0.000386201
       14981     3.34378     3.28832 0.000386193
       14982     3.36416     3.28833   0.0003862
       14983     3.37226     3.28833 0.000386215
       14984     3.36369     3.28834 0.000386222
       14985     3.33877     3.28834 0.000386211
       14986     3.33402     3.28834 0.000386197
       14987     3.33627     3.28835 0.000386184
       14988     3.33372     3.28835 0.000386171
       14989     3.35165     3.28835 0.000386168
       14990     3.35033     3.28836 0.000386164
       14991     3.33181     3.28836 0.000386149
       14992      3.3376     3.28836 0.000386138
       14993     3.37309     3.28837 0.000386153
       14994     3.34505     3.28837 0.000386146
       14995      3.3373     3.28838 0.000386134
       14996      3.3576     3.28838 0.000386136
       14997     3.33303     3.28838 0.000386122
       14998     3.29702     3.28839 0.000386096
       14999     3.31301     3.28839 0.000386074
       15000     3.34966     3.28839  0.00038607
       15001      3.3659      3.2884 0.000386079
       15002     3.37019      3.2884 0.000386091
       15003     3.36895     3.28841 0.000386103
       15004     3.36537     3.28841 0.000386111
       15005     3.35993     3.28842 0.000386115
       15006     3.35345     3.28842 0.000386114
       15007     3.35235     3.28843 0.000386111
       15008     3.35864     3.28843 0.000386114
       15009     3.36606     3.28844 0.000386123
       15010     3.36726     3.28844 0.000386133
       15011      3.3583     3.28845 0.000386135
       15012      3.3405     3.28845 0.000386125
       15013     3.31823     3.28845 0.000386104
       15014      3.3059     3.28845  0.00038608
       15015     3.30823     3.28845 0.000386057
       15016     3.32811     3.28846  0.00038604
       15017     3.35744     3.28846 0.000386042
       15018     3.37154     3.28847 0.000386056
       15019      3.3627     3.28847 0.000386062
       15020     3.34408     3.28847 0.000386054
       15021     3.31968     3.28848 0.000386034
       15022     3.31388     3.28848 0.000386012
       15023     3.33347     3.28848 0.000385998
       15024     3.34953     3.28849 0.000385993
       15025     3.35068     3.28849  0.00038599
       15026     3.34483     3.28849 0.000385982
       15027     3.34704      3.2885 0.000385976
       15028     3.35183      3.2885 0.000385974
       15029     3.34138      3.2885 0.000385964
       15030     3.29962     3.28851 0.000385939
       15031     3.24606      3.2885 0.000385924
       15032     3.26476      3.2885 0.000385901
       15033      3.3069      3.2885 0.000385878
       15034     3.33474     3.28851 0.000385864
       15035     3.34677     3.28851 0.000385858
       15036     3.33554     3.28851 0.000385845
       15037     3.31182     3.28851 0.000385822
       15038     3.30664     3.28852 0.000385799
       15039     3.32164     3.28852 0.000385779
       15040     3.33147     3.28852 0.000385764
       15041     3.33134     3.28852 0.000385749
       15042     3.32659     3.28853 0.000385732
       15043     3.32147     3.28853 0.000385712
       15044     3.31321     3.28853  0.00038569
       15045     3.27917     3.28853 0.000385665
       15046     3.25533     3.28853 0.000385646
       15047     3.30011     3.28853 0.000385621
       15048     3.30112     3.28853 0.000385596
       15049     3.29127     3.28853 0.000385571
       15050     3.28348     3.28853 0.000385545
       15051     3.22958     3.28852 0.000385539
       15052     3.22034     3.28852  0.00038554
       15053     3.27498     3.28852 0.000385516
       15054     3.32634     3.28852 0.000385498
       15055     3.32482     3.28852  0.00038548
       15056     3.30345     3.28852 0.000385456
       15057     3.26727     3.28852 0.000385433
       15058     3.25137     3.28852 0.000385415
       15059     3.27988     3.28852  0.00038539
       15060      3.3053     3.28852 0.000385366
       15061     3.31219     3.28852 0.000385344
       15062     3.30757     3.28852  0.00038532
       15063      3.2991     3.28852 0.000385295
       15064     3.29009     3.28853  0.00038527
       15065     3.28573     3.28852 0.000385244
       15066     3.28952     3.28852 0.000385219
       15067     3.29426     3.28853 0.000385193
       15068      3.2988     3.28853 0.000385168
       15069      3.3017     3.28853 0.000385144
       15070     3.30127     3.28853 0.000385119
       15071     3.30434     3.28853 0.000385095
       15072     3.31447     3.28853 0.000385073
       15073     3.32396     3.28853 0.000385055
       15074     3.32569     3.28854 0.000385037
       15075     3.32211     3.28854 0.000385018
       15076     3.31661     3.28854 0.000384997
       15077     3.30601     3.28854 0.000384973
       15078     3.30108     3.28854 0.000384949
       15079     3.30863     3.28854 0.000384925
       15080     3.32208     3.28854 0.000384906
       15081     3.33819     3.28855 0.000384895
       15082     3.34619     3.28855 0.000384888
       15083     3.33496     3.28856 0.000384875
       15084     3.31255     3.28856 0.000384853
       15085     3.31534     3.28856 0.000384831
       15086     3.33839     3.28856  0.00038482
       15087     3.34933     3.28857 0.000384816
       15088     3.34681     3.28857  0.00038481
       15089      3.3355     3.28857 0.000384797
       15090     3.31277     3.28857 0.000384774
       15091     3.30597     3.28858 0.000384751
       15092     3.34016     3.28858  0.00038474
       15093     3.36537     3.28858 0.000384749
       15094     3.37027     3.28859 0.000384761
       15095     3.36603     3.28859  0.00038477
       15096     3.35993      3.2886 0.000384773
       15097     3.34122      3.2886 0.000384764
       15098     3.28389      3.2886 0.000384738
       15099     3.28059      3.2886 0.000384713
       15100     3.34269     3.28861 0.000384704
       15101     3.37253     3.28861 0.000384719
       15102     3.37021     3.28862 0.000384731
       15103     3.34532     3.28862 0.000384724
       15104     3.30572     3.28862 0.000384701
       15105     3.33034     3.28862 0.000384685
       15106     3.37969     3.28863 0.000384707
       15107     3.39947     3.28864 0.000384751
       15108     3.38345     3.28864 0.000384777
       15109     3.35778     3.28865 0.000384779
       15110     3.37229     3.28865 0.000384793
       15111     3.37771     3.28866 0.000384813
       15112     3.37573     3.28867  0.00038483
       15113     3.38195     3.28867 0.000384854
       15114     3.38467     3.28868 0.000384881
       15115     3.37946     3.28868 0.000384903
       15116     3.37658     3.28869 0.000384921
       15117     3.38315      3.2887 0.000384946
       15118     3.38991      3.2887 0.000384979
       15119     3.37524     3.28871 0.000384996
       15120      3.3447     3.28871 0.000384989
       15121     3.31725     3.28871 0.000384968
       15122     3.30106     3.28871 0.000384943
       15123     3.30143     3.28872 0.000384919
       15124     3.33697     3.28872 0.000384906
       15125     3.37269     3.28872 0.000384921
       15126     3.39148     3.28873 0.000384956
       15127     3.39486     3.28874 0.000384994
       15128     3.39158     3.28875 0.000385029
       15129     3.38679     3.28875 0.000385058
       15130     3.37262     3.28876 0.000385072
       15131     3.34777     3.28876 0.000385066
       15132     3.33875     3.28876 0.000385055
       15133     3.35703     3.28877 0.000385056
       15134     3.35379     3.28877 0.000385055
       15135     3.31946     3.28878 0.000385035
       15136      3.3195     3.28878 0.000385014
       15137     3.34441     3.28878 0.000385007
       15138     3.35079     3.28878 0.000385003
       15139     3.32988     3.28879 0.000384987
       15140     3.32372     3.28879 0.000384969
       15141     3.34287     3.28879  0.00038496
       15142     3.34852      3.2888 0.000384955
       15143     3.33685      3.2888 0.000384942
       15144     3.32286      3.2888 0.000384923
       15145     3.32209     3.28881 0.000384904
       15146     3.33393     3.28881  0.00038489
       15147     3.33966     3.28881  0.00038488
       15148     3.33563     3.28881 0.000384867
       15149     3.34651     3.28882  0.00038486
       15150     3.34918     3.28882 0.000384855
       15151     3.29616     3.28882  0.00038483
       15152     3.26285     3.28882 0.000384809
       15153     3.28932     3.28882 0.000384783
       15154     3.30496     3.28882 0.000384759
       15155     3.30444     3.28882 0.000384735
       15156     3.32913     3.28883 0.000384719
       15157     3.34928     3.28883 0.000384714
       15158     3.34917     3.28883  0.00038471
       15159     3.34165     3.28884   0.0003847
       15160     3.32667     3.28884 0.000384683
       15161     3.31307     3.28884 0.000384661
       15162      3.3116     3.28884 0.000384638
       15163     3.29852     3.28884 0.000384613
       15164     3.28681     3.28884 0.000384588
       15165     3.29767     3.28884 0.000384563
       15166     3.30372     3.28885 0.000384539
       15167     3.30779     3.28885 0.000384516
       15168     3.26964     3.28885 0.000384492
       15169       3.247     3.28884 0.000384477
       15170     3.33355     3.28885 0.000384463
       15171      3.3644     3.28885  0.00038447
       15172     3.35198     3.28885 0.000384467
       15173      3.3248     3.28886 0.000384449
       15174     3.33093     3.28886 0.000384434
       15175     3.36315     3.28886 0.000384439
       15176     3.37768     3.28887 0.000384459
       15177     3.35265     3.28887 0.000384456
       15178     3.26903     3.28887 0.000384433
       15179     3.25139     3.28887 0.000384416
       15180     3.31409     3.28887 0.000384394
       15181     3.33962     3.28888 0.000384383
       15182     3.35199     3.28888  0.00038438
       15183      3.3596     3.28888 0.000384383
       15184     3.35896     3.28889 0.000384386
       15185     3.34275     3.28889 0.000384377
       15186     3.31299     3.28889 0.000384355
       15187     3.29165     3.28889 0.000384329
       15188     3.29442     3.28889 0.000384304
       15189     3.31177      3.2889 0.000384282
       15190     3.33262      3.2889 0.000384267
       15191     3.34476      3.2889  0.00038426
       15192     3.34482     3.28891 0.000384252
       15193     3.33902     3.28891 0.000384241
       15194     3.33518     3.28891 0.000384228
       15195     3.33675     3.28892 0.000384215
       15196     3.34139     3.28892 0.000384206
       15197     3.34626     3.28892 0.000384199
       15198     3.34879     3.28893 0.000384194
       15199     3.34177     3.28893 0.000384184
       15200     3.31562     3.28893 0.000384163
       15201      3.2872     3.28893 0.000384138
       15202     3.28852     3.28893 0.000384112
       15203     3.31156     3.28893  0.00038409
       15204     3.32856     3.28894 0.000384074
       15205     3.32743     3.28894 0.000384057
       15206     3.32276     3.28894 0.000384038
       15207     3.32891     3.28894 0.000384022
       15208     3.33146     3.28895 0.000384006
       15209     3.32211     3.28895 0.000383987
       15210     3.31446     3.28895 0.000383966
       15211     3.31836     3.28895 0.000383945
       15212     3.32913     3.28895 0.000383929
       15213      3.3388     3.28896 0.000383918
       15214     3.34885     3.28896 0.000383913
       15215     3.34663     3.28897 0.000383906
       15216     3.29066     3.28897 0.000383881
       15217     3.26221     3.28896  0.00038386
       15218     3.30379     3.28897 0.000383836
       15219     3.31124     3.28897 0.000383814
       15220      3.3174     3.28897 0.000383793
       15221     3.31276     3.28897 0.000383771
       15222     3.30416     3.28897 0.000383747
       15223     3.31286     3.28897 0.000383725
       15224     3.31651     3.28897 0.000383704
       15225     3.31252     3.28898 0.000383682
       15226     3.30855     3.28898 0.000383659
       15227     3.30071     3.28898 0.000383635
       15228     3.29322     3.28898 0.000383609
       15229     3.28676     3.28898 0.000383584
       15230     3.27724     3.28898  0.00038356
       15231     3.26901     3.28898 0.000383537
       15232     3.26401     3.28897 0.000383515
       15233     3.24557     3.28897 0.000383501
       15234     3.22479     3.28897 0.000383499
       15235     3.23154     3.28896 0.000383492
       15236     3.24138     3.28896  0.00038348
       15237     3.23999     3.28896 0.000383468
       15238     3.23334     3.28895  0.00038346
       15239      3.2333     3.28895 0.000383452
       15240     3.24066     3.28895  0.00038344
       15241     3.24585     3.28894 0.000383425
       15242     3.24689     3.28894  0.00038341
       15243     3.24696     3.28894 0.000383395
       15244     3.24666     3.28894  0.00038338
       15245     3.24658     3.28893 0.000383365
       15246     3.24653     3.28893  0.00038335
       15247     3.24504     3.28893 0.000383335
       15248     3.24004     3.28892 0.000383324
       15249     3.22403     3.28892 0.000383322
       15250     3.20067     3.28891 0.000383341
       15251     3.21133     3.28891 0.000383349
       15252      3.2333     3.28891 0.000383341
       15253     3.23906      3.2889  0.00038333
       15254      3.2363      3.2889 0.000383321
       15255     3.22998     3.28889 0.000383315
       15256     3.22619     3.28889 0.000383312
       15257     3.23181     3.28889 0.000383305
       15258     3.23838     3.28888 0.000383294
       15259     3.23287     3.28888 0.000383287
       15260     3.21575     3.28888 0.000383292
       15261     3.20332     3.28887 0.000383307
       15262     3.20903     3.28886 0.000383318
       15263      3.2333     3.28886  0.00038331
       15264     3.25507     3.28886 0.000383291
       15265     3.26502     3.28886 0.000383269
       15266     3.26665     3.28886 0.000383247
       15267     3.25776     3.28885 0.000383227
       15268     3.24412     3.28885 0.000383214
       15269     3.23884     3.28885 0.000383202
       15270     3.24015     3.28884 0.000383191
       15271     3.24254     3.28884 0.000383178
       15272     3.26644     3.28884 0.000383155
       15273     3.28213     3.28884  0.00038313
       15274     3.25072     3.28884 0.000383113
       15275     3.26691     3.28884 0.000383091
       15276     3.25651     3.28883 0.000383072
       15277     3.23793     3.28883 0.000383061
       15278      3.2582     3.28883 0.000383041
       15279     3.27778     3.28883 0.000383017
       15280     3.29468     3.28883 0.000382992
       15281     3.31264     3.28883  0.00038297
       15282     3.30336     3.28883 0.000382946
       15283      3.2669     3.28883 0.000382924
       15284     3.25311     3.28883 0.000382906
       15285     3.24289     3.28882 0.000382893
       15286     3.22988     3.28882 0.000382887
       15287     3.27595     3.28882 0.000382863
       15288     3.31252     3.28882 0.000382841
       15289     3.29322     3.28882 0.000382816
       15290     3.27517     3.28882 0.000382792
       15291     3.28881     3.28882 0.000382767
       15292     3.31008     3.28882 0.000382745
       15293     3.31891     3.28882 0.000382725
       15294     3.31766     3.28882 0.000382704
       15295      3.3102     3.28883 0.000382682
       15296     3.29754     3.28883 0.000382657
       15297     3.27122     3.28883 0.000382634
       15298     3.24159     3.28882 0.000382621
       15299     3.27004     3.28882 0.000382598
       15300     3.30434     3.28882 0.000382575
       15301      3.3059     3.28882 0.000382551
       15302     3.28905     3.28882 0.000382526
       15303     3.27513     3.28882 0.000382502
       15304     3.25933     3.28882 0.000382482
       15305     3.25539     3.28882 0.000382464
       15306     3.27324     3.28882  0.00038244
       15307     3.28805     3.28882 0.000382415
       15308     3.28993     3.28882  0.00038239
       15309     3.28531     3.28882 0.000382365
       15310     3.27931     3.28882 0.000382341
       15311      3.2753     3.28882 0.000382317
       15312      3.2763     3.28881 0.000382293
       15313      3.2814     3.28881 0.000382268
       15314      3.2854     3.28881 0.000382243
       15315     3.28377     3.28881 0.000382218
       15316     3.27563     3.28881 0.000382194
       15317     3.26564     3.28881 0.000382172
       15318     3.25891     3.28881 0.000382152
       15319     3.25087     3.28881 0.000382135
       15320     3.24389      3.2888 0.000382122
       15321     3.26326      3.2888   0.0003821
       15322     3.29185      3.2888 0.000382075
       15323     3.30415      3.2888 0.000382052
       15324      3.3028      3.2888 0.000382028
       15325     3.28489      3.2888 0.000382003
       15326     3.24862      3.2888 0.000381987
       15327     3.22991      3.2888 0.000381982
       15328     3.24089     3.28879 0.000381969
       15329     3.24986     3.28879 0.000381953
       15330      3.2297     3.28879 0.000381948
       15331     3.21865     3.28878  0.00038195
       15332     3.25998     3.28878  0.00038193
       15333     3.28344     3.28878 0.000381905
       15334     3.28998     3.28878  0.00038188
       15335     3.28947     3.28878 0.000381855
       15336     3.28004     3.28878 0.000381831
       15337     3.25778     3.28878 0.000381811
       15338     3.24735     3.28878 0.000381796
       15339     3.25387     3.28877 0.000381778
       15340     3.22651     3.28877 0.000381774
       15341     3.18765     3.28876 0.000381806
       15342     3.20892     3.28876 0.000381817
       15343     3.26382     3.28876 0.000381796
       15344     3.28865     3.28876 0.000381771
       15345     3.27438     3.28876 0.000381747
       15346     3.24682     3.28875 0.000381732
       15347     3.25682     3.28875 0.000381713
       15348     3.27057     3.28875  0.00038169
       15349     3.26176     3.28875 0.000381669
       15350     3.25586     3.28875  0.00038165
       15351     3.27162     3.28874 0.000381627
       15352     3.25172     3.28874 0.000381609
       15353     3.20441     3.28874 0.000381624
       15354     3.25839     3.28873 0.000381604
       15355     3.28742     3.28873  0.00038158
       15356     3.27675     3.28873 0.000381556
       15357     3.22917     3.28873  0.00038155
       15358     3.22187     3.28873  0.00038155
       15359     3.19684     3.28872 0.000381572
       15360     3.20063     3.28871 0.000381591
       15361     3.26421     3.28871 0.000381569
       15362     3.29615     3.28871 0.000381545
       15363     3.30445     3.28871 0.000381521
       15364     3.30472     3.28871 0.000381498
       15365     3.29926     3.28872 0.000381474
       15366     3.28989     3.28872 0.000381449
       15367     3.27846     3.28871 0.000381425
       15368     3.26452     3.28871 0.000381403
       15369     3.24996     3.28871 0.000381386
       15370     3.24632     3.28871 0.000381372
       15371     3.25999     3.28871 0.000381351
       15372     3.27473     3.28871 0.000381328
       15373      3.2777      3.2887 0.000381304
       15374     3.27096      3.2887  0.00038128
       15375     3.25882      3.2887 0.000381261
       15376     3.23768      3.2887  0.00038125
       15377     3.20919     3.28869 0.000381261
       15378     3.19474     3.28869 0.000381285
       15379     3.21678     3.28868 0.000381289
       15380     3.25354     3.28868 0.000381271
       15381      3.2697     3.28868 0.000381248
       15382     3.27433     3.28868 0.000381224
       15383     3.28012     3.28868   0.0003812
       15384     3.28505     3.28868 0.000381175
       15385     3.28185     3.28868 0.000381151
       15386     3.26464     3.28867 0.000381129
       15387     3.24419     3.28867 0.000381115
       15388     3.25214     3.28867 0.000381098
       15389      3.2734     3.28867 0.000381074
       15390     3.28091     3.28867  0.00038105
       15391     3.28371     3.28867 0.000381025
       15392     3.28851     3.28867 0.000381001
       15393     3.27898     3.28867 0.000380976
       15394     3.25384     3.28866 0.000380958
       15395     3.24342     3.28866 0.000380945
       15396     3.24684     3.28866  0.00038093
       15397     3.24726     3.28866 0.000380915
       15398     3.25471     3.28865 0.000380896
       15399     3.26276     3.28865 0.000380875
       15400       3.259     3.28865 0.000380855
       15401     3.24601     3.28865 0.000380841
       15402     3.24032     3.28864 0.000380829
       15403     3.22987     3.28864 0.000380823
       15404     3.21457     3.28864 0.000380829
       15405     3.21309     3.28863 0.000380836
       15406     3.24383     3.28863 0.000380822
       15407     3.27497     3.28863 0.000380798
       15408     3.27304     3.28863 0.000380775
       15409     3.23975     3.28862 0.000380764
       15410     3.21802     3.28862 0.000380766
       15411     3.24867     3.28862 0.000380751
       15412     3.26432     3.28861 0.000380729
       15413     3.25637     3.28861  0.00038071
       15414     3.26859     3.28861 0.000380688
       15415     3.27585     3.28861 0.000380664
       15416     3.27081     3.28861 0.000380641
       15417     3.28306     3.28861 0.000380616
       15418     3.30772     3.28861 0.000380594
       15419     3.29952     3.28861  0.00038057
       15420     3.25471     3.28861 0.000380551
       15421     3.22642      3.2886 0.000380548
       15422     3.24879      3.2886 0.000380532
       15423     3.29279      3.2886 0.000380508
       15424     3.32465      3.2886  0.00038049
       15425     3.33336     3.28861 0.000380476
       15426       3.328     3.28861  0.00038046
       15427     3.31612     3.28861  0.00038044
       15428     3.30074     3.28861 0.000380416
       15429     3.28794     3.28861 0.000380391
       15430     3.28854     3.28861 0.000380367
       15431     3.29307     3.28861 0.000380342
       15432     3.29216     3.28861 0.000380318
       15433     3.29372     3.28861 0.000380293
       15434     3.29987     3.28861 0.000380269
       15435     3.30687     3.28862 0.000380246
       15436     3.31418     3.28862 0.000380225
       15437     3.32047     3.28862 0.000380206
       15438     3.32235     3.28862 0.000380188
       15439     3.31565     3.28862 0.000380167
       15440     3.30851     3.28862 0.000380145
       15441     3.31352     3.28863 0.000380124
       15442      3.3044     3.28863 0.000380101
       15443     3.28863     3.28863 0.000380076
       15444     3.29582     3.28863 0.000380052
       15445     3.31434     3.28863 0.000380031
       15446     3.33959     3.28863  0.00038002
       15447     3.36715     3.28864  0.00038003
       15448     3.38668     3.28864 0.000380058
       15449     3.39916     3.28865 0.000380101
       15450     3.40747     3.28866 0.000380154
       15451     3.41184     3.28867 0.000380213
       15452     3.41028     3.28867  0.00038027
       15453     3.39974     3.28868 0.000380313
       15454     3.37781     3.28869 0.000380332
       15455     3.34271     3.28869 0.000380324
       15456     3.31149     3.28869 0.000380302
       15457     3.31849     3.28869 0.000380282
       15458     3.33845      3.2887 0.000380271
       15459     3.35585      3.2887 0.000380272
       15460     3.36983     3.28871 0.000380283
       15461       3.383     3.28871 0.000380307
       15462     3.37324     3.28872 0.000380322
       15463     3.33726     3.28872  0.00038031
       15464     3.33998     3.28873   0.0003803
       15465     3.36712     3.28873  0.00038031
       15466     3.37207     3.28874 0.000380323
       15467     3.35956     3.28874 0.000380326
       15468     3.33722     3.28874 0.000380314
       15469     3.31671     3.28875 0.000380294
       15470     3.30485     3.28875 0.000380271
       15471      3.2941     3.28875 0.000380247
       15472     3.29021     3.28875 0.000380222
       15473     3.30702     3.28875 0.000380199
       15474     3.32585     3.28875 0.000380182
       15475     3.33224     3.28875 0.000380168
       15476     3.33084     3.28876 0.000380153
       15477      3.3283     3.28876 0.000380137
       15478      3.3267     3.28876 0.000380121
       15479     3.31746     3.28876 0.000380101
       15480     3.27229     3.28876 0.000380077
       15481     3.24794     3.28876 0.000380062
       15482     3.27483     3.28876 0.000380039
       15483     3.23917     3.28875 0.000380028
       15484     3.20021     3.28875 0.000380046
       15485     3.27462     3.28875 0.000380023
       15486     3.30339     3.28875 0.000379999
       15487     3.30733     3.28875 0.000379977
       15488     3.30692     3.28875 0.000379954
       15489     3.30551     3.28875 0.000379931
       15490     3.30035     3.28875 0.000379907
       15491      3.2905     3.28875 0.000379883
       15492     3.28059     3.28875 0.000379858
       15493     3.26658     3.28875 0.000379837
       15494     3.26873     3.28875 0.000379814
       15495     3.29509     3.28875  0.00037979
       15496     3.30348     3.28875 0.000379767
       15497     3.28461     3.28875 0.000379742
       15498     3.25053     3.28875 0.000379726
       15499     3.23911     3.28875 0.000379715
       15500     3.27008     3.28874 0.000379692
       15501     3.29483     3.28874 0.000379668
       15502     3.29585     3.28875 0.000379644
       15503     3.27428     3.28874  0.00037962
       15504     3.24901     3.28874 0.000379604
       15505     3.25771     3.28874 0.000379585
       15506     3.26652     3.28874 0.000379563
       15507     3.28316     3.28874 0.000379539
       15508     3.29961     3.28874 0.000379515
       15509     3.30398     3.28874 0.000379492
       15510     3.29494     3.28874 0.000379468
       15511     3.26823     3.28874 0.000379446
       15512     3.24297     3.28874 0.000379433
       15513     3.25912     3.28873 0.000379413
       15514      3.2669     3.28873 0.000379391
       15515     3.25947     3.28873 0.000379371
       15516     3.27294     3.28873 0.000379348
       15517     3.29249     3.28873 0.000379324
       15518     3.30895     3.28873 0.000379302
       15519     3.31512     3.28873 0.000379281
       15520     3.30596     3.28873 0.000379258
       15521     3.28408     3.28873 0.000379234
       15522     3.26664     3.28873 0.000379212
       15523     3.27229     3.28873 0.000379189
       15524     3.26961     3.28873 0.000379167
       15525     3.24115     3.28873 0.000379155
       15526     3.25001     3.28872 0.000379139
       15527     3.28744     3.28872 0.000379114
       15528     3.30625     3.28873 0.000379092
       15529     3.31116     3.28873  0.00037907
       15530     3.31351     3.28873 0.000379049
       15531     3.31752     3.28873 0.000379029
       15532     3.32075     3.28873  0.00037901
       15533     3.32024     3.28873 0.000378991
       15534     3.31235     3.28874  0.00037897
       15535     3.29098     3.28874 0.000378945
       15536     3.26345     3.28873 0.000378925
       15537     3.24587     3.28873  0.00037891
       15538     3.24609     3.28873 0.000378896
       15539     3.27838     3.28873 0.000378872
       15540     3.26644     3.28873  0.00037885
       15541     3.25126     3.28872 0.000378834
       15542     3.28314     3.28872 0.000378809
       15543     3.29525     3.28872 0.000378785
       15544     3.29426     3.28872 0.000378761
       15545     3.28692     3.28872 0.000378737
       15546     3.27206     3.28872 0.000378714
       15547     3.25328     3.28872 0.000378696
       15548     3.24423     3.28872 0.000378683
       15549     3.25031     3.28872 0.000378667
       15550     3.25539     3.28871 0.000378648
       15551     3.24507     3.28871 0.000378634
       15552     3.21923     3.28871 0.000378636
       15553     3.19656      3.2887 0.000378658
       15554     3.20425      3.2887 0.000378673
       15555     3.22917     3.28869 0.000378668
       15556     3.24568     3.28869 0.000378654
       15557      3.2502     3.28869 0.000378637
       15558     3.24418     3.28868 0.000378624
       15559     3.22972     3.28868 0.000378618
       15560     3.22064     3.28868 0.000378619
       15561     3.22688     3.28867 0.000378616
       15562     3.23567     3.28867 0.000378607
       15563     3.24362     3.28866 0.000378594
       15564     3.25343     3.28866 0.000378576
       15565      3.2551     3.28866 0.000378558
       15566     3.25104     3.28866 0.000378541
       15567     3.25591     3.28866 0.000378523
       15568     3.26057     3.28865 0.000378503
       15569     3.25033     3.28865 0.000378486
       15570     3.24874     3.28865 0.000378471
       15571      3.2689     3.28865 0.000378449
