#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       13746     2.21059     2.19188 0.000269814
       13747     2.21438     2.19188 0.000269799
       13748     2.20775     2.19188 0.000269782
       13749     2.19559     2.19188 0.000269762
       13750     2.19145     2.19188 0.000269743
       13751     2.20391     2.19188 0.000269724
       13752     2.21685     2.19188 0.000269711
       13753     2.21912     2.19189 0.000269699
       13754     2.20978     2.19189 0.000269682
       13755     2.19414     2.19189 0.000269663
       13756     2.17491     2.19189 0.000269646
       13757     2.14181     2.19188 0.000269651
       13758     2.12598     2.19188 0.000269674
       13759     2.15447     2.19188 0.000269668
       13760     2.18093     2.19187 0.000269649
       13761      2.1919     2.19187  0.00026963
       13762     2.19359     2.19187  0.00026961
       13763     2.19071     2.19187 0.000269591
       13764     2.18648     2.19187 0.000269571
       13765     2.18268     2.19187 0.000269553
       13766     2.17921     2.19187 0.000269535
       13767     2.17256     2.19187 0.000269519
       13768     2.15538     2.19187 0.000269512
       13769     2.13424     2.19186 0.000269525
       13770     2.14183     2.19186  0.00026953
       13771     2.16579     2.19186 0.000269517
       13772     2.17502     2.19186   0.0002695
       13773     2.17574     2.19186 0.000269483
       13774     2.17986     2.19186 0.000269465
       13775     2.18697     2.19185 0.000269446
       13776     2.19002     2.19185 0.000269426
       13777     2.18132     2.19185 0.000269408
       13778     2.14112     2.19185 0.000269413
       13779     2.12213     2.19185 0.000269441
       13780     2.13731     2.19184 0.000269451
       13781     2.14471     2.19184 0.000269453
       13782     2.18281     2.19184 0.000269434
       13783      2.2003     2.19184 0.000269415
       13784     2.20002     2.19184 0.000269396
       13785     2.19668     2.19184 0.000269377
       13786      2.1845     2.19184 0.000269358
       13787      2.1536     2.19184 0.000269353
       13788     2.14958     2.19183 0.000269351
       13789     2.17853     2.19183 0.000269333
       13790     2.18095     2.19183 0.000269315
       13791     2.18188     2.19183 0.000269296
       13792     2.19173     2.19183 0.000269276
       13793     2.19679     2.19183 0.000269257
       13794     2.19831     2.19183 0.000269238
       13795     2.19913     2.19183 0.000269219
       13796     2.20061     2.19183   0.0002692
       13797     2.20122     2.19183 0.000269182
       13798     2.19754     2.19183 0.000269162
       13799     2.19272     2.19183 0.000269143
       13800     2.19671     2.19183 0.000269124
       13801     2.21342     2.19184 0.000269109
       13802     2.22945     2.19184 0.000269103
       13803     2.23189     2.19184 0.000269099
       13804     2.21621     2.19184 0.000269085
       13805     2.19488     2.19184 0.000269066
       13806      2.1887     2.19184 0.000269047
       13807     2.18969     2.19184 0.000269027
       13808     2.19566     2.19184 0.000269008
       13809      2.2044     2.19184  0.00026899
       13810     2.21257     2.19184 0.000268975
       13811     2.21001     2.19185 0.000268958
       13812     2.19629     2.19185 0.000268939
       13813     2.20188     2.19185 0.000268921
       13814     2.22194     2.19185  0.00026891
       13815     2.22895     2.19185 0.000268904
       13816     2.22455     2.19185 0.000268895
       13817     2.20999     2.19186 0.000268879
       13818     2.18031     2.19185  0.00026886
       13819     2.15663     2.19185 0.000268853
       13820     2.16152     2.19185 0.000268843
       13821     2.18019     2.19185 0.000268824
       13822     2.19348     2.19185 0.000268805
       13823     2.19437     2.19185 0.000268786
       13824     2.18815     2.19185 0.000268766
       13825     2.18328     2.19185 0.000268748
       13826     2.18347     2.19185 0.000268729
       13827     2.18393     2.19185  0.00026871
       13828     2.17813     2.19185 0.000268692
       13829      2.1751     2.19185 0.000268676
       13830     2.18397     2.19184 0.000268657
       13831     2.19401     2.19185 0.000268638
       13832     2.19715     2.19185 0.000268618
       13833     2.19051     2.19185 0.000268599
       13834     2.17181     2.19184 0.000268583
       13835     2.15472     2.19184 0.000268577
       13836     2.17299     2.19184 0.000268562
       13837     2.19843     2.19184 0.000268543
       13838     2.20502     2.19184 0.000268525
       13839     2.19349     2.19184 0.000268505
       13840     2.18728     2.19184 0.000268486
       13841     2.19289     2.19184 0.000268467
       13842       2.196     2.19184 0.000268448
       13843     2.19667     2.19184 0.000268428
       13844     2.19239     2.19184 0.000268409
       13845     2.17169     2.19184 0.000268394
       13846     2.15388     2.19184 0.000268388
       13847     2.18792     2.19184 0.000268369
       13848     2.20537     2.19184 0.000268351
       13849     2.20759     2.19184 0.000268334
       13850      2.2082     2.19184 0.000268318
       13851     2.20921     2.19184 0.000268301
       13852     2.20914     2.19184 0.000268285
       13853     2.20642     2.19184 0.000268267
       13854     2.20061     2.19184 0.000268249
       13855     2.19347     2.19184  0.00026823
       13856     2.19199     2.19184  0.00026821
       13857      2.1984     2.19185 0.000268191
       13858     2.20034     2.19185 0.000268173
       13859     2.19268     2.19185 0.000268153
       13860     2.19215     2.19185 0.000268134
       13861     2.19677     2.19185 0.000268115
       13862     2.19608     2.19185 0.000268096
       13863     2.20025     2.19185 0.000268077
       13864     2.20765     2.19185  0.00026806
       13865     2.21309     2.19185 0.000268045
       13866     2.21745     2.19185 0.000268032
       13867     2.21746     2.19185 0.000268019
       13868     2.20676     2.19185 0.000268002
       13869     2.18809     2.19185 0.000267983
       13870     2.18246     2.19185 0.000267964
       13871     2.19796     2.19185 0.000267945
       13872     2.21129     2.19186  0.00026793
       13873     2.21567     2.19186 0.000267916
       13874     2.21612     2.19186 0.000267902
       13875     2.21276     2.19186 0.000267887
       13876     2.20475     2.19186  0.00026787
       13877     2.19488     2.19186  0.00026785
       13878     2.17874     2.19186 0.000267833
       13879     2.16332     2.19186 0.000267821
       13880     2.18462     2.19186 0.000267802
       13881      2.1964     2.19186 0.000267783
       13882     2.19111     2.19186 0.000267764
       13883     2.18064     2.19186 0.000267746
       13884     2.17138     2.19186 0.000267731
       13885     2.16647     2.19185 0.000267718
       13886     2.16342     2.19185 0.000267706
       13887     2.15665     2.19185 0.000267699
       13888     2.13881     2.19185 0.000267707
       13889      2.1197     2.19184 0.000267738
       13890     2.12978     2.19184 0.000267756
       13891      2.1436     2.19183 0.000267759
       13892      2.1469     2.19183  0.00026776
       13893     2.14689     2.19183  0.00026776
       13894     2.14726     2.19182  0.00026776
       13895     2.14551     2.19182 0.000267761
       13896     2.14412     2.19182 0.000267764
       13897     2.15116     2.19181 0.000267761
       13898     2.15963     2.19181 0.000267752
       13899     2.16186     2.19181 0.000267741
       13900     2.15799     2.19181 0.000267733
       13901     2.15098      2.1918  0.00026773
       13902     2.14777      2.1918 0.000267729
       13903     2.15559      2.1918 0.000267722
       13904     2.16881      2.1918 0.000267708
       13905     2.17704      2.1918 0.000267691
       13906     2.17915     2.19179 0.000267673
       13907     2.17787     2.19179 0.000267656
       13908      2.1747     2.19179  0.00026764
       13909     2.16858     2.19179 0.000267626
       13910     2.15973     2.19179 0.000267616
       13911     2.15571     2.19179  0.00026761
       13912     2.16088     2.19178   0.0002676
       13913     2.16931     2.19178 0.000267585
       13914     2.17823     2.19178 0.000267568
       13915     2.18617     2.19178 0.000267549
       13916     2.19007     2.19178  0.00026753
       13917     2.18601     2.19178 0.000267511
       13918     2.17066     2.19178 0.000267496
       13919     2.16022     2.19178 0.000267486
       13920     2.16658     2.19177 0.000267473
       13921     2.17279     2.19177 0.000267457
       13922     2.16846     2.19177 0.000267443
       13923     2.15622     2.19177 0.000267436
       13924     2.16009     2.19177 0.000267427
       13925      2.1759     2.19177  0.00026741
       13926     2.18638     2.19176 0.000267391
       13927     2.18978     2.19176 0.000267372
       13928     2.19206     2.19176 0.000267353
       13929     2.19628     2.19176 0.000267334
       13930     2.19778     2.19177 0.000267315
       13931     2.18865     2.19177 0.000267296
       13932     2.17298     2.19176  0.00026728
       13933     2.16781     2.19176 0.000267266
       13934     2.18841     2.19176 0.000267247
       13935     2.20499     2.19176  0.00026723
       13936     2.18704     2.19176 0.000267211
       13937     2.17772     2.19176 0.000267194
       13938     2.19473     2.19176 0.000267175
       13939     2.20862     2.19176 0.000267158
       13940     2.21343     2.19176 0.000267144
       13941     2.21421     2.19177 0.000267129
       13942     2.21393     2.19177 0.000267115
       13943     2.21125     2.19177 0.000267099
       13944     2.20566     2.19177 0.000267082
       13945     2.19559     2.19177 0.000267063
       13946     2.18205     2.19177 0.000267045
       13947     2.18266     2.19177 0.000267026
       13948     2.19468     2.19177 0.000267007
       13949     2.19663     2.19177 0.000266988
       13950     2.18765     2.19177 0.000266969
       13951       2.171     2.19177 0.000266954
       13952     2.14735     2.19176 0.000266954
       13953     2.15642     2.19176 0.000266947
       13954     2.18173     2.19176 0.000266929
       13955     2.19521     2.19176  0.00026691
       13956     2.20107     2.19176 0.000266892
       13957     2.20324     2.19176 0.000266874
       13958     2.20058     2.19176 0.000266855
       13959     2.19058     2.19176 0.000266836
       13960     2.17665     2.19176 0.000266819
       13961     2.16196     2.19176 0.000266809
       13962     2.16816     2.19176 0.000266795
       13963       2.193     2.19176 0.000266776
       13964     2.20021     2.19176 0.000266758
       13965     2.18599     2.19176 0.000266739
       13966     2.18027     2.19176 0.000266721
       13967     2.16682     2.19176 0.000266708
       13968     2.13694     2.19175 0.000266718
       13969     2.12963     2.19175 0.000266736
       13970     2.17255     2.19175  0.00026672
       13971     2.20558     2.19175 0.000266703
       13972     2.21314     2.19175 0.000266688
       13973     2.21088     2.19175 0.000266673
       13974     2.20704     2.19175 0.000266656
       13975     2.19741     2.19175 0.000266637
       13976     2.17348     2.19175 0.000266621
       13977     2.14118     2.19175 0.000266627
       13978     2.13562     2.19174 0.000266638
       13979      2.1722     2.19174 0.000266622
       13980     2.19476     2.19174 0.000266603
       13981     2.19419     2.19174 0.000266584
       13982     2.18813     2.19174 0.000266565
       13983     2.17996     2.19174 0.000266548
       13984     2.18231     2.19174 0.000266529
       13985      2.1914     2.19174  0.00026651
       13986     2.19524     2.19174 0.000266491
       13987     2.19051     2.19174 0.000266472
       13988     2.17714     2.19174 0.000266455
       13989     2.15986     2.19174 0.000266446
       13990     2.14736     2.19173 0.000266446
       13991     2.14803     2.19173 0.000266445
       13992     2.16303     2.19173 0.000266434
       13993     2.17284     2.19173 0.000266418
       13994     2.17614     2.19173 0.000266402
       13995     2.17692     2.19173 0.000266385
       13996     2.17383     2.19172 0.000266369
       13997     2.16789     2.19172 0.000266355
       13998     2.16117     2.19172 0.000266345
       13999     2.15662     2.19172 0.000266338
       14000     2.15649     2.19172 0.000266331
       14001     2.15884     2.19171 0.000266322
       14002     2.16081     2.19171 0.000266312
       14003     2.16125     2.19171 0.000266302
       14004      2.1577     2.19171 0.000266294
       14005     2.14393      2.1917 0.000266297
       14006     2.11086      2.1917 0.000266341
       14007     2.08304     2.19169 0.000266434
       14008     2.11003     2.19168 0.000266479
       14009     2.13877     2.19168 0.000266487
       14010     2.14587     2.19168 0.000266488
       14011     2.14751     2.19167 0.000266488
       14012     2.14818     2.19167 0.000266487
       14013     2.15303     2.19167 0.000266482
       14014     2.15876     2.19166 0.000266473
       14015     2.15463     2.19166 0.000266467
       14016     2.14495     2.19166 0.000266469
       14017     2.15149     2.19166 0.000266466
       14018     2.16211     2.19165 0.000266455
       14019     2.16419     2.19165 0.000266443
       14020      2.1626     2.19165 0.000266432
       14021     2.16104     2.19165 0.000266422
       14022     2.15957     2.19165 0.000266413
       14023     2.16201     2.19164 0.000266402
       14024     2.16828     2.19164 0.000266388
       14025     2.16656     2.19164 0.000266375
       14026     2.15539     2.19164 0.000266369
       14027      2.1521     2.19163 0.000266365
       14028     2.16876     2.19163 0.000266351
       14029     2.19429     2.19163 0.000266332
       14030      2.2072     2.19163 0.000266315
       14031     2.20127     2.19163 0.000266297
       14032      2.1918     2.19163 0.000266278
       14033     2.19177     2.19163 0.000266259
       14034     2.19895     2.19164 0.000266241
       14035     2.20807     2.19164 0.000266224
       14036     2.22023     2.19164 0.000266213
       14037     2.22428     2.19164 0.000266204
       14038     2.21102     2.19164 0.000266189
       14039     2.21429     2.19164 0.000266175
       14040      2.2202     2.19165 0.000266164
       14041     2.19832     2.19165 0.000266145
       14042     2.14279     2.19164 0.000266149
       14043     2.16624     2.19164 0.000266136
       14044     2.19841     2.19164 0.000266118
       14045     2.20111     2.19164   0.0002661
       14046     2.19766     2.19164 0.000266081
       14047     2.20983     2.19164 0.000266065
       14048     2.21998     2.19165 0.000266054
       14049     2.21314     2.19165 0.000266039
       14050     2.20983     2.19165 0.000266024
       14051     2.21362     2.19165 0.000266009
       14052     2.20352     2.19165 0.000265992
       14053     2.16026     2.19165 0.000265982
       14054     2.15447     2.19165 0.000265976
       14055      2.1804     2.19165 0.000265959
       14056     2.17936     2.19164 0.000265941
       14057     2.17371     2.19164 0.000265925
       14058     2.17206     2.19164  0.00026591
       14059     2.17231     2.19164 0.000265895
       14060     2.17135     2.19164  0.00026588
       14061     2.16973     2.19164 0.000265865
       14062     2.16734     2.19164 0.000265852
       14063     2.16347     2.19163 0.000265841
       14064     2.16038     2.19163 0.000265831
       14065     2.16104     2.19163 0.000265821
       14066     2.16447     2.19163 0.000265809
       14067     2.16732     2.19163 0.000265796
       14068     2.16688     2.19162 0.000265783
       14069     2.16279     2.19162 0.000265772
       14070     2.16031     2.19162 0.000265762
       14071     2.16417     2.19162 0.000265751
       14072      2.1721     2.19162 0.000265735
       14073     2.18296     2.19162 0.000265717
       14074      2.1942     2.19162 0.000265698
       14075     2.19831     2.19162  0.00026568
       14076     2.18473     2.19162 0.000265661
       14077     2.16364     2.19161  0.00026565
       14078     2.18064     2.19161 0.000265632
       14079      2.2087     2.19161 0.000265616
       14080     2.21673     2.19162 0.000265603
       14081     2.20659     2.19162 0.000265587
       14082     2.17599     2.19162  0.00026557
       14083     2.14503     2.19161 0.000265572
       14084     2.15623     2.19161 0.000265565
       14085     2.19173     2.19161 0.000265546
       14086     2.19603     2.19161 0.000265527
       14087     2.19796     2.19161 0.000265509
       14088       2.215     2.19161 0.000265495
       14089     2.21895     2.19161 0.000265483
       14090      2.2043     2.19162 0.000265466
       14091     2.18419     2.19161 0.000265448
       14092     2.15786     2.19161  0.00026544
       14093     2.16597     2.19161 0.000265427
       14094     2.18994     2.19161 0.000265408
       14095     2.18713     2.19161  0.00026539
       14096     2.18705     2.19161 0.000265371
       14097     2.20105     2.19161 0.000265353
       14098     2.20938     2.19161 0.000265337
       14099      2.2115     2.19161 0.000265322
       14100     2.21245     2.19161 0.000265308
       14101     2.21179     2.19162 0.000265293
       14102     2.20683     2.19162 0.000265276
       14103     2.19767     2.19162 0.000265257
       14104     2.19137     2.19162 0.000265239
       14105     2.18906     2.19162  0.00026522
       14106     2.17374     2.19162 0.000265204
       14107     2.17676     2.19162 0.000265187
       14108     2.20734     2.19162 0.000265171
       14109     2.21661     2.19162 0.000265158
       14110     2.21472     2.19162 0.000265144
       14111     2.21355     2.19162  0.00026513
       14112     2.21566     2.19162 0.000265117
       14113     2.20934     2.19162 0.000265101
       14114     2.16726     2.19162 0.000265088
       14115     2.12888     2.19162 0.000265106
       14116     2.15216     2.19162 0.000265102
       14117     2.16951     2.19161 0.000265088
       14118     2.17184     2.19161 0.000265073
       14119     2.20301     2.19161 0.000265056
       14120     2.20661     2.19161 0.000265039
       14121     2.19002     2.19161  0.00026502
       14122     2.17273     2.19161 0.000265005
       14123      2.1629     2.19161 0.000264994
       14124     2.16527     2.19161 0.000264982
       14125     2.18015     2.19161 0.000264964
       14126     2.20094     2.19161 0.000264946
       14127     2.20913     2.19161  0.00026493
       14128     2.20732     2.19161 0.000264914
       14129     2.20199     2.19161 0.000264896
       14130     2.19348     2.19161 0.000264877
       14131     2.16582     2.19161 0.000264865
       14132     2.13628     2.19161 0.000264875
       14133     2.16717      2.1916 0.000264862
       14134     2.19641      2.1916 0.000264844
       14135     2.20964     2.19161 0.000264828
       14136     2.21346     2.19161 0.000264814
       14137     2.21569     2.19161   0.0002648
       14138     2.21789     2.19161 0.000264788
       14139     2.21528     2.19161 0.000264775
       14140     2.20406     2.19161 0.000264757
       14141     2.18956     2.19161 0.000264739
       14142     2.18006     2.19161 0.000264721
       14143      2.1714     2.19161 0.000264706
       14144     2.17468     2.19161  0.00026469
       14145     2.20637     2.19161 0.000264674
       14146     2.23915     2.19161 0.000264676
       14147     2.24855     2.19162 0.000264688
       14148      2.2365     2.19162 0.000264689
       14149     2.20585     2.19162 0.000264672
       14150     2.19258     2.19162 0.000264653
       14151     2.20167     2.19162 0.000264635
       14152     2.22023     2.19163 0.000264624
       14153     2.23156     2.19163 0.000264621
       14154     2.23026     2.19163 0.000264616
       14155      2.2169     2.19163 0.000264603
       14156     2.20634     2.19163 0.000264587
       14157     2.21353     2.19164 0.000264573
       14158     2.20495     2.19164 0.000264556
       14159     2.19361     2.19164 0.000264537
       14160     2.19025     2.19164 0.000264518
       14161     2.15991     2.19163 0.000264509
       14162     2.20161     2.19163 0.000264491
       14163     2.23342     2.19164 0.000264489
       14164     2.23238     2.19164 0.000264486
       14165      2.2207     2.19164 0.000264475
       14166     2.20942     2.19164  0.00026446
       14167      2.2028     2.19164 0.000264442
       14168     2.20654     2.19165 0.000264426
       14169     2.21154     2.19165 0.000264411
       14170     2.18777     2.19165 0.000264392
       14171     2.16717     2.19165 0.000264379
       14172     2.18134     2.19164 0.000264362
       14173     2.18336     2.19164 0.000264344
       14174     2.17777     2.19164 0.000264327
       14175     2.18548     2.19164 0.000264308
       14176     2.19788     2.19164  0.00026429
       14177     2.18515     2.19164 0.000264272
       14178     2.16508     2.19164  0.00026426
       14179     2.17293     2.19164 0.000264245
       14180     2.15868     2.19164 0.000264236
       14181      2.1504     2.19163 0.000264233
       14182     2.16689     2.19163 0.000264221
       14183     2.17939     2.19163 0.000264203
       14184     2.18206     2.19163 0.000264186
       14185     2.16498     2.19163 0.000264174
       14186     2.12567     2.19162 0.000264196
       14187     2.12669     2.19162 0.000264217
       14188     2.15764     2.19162 0.000264209
       14189     2.16731     2.19162 0.000264196
       14190      2.1639     2.19161 0.000264185
       14191     2.15944     2.19161 0.000264176
       14192     2.15811     2.19161 0.000264168
       14193     2.16152     2.19161 0.000264158
       14194     2.15957      2.1916 0.000264149
       14195      2.1062      2.1916 0.000264199
       14196     2.09969     2.19159 0.000264259
       14197     2.14339     2.19159 0.000264263
       14198     2.14224     2.19159 0.000264267
       14199     2.13494     2.19158 0.000264278
       14200     2.15436     2.19158 0.000264273
       14201     2.17548     2.19158 0.000264256
       14202     2.18308     2.19158 0.000264239
       14203     2.18076     2.19158 0.000264221
       14204     2.17026     2.19157 0.000264207
       14205     2.15272     2.19157 0.000264202
       14206     2.12801     2.19157 0.000264222
       14207     2.09182     2.19156 0.000264296
       14208     2.11291     2.19155 0.000264336
       14209     2.15859     2.19155 0.000264327
       14210     2.17514     2.19155 0.000264311
       14211     2.17695     2.19155 0.000264294
       14212     2.17373     2.19155 0.000264279
       14213     2.17147     2.19155 0.000264264
       14214     2.17054     2.19155  0.00026425
       14215     2.16238     2.19154 0.000264239
       14216     2.16197     2.19154 0.000264229
       14217     2.18081     2.19154 0.000264211
       14218     2.19096     2.19154 0.000264192
       14219     2.18637     2.19154 0.000264174
       14220     2.17565     2.19154 0.000264158
       14221     2.16993     2.19154 0.000264144
       14222     2.16064     2.19154 0.000264134
       14223     2.14824     2.19153 0.000264133
       14224     2.14146     2.19153 0.000264138
       14225     2.13778     2.19153 0.000264146
       14226     2.16385     2.19152 0.000264135
       14227     2.18454     2.19152 0.000264117
       14228     2.18793     2.19152 0.000264098
       14229     2.18554     2.19152  0.00026408
       14230     2.18523     2.19152 0.000264062
       14231     2.18821     2.19152 0.000264044
       14232     2.19216     2.19152 0.000264025
       14233     2.19539     2.19152 0.000264007
       14234     2.19775     2.19152 0.000263988
       14235     2.19915     2.19152  0.00026397
       14236     2.19838     2.19152 0.000263952
       14237     2.19074     2.19152 0.000263934
       14238     2.16654     2.19152 0.000263921
       14239      2.1531     2.19152 0.000263916
       14240     2.17751     2.19152   0.0002639
       14241     2.18994     2.19152 0.000263881
       14242     2.18981     2.19152 0.000263863
       14243     2.19169     2.19152 0.000263844
       14244     2.19639     2.19152 0.000263826
       14245     2.19911     2.19152 0.000263808
       14246       2.201     2.19152  0.00026379
       14247     2.20566     2.19152 0.000263773
       14248     2.21325     2.19152 0.000263759
       14249     2.22024     2.19152 0.000263749
       14250     2.22193     2.19153 0.000263739
       14251     2.21346     2.19153 0.000263725
       14252     2.19269     2.19153 0.000263706
       14253     2.18266     2.19153 0.000263688
       14254      2.2081     2.19153 0.000263672
       14255     2.22149     2.19153 0.000263662
       14256     2.21263     2.19153 0.000263648
       14257     2.18014     2.19153 0.000263631
       14258     2.13221     2.19153 0.000263645
       14259     2.17892     2.19153 0.000263628
       14260     2.19301     2.19153  0.00026361
       14261     2.20229     2.19153 0.000263592
       14262     2.21168     2.19153 0.000263578
       14263     2.20663     2.19153 0.000263561
       14264     2.19974     2.19153 0.000263543
       14265     2.18884     2.19153 0.000263525
       14266     2.18085     2.19153 0.000263507
       14267     2.19725     2.19153 0.000263489
       14268     2.21093     2.19153 0.000263474
       14269     2.20316     2.19153 0.000263457
       14270     2.19623     2.19153 0.000263439
       14271     2.19715     2.19153 0.000263421
       14272     2.20145     2.19153 0.000263403
       14273      2.1935     2.19153 0.000263385
       14274     2.16122     2.19153 0.000263375
       14275     2.16003     2.19153 0.000263366
       14276     2.13611     2.19153 0.000263376
       14277     2.16274     2.19152 0.000263365
       14278     2.19635     2.19152 0.000263347
       14279       2.212     2.19152 0.000263332
       14280     2.21612     2.19153  0.00026332
       14281     2.21037     2.19153 0.000263304
       14282     2.19822     2.19153 0.000263286
       14283     2.19392     2.19153 0.000263268
       14284      2.2056     2.19153 0.000263251
       14285     2.20294     2.19153 0.000263234
       14286     2.18361     2.19153 0.000263216
       14287     2.17909     2.19153 0.000263199
       14288     2.20317     2.19153 0.000263182
       14289     2.22139     2.19153 0.000263172
       14290     2.22234     2.19153 0.000263163
       14291     2.22076     2.19154 0.000263152
       14292     2.22046     2.19154 0.000263141
       14293     2.22002     2.19154 0.000263131
       14294     2.21745     2.19154 0.000263118
       14295     2.21251     2.19154 0.000263104
       14296     2.20648     2.19154 0.000263088
       14297     2.19887     2.19154  0.00026307
       14298     2.18783     2.19154 0.000263052
       14299     2.18154     2.19154 0.000263034
       14300     2.19142     2.19154 0.000263016
       14301     2.20653     2.19154 0.000262999
       14302     2.21507     2.19155 0.000262986
       14303     2.20152     2.19155 0.000262969
       14304     2.17161     2.19155 0.000262954
       14305     2.20713     2.19155 0.000262938
       14306     2.22566     2.19155  0.00026293
       14307     2.21392     2.19155 0.000262917
       14308     2.19854     2.19155 0.000262899
       14309     2.20635     2.19155 0.000262882
       14310      2.2162     2.19155  0.00026287
       14311     2.21181     2.19156 0.000262855
       14312     2.20426     2.19156 0.000262838
       14313     2.20479     2.19156 0.000262821
       14314     2.20807     2.19156 0.000262806
       14315     2.20901     2.19156  0.00026279
       14316     2.20955     2.19156 0.000262775
       14317     2.18912     2.19156 0.000262756
       14318     2.13339     2.19156 0.000262769
       14319     2.12035     2.19155 0.000262798
       14320     2.16247     2.19155 0.000262788
       14321     2.19091     2.19155 0.000262769
       14322     2.19639     2.19155 0.000262751
       14323     2.20164     2.19155 0.000262734
       14324     2.20886     2.19155 0.000262718
       14325     2.21106     2.19155 0.000262703
       14326      2.2081     2.19155 0.000262688
       14327     2.20336     2.19156 0.000262671
       14328     2.19797     2.19156 0.000262653
       14329     2.18843     2.19156 0.000262634
       14330     2.17745     2.19155 0.000262618
       14331     2.16996     2.19155 0.000262604
       14332     2.17383     2.19155 0.000262588
       14333     2.18548     2.19155 0.000262571
       14334     2.19231     2.19155 0.000262552
       14335     2.19877     2.19155 0.000262534
       14336     2.20568     2.19155 0.000262518
       14337     2.21021     2.19155 0.000262503
       14338     2.21187     2.19156 0.000262488
       14339     2.21324     2.19156 0.000262474
       14340     2.21706     2.19156 0.000262462
       14341     2.22373     2.19156 0.000262453
       14342     2.23072     2.19156 0.000262449
       14343     2.23051     2.19157 0.000262445
       14344     2.21701     2.19157 0.000262433
       14345     2.19126     2.19157 0.000262414
       14346     2.16897     2.19157 0.000262401
       14347     2.17502     2.19157 0.000262385
       14348     2.19039     2.19157 0.000262367
       14349     2.19929     2.19157 0.000262349
       14350     2.20901     2.19157 0.000262334
       14351     2.21715     2.19157 0.000262321
       14352     2.21494     2.19157 0.000262308
       14353     2.20521     2.19157 0.000262292
       14354     2.19622     2.19157 0.000262274
       14355     2.19148     2.19157 0.000262255
       14356     2.16651     2.19157 0.000262243
       14357     2.17368     2.19157 0.000262228
       14358     2.18793     2.19157 0.000262209
       14359     2.19597     2.19157 0.000262191
       14360     2.19669     2.19157 0.000262173
       14361     2.18661     2.19157 0.000262155
       14362     2.18849     2.19157 0.000262137
       14363     2.18919     2.19157 0.000262119
       14364     2.16963     2.19157 0.000262105
       14365     2.15562     2.19156 0.000262099
       14366     2.17458     2.19156 0.000262083
       14367     2.19649     2.19156 0.000262065
       14368     2.20453     2.19156 0.000262049
       14369     2.20324     2.19157 0.000262032
       14370     2.19908     2.19157 0.000262014
       14371     2.19846     2.19157 0.000261996
       14372     2.20401     2.19157 0.000261979
       14373     2.20823     2.19157 0.000261964
       14374     2.19896     2.19157 0.000261946
       14375     2.18162     2.19157 0.000261929
       14376     2.18397     2.19157 0.000261911
       14377     2.20822     2.19157 0.000261895
       14378     2.22727     2.19157 0.000261889
       14379     2.23287     2.19157 0.000261886
       14380     2.23564     2.19158 0.000261886
       14381     2.23585     2.19158 0.000261886
       14382     2.23088     2.19158 0.000261882
       14383     2.22978     2.19159 0.000261877
       14384     2.22401     2.19159 0.000261869
       14385     2.19103     2.19159  0.00026185
       14386     2.16198     2.19159  0.00026184
       14387     2.16324     2.19158  0.00026183
       14388     2.19341     2.19158 0.000261811
       14389      2.2323     2.19159 0.000261809
       14390      2.2502     2.19159 0.000261822
       14391     2.25998      2.1916 0.000261847
       14392     2.26578      2.1916 0.000261879
       14393     2.26182     2.19161 0.000261907
       14394     2.24642     2.19161 0.000261916
       14395     2.22685     2.19161 0.000261909
       14396     2.22153     2.19161   0.0002619
       14397     2.23523     2.19162 0.000261899
       14398     2.24668     2.19162 0.000261909
       14399     2.24516     2.19162 0.000261917
       14400     2.23966     2.19163  0.00026192
       14401      2.2454     2.19163 0.000261928
       14402      2.2584     2.19164 0.000261951
       14403     2.26375     2.19164 0.000261981
       14404     2.25458     2.19165 0.000261999
       14405      2.2375     2.19165    0.000262
       14406      2.2357     2.19165    0.000262
       14407     2.23723     2.19166 0.000262001
       14408     2.24261     2.19166 0.000262006
       14409      2.2534     2.19166 0.000262023
       14410     2.25997     2.19167 0.000262048
       14411       2.262     2.19167 0.000262075
       14412      2.2594     2.19168 0.000262099
       14413     2.25092     2.19168 0.000262113
       14414     2.24066     2.19168 0.000262117
       14415     2.23845     2.19169 0.000262119
       14416     2.24156     2.19169 0.000262124
       14417     2.23558     2.19169 0.000262123
       14418     2.22137      2.1917 0.000262113
       14419     2.20809      2.1917 0.000262097
       14420     2.19245      2.1917 0.000262079
       14421     2.19761      2.1917 0.000262061
       14422     2.23731      2.1917 0.000262062
       14423     2.22583      2.1917 0.000262055
       14424     2.20359      2.1917 0.000262038
       14425     2.19555     2.19171  0.00026202
       14426      2.1946     2.19171 0.000262002
       14427     2.17127      2.1917 0.000261987
       14428     2.19892      2.1917  0.00026197
       14429     2.24338     2.19171 0.000261976
       14430     2.25209     2.19171 0.000261991
       14431     2.23544     2.19172 0.000261991
       14432      2.1975     2.19172 0.000261973
       14433     2.17936     2.19171 0.000261956
       14434     2.21436     2.19172 0.000261943
       14435     2.23306     2.19172  0.00026194
       14436     2.23968     2.19172 0.000261943
       14437     2.24058     2.19173 0.000261947
       14438     2.23826     2.19173 0.000261948
       14439     2.23901     2.19173 0.000261951
       14440     2.23716     2.19174 0.000261951
       14441      2.2173     2.19174 0.000261939
       14442     2.17934     2.19174 0.000261923
       14443     2.19737     2.19174 0.000261905
