#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         571     2.96339     2.96381 0.000114801
         572     2.96325     2.96381 0.000114604
         573     2.96527     2.96381 0.000114433
         574     2.96616     2.96382 0.000114307
         575     2.96078     2.96381 0.000114229
         576     2.96266     2.96381 0.000114048
         577     2.96412     2.96381 0.000113852
         578     2.96526     2.96381 0.000113683
         579     2.96645     2.96382 0.000113578
         580     2.96365     2.96382 0.000113382
         581     2.96221     2.96381 0.000113221
         582     2.96439     2.96381 0.000113031
         583     2.96277     2.96381 0.000112851
         584     2.96245     2.96381 0.000112682
         585     2.96341     2.96381 0.000112491
         586      2.9639     2.96381 0.000112299
         587     2.96433     2.96381 0.000112112
         588     2.96519     2.96381 0.000111946
         589     2.96443     2.96381 0.000111761
         590     2.96295     2.96381 0.000111581
         591     2.96384     2.96381 0.000111392
         592     2.96409     2.96381 0.000111205
         593     2.96303     2.96381 0.000111025
         594     2.96266     2.96381 0.000110855
         595     2.96303     2.96381 0.000110676
         596     2.96357     2.96381 0.000110491
         597     2.96402     2.96381 0.000110307
         598     2.96435     2.96381 0.000110126
         599     2.96423     2.96381 0.000109945
         600     2.96346     2.96381 0.000109763
         601     2.96303     2.96381 0.000109588
         602     2.96331     2.96381 0.000109409
         603     2.96407     2.96381 0.000109228
         604     2.96546     2.96381 0.000109082
         605     2.96553     2.96381 0.000108938
         606     2.96343     2.96381  0.00010876
         607     2.96285     2.96381 0.000108593
         608     2.96257     2.96381 0.000108433
         609     2.96356     2.96381 0.000108256
         610     2.96454     2.96381 0.000108085
         611     2.96475     2.96381 0.000107919
         612     2.96417     2.96381 0.000107745
         613     2.96465     2.96381 0.000107578
         614     2.96405     2.96381 0.000107403
         615     2.96307     2.96381 0.000107235
         616     2.96225     2.96381 0.000107091
         617     2.96281     2.96381  0.00010693
         618     2.96381     2.96381 0.000106757
         619     2.96378     2.96381 0.000106584
         620     2.96333     2.96381 0.000106415
         621     2.96339     2.96381 0.000106246
         622     2.96408     2.96381 0.000106076
