#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         413    0.106275    0.107496  0.00131574
         414    0.115703    0.107516  0.00131271
         415     0.10571    0.107511  0.00130956
         416   0.0983709     0.10749  0.00130659
         417   0.0946262    0.107459  0.00130382
         418   0.0916676    0.107421  0.00130125
         419   0.0893383    0.107378  0.00129886
         420   0.0881034    0.107332  0.00129658
         421   0.0882143    0.107286  0.00129429
         422   0.0895411    0.107244  0.00129191
         423   0.0921613    0.107209  0.00128935
         424   0.0968337    0.107184  0.00128654
         425    0.102983    0.107174  0.00128355
         426    0.108702    0.107178  0.00128054
         427    0.115224    0.107197  0.00127768
         428    0.112168    0.107208  0.00127475
         429    0.108227    0.107211  0.00127178
         430    0.115627     0.10723  0.00126897
         431    0.117569    0.107254  0.00126625
         432    0.107033    0.107254  0.00126332
         433    0.100334    0.107238  0.00126051
         434    0.099487     0.10722  0.00125773
         435    0.101289    0.107206  0.00125491
         436   0.0984669    0.107186  0.00125219
         437   0.0951182    0.107159  0.00124963
         438   0.0942672    0.107129  0.00124713
         439    0.094695    0.107101  0.00124461
         440   0.0960595    0.107076  0.00124203
         441   0.0971149    0.107053  0.00123942
         442    0.097625    0.107032   0.0012368
         443   0.0998296    0.107016  0.00123411
         444    0.104641     0.10701  0.00123135
         445    0.107693    0.107012  0.00122858
         446    0.106915    0.107012  0.00122583
         447    0.105549    0.107008  0.00122309
         448    0.105187    0.107004  0.00122036
         449    0.105607    0.107001  0.00121765
         450    0.106914    0.107001  0.00121494
         451    0.108185    0.107004  0.00121225
         452    0.110535    0.107011   0.0012096
         453    0.115101    0.107029  0.00120706
         454    0.114277    0.107045  0.00120451
         455     0.11226    0.107057  0.00120191
         456     0.12011    0.107085  0.00119962
         457    0.127819    0.107131  0.00119785
         458    0.120277    0.107159  0.00119558
         459    0.111637    0.107169  0.00119301
         460    0.108755    0.107173  0.00119043
         461    0.113936    0.107187  0.00118793
         462    0.124979    0.107226  0.00118599
         463      0.1217    0.107257  0.00118384
         464    0.111039    0.107265  0.00118131
         465    0.110578    0.107272  0.00117879
         466     0.11776    0.107295  0.00117648
         467    0.110432    0.107302  0.00117398
         468   0.0970691     0.10728  0.00117167
         469   0.0924608    0.107248   0.0011696
         470   0.0930459    0.107218   0.0011675
         471   0.0938974     0.10719  0.00116537
         472    0.094123    0.107162  0.00116323
         473    0.095463    0.107137  0.00116103
         474   0.0990552     0.10712  0.00115871
         475    0.105066    0.107116  0.00115628
         476    0.110431    0.107123  0.00115387
         477    0.110162    0.107129  0.00115147
         478    0.104344    0.107123  0.00114907
         479   0.0984427    0.107105  0.00114682
         480   0.0986922    0.107088  0.00114456
         481   0.0996758    0.107072  0.00114228
         482   0.0975919    0.107053  0.00114008
         483   0.0987037    0.107035  0.00113785
         484    0.105279    0.107032  0.00113551
         485    0.110655    0.107039  0.00113319
         486    0.109663    0.107045  0.00113087
         487    0.106228    0.107043  0.00112855
         488    0.104602    0.107038  0.00112625
         489    0.104884    0.107033  0.00112396
         490    0.105669    0.107031  0.00112167
         491    0.107256    0.107031  0.00111938
         492    0.108502    0.107034  0.00111711
         493    0.106241    0.107033  0.00111485
         494    0.101627    0.107022  0.00111264
         495   0.0985413    0.107004  0.00111053
         496    0.101673    0.106994  0.00110834
         497    0.114949     0.10701  0.00110623
         498    0.130489    0.107057  0.00110501
         499    0.129638    0.107102  0.00110372
         500    0.116657    0.107121  0.00110168
         501    0.108117    0.107123  0.00109948
         502    0.105373     0.10712   0.0010973
         503    0.105259    0.107116  0.00109512
         504    0.107063    0.107116  0.00109295
         505    0.109905    0.107121   0.0010908
         506    0.111929    0.107131  0.00108868
         507    0.115171    0.107147  0.00108665
         508    0.123148    0.107178  0.00108497
         509    0.126662    0.107217  0.00108351
         510    0.114649    0.107231  0.00108149
         511    0.106456     0.10723  0.00107937
         512    0.106783    0.107229  0.00107726
         513    0.106603    0.107228  0.00107516
         514    0.103666    0.107221  0.00107309
         515    0.104046    0.107214  0.00107103
         516     0.11186    0.107223  0.00106899
         517    0.120845     0.10725  0.00106725
         518     0.12005    0.107275  0.00106547
         519    0.114481    0.107288  0.00106351
         520     0.11323      0.1073  0.00106153
         521       0.119    0.107322  0.00105973
         522    0.116073    0.107339  0.00105783
         523     0.11772    0.107359  0.00105599
         524    0.128268    0.107399  0.00105473
         525    0.114161    0.107412   0.0010528
         526    0.108001    0.107413   0.0010508
         527    0.105537    0.107409  0.00104881
         528    0.103421    0.107402  0.00104685
         529    0.100521    0.107389  0.00104496
         530   0.0970315    0.107369  0.00104317
         531    0.105157    0.107365  0.00104121
         532    0.119656    0.107388  0.00103951
         533     0.11906     0.10741  0.00103779
         534    0.114192    0.107423  0.00103592
         535    0.112796    0.107433  0.00103404
         536    0.111642    0.107441  0.00103214
         537    0.111796    0.107449  0.00103025
         538    0.115466    0.107464  0.00102844
         539    0.117926    0.107483  0.00102671
         540    0.112874    0.107493  0.00102486
         541    0.112447    0.107502  0.00102301
         542    0.110865    0.107508  0.00102114
         543    0.106189    0.107506  0.00101926
         544    0.102128    0.107496  0.00101744
         545    0.103197    0.107488   0.0010156
         546    0.105139    0.107484  0.00101375
         547    0.103875    0.107477  0.00101192
         548    0.105208    0.107473  0.00101008
         549    0.107401    0.107473  0.00100824
         550    0.109266    0.107476  0.00100641
         551    0.109178    0.107479  0.00100459
         552    0.104883    0.107475  0.00100278
         553     0.10634    0.107473  0.00100097
         554    0.106444    0.107471 0.000999165
         555    0.103561    0.107464 0.000997389
         556   0.0999958     0.10745 0.000995686
         557   0.0959251     0.10743 0.000994113
         558   0.0937934    0.107405 0.000992632
         559   0.0952256    0.107383 0.000991095
         560   0.0973294    0.107365 0.000989488
         561   0.0973944    0.107348 0.000987884
         562   0.0968932    0.107329 0.000986301
         563   0.0984909    0.107313 0.000984674
         564    0.102933    0.107306 0.000982959
         565    0.108217    0.107307  0.00098122
         566    0.112722    0.107317 0.000979533
         567    0.118576    0.107337 0.000978007
         568     0.12079     0.10736 0.000976572
         569    0.111918    0.107368 0.000974889
         570    0.104976    0.107364 0.000973187
         571     0.10135    0.107354  0.00097154
         572   0.0964766    0.107334 0.000970028
         573   0.0965566    0.107316 0.000968517
         574    0.106014    0.107313 0.000966832
         575    0.101782    0.107304 0.000965199
         576   0.0916519    0.107277 0.000963905
         577   0.0907313    0.107248 0.000962661
         578   0.0960471    0.107229 0.000961191
         579     0.10726    0.107229 0.000959531
         580    0.115351    0.107243 0.000957979
         581    0.109689    0.107247 0.000956339
         582    0.108109    0.107248 0.000954697
         583    0.106768    0.107247  0.00095306
         584   0.0998679    0.107235 0.000951512
         585   0.0959734    0.107216  0.00095008
         586   0.0960128    0.107196 0.000948651
         587   0.0987451    0.107182 0.000947144
         588    0.104985    0.107178 0.000945541
         589    0.112068    0.107187 0.000943972
         590    0.112087    0.107195 0.000942408
