,sigma,epochs,train_dim,loss,val_loss
266,0.025438513165514043,11,356,0.41732609272003174,0.44075775146484375
267,0.025438513165514043,68,182,0.015423700213432312,0.013947892002761364
268,0.025438513165514043,93,361,0.0006364234141074121,0.0008139286073856056
269,0.025438513165514043,60,412,0.0006625992828048766,0.0004618515376932919
270,0.025438513165514043,68,399,0.0006724153645336628,0.0005119296838529408
271,0.025438513165514043,79,67,0.030402909964323044,0.0297104399651289
272,0.025438513165514043,73,157,0.00410437723621726,0.0042447797022759914
273,0.025438513165514043,13,159,0.8957813382148743,0.8182056546211243
274,0.025438513165514043,47,184,0.01699702814221382,0.016654327511787415
275,0.025438513165514043,49,13,0.18154850602149963,0.13822782039642334
276,0.025438513165514043,10,171,1.4399863481521606,1.2741990089416504
277,0.025438513165514043,80,413,0.0006523337215185165,0.0005874368362128735
278,0.025438513165514043,64,495,0.0006058380822651088,0.0005946040619164705
279,0.025438513165514043,85,490,0.0006377959507517517,0.0007244880544021726
280,0.025438513165514043,47,306,0.0007056348258629441,0.0006115930736996233
281,0.025438513165514043,48,56,0.9661675095558167,1.0319534540176392
282,0.025438513165514043,69,336,0.0006595990271307528,0.0006149943801574409
283,0.025438513165514043,99,89,0.007102449890226126,0.005521322600543499
284,0.025438513165514043,39,151,0.00665231654420495,0.007199844345450401
285,0.025438513165514043,22,448,0.02534819021821022,0.023383505642414093
286,0.025438513165514043,59,398,0.0007179428357630968,0.0005466182483360171
287,0.025438513165514043,76,470,0.0006319409585557878,0.0007181731634773314
288,0.025438513165514043,58,209,0.02290632389485836,0.01954936422407627
289,0.025438513165514043,97,122,0.013671972788870335,0.014932223595678806
290,0.025438513165514043,44,215,0.044506464153528214,0.03935975208878517
291,0.025438513165514043,13,133,2.026735305786133,2.2396798133850098
292,0.025438513165514043,37,277,0.018855085596442223,0.018970878794789314
293,0.025438513165514043,80,177,0.009587888605892658,0.00932801328599453
294,0.025438513165514043,90,28,0.5114728212356567,0.4885815382003784
295,0.025438513165514043,94,482,0.0006257048225961626,0.000840808148495853
296,0.025438513165514043,87,479,0.0006125969812273979,0.0005175473634153605
297,0.025438513165514043,47,283,0.0032666344195604324,0.003699068445712328
298,0.025438513165514043,57,463,0.0006375356460921466,0.0005824436084367335
299,0.025438513165514043,51,99,0.2714957296848297,0.2352389097213745
300,0.0679826247297135,85,39,0.2135627269744873,0.27538979053497314
301,0.0679826247297135,26,198,0.07208362966775894,0.06595686078071594
302,0.0679826247297135,30,20,0.5906550884246826,0.4142472743988037
303,0.0679826247297135,77,412,0.004700551740825176,0.003237040713429451
304,0.0679826247297135,48,339,0.006368760950863361,0.007167643401771784
305,0.0679826247297135,25,125,1.0283551216125488,1.034897804260254
306,0.0679826247297135,61,267,0.006412317045032978,0.006085340864956379
307,0.0679826247297135,52,54,0.9035620093345642,1.053483009338379
308,0.0679826247297135,90,79,0.006359494291245937,0.005222226493060589
309,0.0679826247297135,61,23,1.5057326555252075,1.471237063407898
310,0.0679826247297135,55,252,0.007843658328056335,0.009662329219281673
311,0.0679826247297135,82,184,0.0060010007582604885,0.005998888984322548
312,0.0679826247297135,84,219,0.00650975713506341,0.0063063944689929485
313,0.0679826247297135,21,341,0.1250002533197403,0.10901288688182831
314,0.0679826247297135,96,226,0.004294454585760832,0.005030997563153505
