# best solutions
1, 5, 22, 20, 26, 27, 7, 24, 3, 15, 9, 28, 21, 29, 11, 13, 10, 30, 18, 23, 17, 19, 32, 16, 4, 8, 14, 12, 6, 25, 31, 2, 1,9.56689e+11
1, 29, 3, 7, 27, 21, 28, 9, 15, 26, 20, 22, 5, 11, 24, 13, 10, 30, 18, 23, 17, 19, 32, 16, 4, 8, 6, 25, 12, 14, 31, 2, 1,9.30837e+11
1, 27, 30, 18, 6, 17, 19, 32, 16, 12, 8, 14, 25, 23, 4, 31, 10, 7, 2, 5, 22, 20, 26, 15, 9, 28, 21, 3, 13, 24, 11, 29, 1,7.82571e+11
1, 29, 3, 7, 27, 5, 22, 20, 26, 21, 28, 9, 15, 11, 24, 13, 10, 30, 18, 23, 25, 6, 16, 4, 19, 8, 32, 17, 12, 14, 31, 2, 1,8.20394e+11
1, 15, 9, 28, 3, 10, 27, 4, 19, 7, 18, 16, 8, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 22, 26, 29, 11, 1,9.85096e+11
1, 27, 7, 8, 14, 19, 16, 23, 12, 18, 25, 17, 32, 6, 30, 4, 31, 5, 22, 3, 10, 2, 13, 24, 20, 15, 9, 28, 21, 26, 29, 11, 1,9.27093e+11
1, 15, 9, 28, 3, 10, 7, 27, 4, 19, 23, 16, 8, 30, 6, 25, 14, 18, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 22, 26, 29, 11, 1,7.68902e+11
1, 15, 9, 28, 3, 10, 27, 4, 19, 7, 18, 16, 8, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 22, 26, 29, 11, 1,9.85096e+11
1, 15, 9, 28, 3, 10, 27, 4, 8, 7, 18, 16, 19, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 22, 26, 29, 11, 1,9.19833e+11
1, 15, 3, 9, 28, 10, 27, 4, 8, 7, 18, 16, 19, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 13, 24, 20, 5, 21, 22, 26, 29, 11, 1,9.41282e+11
1, 3, 5, 29, 11, 21, 28, 9, 15, 7, 18, 16, 25, 30, 6, 8, 10, 2, 31, 17, 19, 14, 32, 23, 12, 4, 27, 13, 24, 20, 26, 22, 1,9.23491e+11
1, 3, 15, 9, 26, 29, 22, 21, 5, 20, 28, 24, 13, 10, 27, 4, 19, 7, 18, 16, 8, 30, 6, 25, 14, 23, 12, 17, 32, 31, 2, 11, 1,8.92936e+11
1, 3, 15, 9, 26, 29, 22, 21, 5, 20, 28, 24, 13, 10, 27, 4, 19, 7, 18, 16, 23, 12, 17, 8, 30, 6, 25, 14, 32, 31, 2, 11, 1,8.81144e+11
